  2.44255E-03,  2.52437E-03,  2.60932E-03,  2.69753E-03,  2.78911E-03,  2.88422E-03,  2.98299E-03,  3.08557E-03,  3.19209E-03,  3.30271E-03,  3.41756E-03,  3.53678E-03,  3.66051E-03,  3.78884E-03,  3.92189E-03,  4.05971E-03,  4.20237E-03,  4.34985E-03,  4.50211E-03,  4.65904E-03,  4.82047E-03,  4.98613E-03,  5.15565E-03,  5.32858E-03,  5.50429E-03,  5.68207E-03,  5.86101E-03,  6.04008E-03,  6.21805E-03,  6.39354E-03,  6.56502E-03,  6.73081E-03,  6.88908E-03,  7.03791E-03,  7.17535E-03,  7.29939E-03,  7.40810E-03,  7.49961E-03,  7.57223E-03,  7.62450E-03,  7.65522E-03,  7.66351E-03,  7.64888E-03,  7.61120E-03,  7.55076E-03,  7.46823E-03,  7.36463E-03,  7.24132E-03,  7.09994E-03,  6.94234E-03,  6.77054E-03,  6.58663E-03,  6.39275E-03,  6.19102E-03,  5.98348E-03,  5.77208E-03,  5.55862E-03,  5.34473E-03,  5.13188E-03,  4.92134E-03,  4.71423E-03,  4.51147E-03,  4.31382E-03,  4.12189E-03,  3.93613E-03,  3.75689E-03,  3.58438E-03,  3.41874E-03,  3.26001E-03,  3.10817E-03,  2.96312E-03,  2.82475E-03,  2.69287E-03,  2.56729E-03,  2.44780E-03,  2.33415E-03,  2.22611E-03,  2.12344E-03,  2.02587E-03,  1.93316E-03,  1.84508E-03,  1.76137E-03,  1.68182E-03,  1.60620E-03,  1.53430E-03,  1.46591E-03,  1.40085E-03,
  2.47260E-03,  2.55704E-03,  2.64481E-03,  2.73606E-03,  2.83093E-03,  2.92960E-03,  3.03222E-03,  3.13897E-03,  3.25002E-03,  3.36555E-03,  3.48574E-03,  3.61078E-03,  3.74082E-03,  3.87604E-03,  4.01658E-03,  4.16257E-03,  4.31410E-03,  4.47124E-03,  4.63400E-03,  4.80231E-03,  4.97606E-03,  5.15502E-03,  5.33886E-03,  5.52713E-03,  5.71922E-03,  5.91439E-03,  6.11168E-03,  6.30997E-03,  6.50793E-03,  6.70402E-03,  6.89650E-03,  7.08344E-03,  7.26273E-03,  7.43214E-03,  7.58932E-03,  7.73191E-03,  7.85755E-03,  7.96400E-03,  8.04919E-03,  8.11130E-03,  8.14887E-03,  8.16080E-03,  8.14645E-03,  8.10568E-03,  8.03880E-03,  7.94664E-03,  7.83043E-03,  7.69183E-03,  7.53283E-03,  7.35567E-03,  7.16277E-03,  6.95663E-03,  6.73981E-03,  6.51478E-03,  6.28394E-03,  6.04954E-03,  5.81362E-03,  5.57803E-03,  5.34441E-03,  5.11417E-03,  4.88848E-03,  4.66834E-03,  4.45452E-03,  4.24763E-03,  4.04811E-03,  3.85625E-03,  3.67224E-03,  3.49614E-03,  3.32793E-03,  3.16752E-03,  3.01477E-03,  2.86946E-03,  2.73137E-03,  2.60024E-03,  2.47579E-03,  2.35772E-03,  2.24575E-03,  2.13957E-03,  2.03890E-03,  1.94344E-03,  1.85292E-03,  1.76705E-03,  1.68559E-03,  1.60828E-03,  1.53489E-03,  1.46519E-03,  1.39897E-03,
  2.50139E-03,  2.58842E-03,  2.67900E-03,  2.77328E-03,  2.87145E-03,  2.97367E-03,  3.08016E-03,  3.19111E-03,  3.30673E-03,  3.42724E-03,  3.55286E-03,  3.68382E-03,  3.82035E-03,  3.96265E-03,  4.11094E-03,  4.26541E-03,  4.42622E-03,  4.59351E-03,  4.76736E-03,  4.94777E-03,  5.13470E-03,  5.32798E-03,  5.52733E-03,  5.73233E-03,  5.94241E-03,  6.15680E-03,  6.37451E-03,  6.59436E-03,  6.81488E-03,  7.03437E-03,  7.25087E-03,  7.46217E-03,  7.66583E-03,  7.85922E-03,  8.03957E-03,  8.20404E-03,  8.34978E-03,  8.47405E-03,  8.57431E-03,  8.64833E-03,  8.69425E-03,  8.71072E-03,  8.69693E-03,  8.65266E-03,  8.57830E-03,  8.47485E-03,  8.34384E-03,  8.18730E-03,  8.00765E-03,  7.80761E-03,  7.59011E-03,  7.35818E-03,  7.11484E-03,  6.86303E-03,  6.60555E-03,  6.34498E-03,  6.08367E-03,  5.82371E-03,  5.56691E-03,  5.31479E-03,  5.06863E-03,  4.82946E-03,  4.59805E-03,  4.37499E-03,  4.16068E-03,  3.95537E-03,  3.75917E-03,  3.57206E-03,  3.39394E-03,  3.22464E-03,  3.06393E-03,  2.91153E-03,  2.76712E-03,  2.63038E-03,  2.50095E-03,  2.37847E-03,  2.26261E-03,  2.15299E-03,  2.04929E-03,  1.95116E-03,  1.85829E-03,  1.77036E-03,  1.68709E-03,  1.60820E-03,  1.53342E-03,  1.46250E-03,  1.39522E-03,
  2.52874E-03,  2.61835E-03,  2.71170E-03,  2.80900E-03,  2.91042E-03,  3.01620E-03,  3.12654E-03,  3.24170E-03,  3.36191E-03,  3.48743E-03,  3.61854E-03,  3.75552E-03,  3.89864E-03,  4.04819E-03,  4.20446E-03,  4.36770E-03,  4.53816E-03,  4.71607E-03,  4.90158E-03,  5.09481E-03,  5.29579E-03,  5.50444E-03,  5.72055E-03,  5.94378E-03,  6.17358E-03,  6.40920E-03,  6.64965E-03,  6.89365E-03,  7.13965E-03,  7.38577E-03,  7.62980E-03,  7.86922E-03,  8.10119E-03,  8.32265E-03,  8.53028E-03,  8.72067E-03,  8.89037E-03,  9.03601E-03,  9.15447E-03,  9.24293E-03,  9.29910E-03,  9.32125E-03,  9.30835E-03,  9.26011E-03,  9.17701E-03,  9.06025E-03,  8.91174E-03,  8.73399E-03,  8.52998E-03,  8.30304E-03,  8.05675E-03,  7.79475E-03,  7.52065E-03,  7.23794E-03,  6.94990E-03,  6.65952E-03,  6.36947E-03,  6.08210E-03,  5.79939E-03,  5.52301E-03,  5.25429E-03,  4.99429E-03,  4.74377E-03,  4.50328E-03,  4.27314E-03,  4.05353E-03,  3.84445E-03,  3.64580E-03,  3.45737E-03,  3.27889E-03,  3.11003E-03,  2.95040E-03,  2.79960E-03,  2.65723E-03,  2.52284E-03,  2.39601E-03,  2.27633E-03,  2.16337E-03,  2.05674E-03,  1.95606E-03,  1.86096E-03,  1.77109E-03,  1.68614E-03,  1.60578E-03,  1.52973E-03,  1.45771E-03,  1.38947E-03,
  2.55450E-03,  2.64663E-03,  2.74272E-03,  2.84298E-03,  2.94763E-03,  3.05691E-03,  3.17109E-03,  3.29042E-03,  3.41520E-03,  3.54575E-03,  3.68237E-03,  3.82541E-03,  3.97521E-03,  4.13214E-03,  4.29656E-03,  4.46882E-03,  4.64926E-03,  4.83821E-03,  5.03595E-03,  5.24269E-03,  5.45859E-03,  5.68368E-03,  5.91786E-03,  6.16087E-03,  6.41226E-03,  6.67131E-03,  6.93703E-03,  7.20813E-03,  7.48292E-03,  7.75936E-03,  8.03498E-03,  8.30692E-03,  8.57190E-03,  8.82630E-03,  9.06618E-03,  9.28743E-03,  9.48583E-03,  9.65724E-03,  9.79776E-03,  9.90387E-03,  9.97267E-03,  1.00020E-02,  9.99040E-03,  9.93762E-03,  9.84418E-03,  9.71161E-03,  9.54227E-03,  9.33929E-03,  9.10637E-03,  8.84763E-03,  8.56743E-03,  8.27021E-03,  7.96029E-03,  7.64183E-03,  7.31866E-03,  6.99423E-03,  6.67159E-03,  6.35336E-03,  6.04171E-03,  5.73842E-03,  5.44488E-03,  5.16213E-03,  4.89089E-03,  4.63164E-03,  4.38461E-03,  4.14985E-03,  3.92724E-03,  3.71655E-03,  3.51745E-03,  3.32954E-03,  3.15237E-03,  2.98544E-03,  2.82825E-03,  2.68027E-03,  2.54100E-03,  2.40992E-03,  2.28653E-03,  2.17036E-03,  2.06095E-03,  1.95787E-03,  1.86069E-03,  1.76904E-03,  1.68254E-03,  1.60086E-03,  1.52367E-03,  1.45069E-03,  1.38163E-03,
  2.57849E-03,  2.67308E-03,  2.77184E-03,  2.87500E-03,  2.98281E-03,  3.09554E-03,  3.21348E-03,  3.33694E-03,  3.46625E-03,  3.60177E-03,  3.74388E-03,  3.89299E-03,  4.04951E-03,  4.21389E-03,  4.38658E-03,  4.56805E-03,  4.75875E-03,  4.95912E-03,  5.16959E-03,  5.39051E-03,  5.62218E-03,  5.86478E-03,  6.11836E-03,  6.38281E-03,  6.65776E-03,  6.94261E-03,  7.23640E-03,  7.53783E-03,  7.84516E-03,  8.15615E-03,  8.46809E-03,  8.77772E-03,  9.08128E-03,  9.37448E-03,  9.65265E-03,  9.91080E-03,  1.01438E-02,  1.03464E-02,  1.05139E-02,  1.06417E-02,  1.07261E-02,  1.07644E-02,  1.07548E-02,  1.06968E-02,  1.05910E-02,  1.04395E-02,  1.02452E-02,  1.00119E-02,  9.74448E-03,  9.44791E-03,  9.12758E-03,  8.78891E-03,  8.43712E-03,  8.07715E-03,  7.71348E-03,  7.35010E-03,  6.99047E-03,  6.63749E-03,  6.29351E-03,  5.96040E-03,  5.63958E-03,  5.33203E-03,  5.03840E-03,  4.75904E-03,  4.49404E-03,  4.24330E-03,  4.00654E-03,  3.78337E-03,  3.57331E-03,  3.37579E-03,  3.19022E-03,  3.01598E-03,  2.85243E-03,  2.69895E-03,  2.55492E-03,  2.41974E-03,  2.29282E-03,  2.17362E-03,  2.06162E-03,  1.95631E-03,  1.85724E-03,  1.76398E-03,  1.67611E-03,  1.59328E-03,  1.51512E-03,  1.44131E-03,  1.37157E-03,
  2.60054E-03,  2.69751E-03,  2.79886E-03,  2.90483E-03,  3.01571E-03,  3.13180E-03,  3.25341E-03,  3.38090E-03,  3.51465E-03,  3.65507E-03,  3.80261E-03,  3.95772E-03,  4.12094E-03,  4.29277E-03,  4.47380E-03,  4.66459E-03,  4.86575E-03,  5.07785E-03,  5.30149E-03,  5.53719E-03,  5.78543E-03,  6.04659E-03,  6.32092E-03,  6.60847E-03,  6.90907E-03,  7.22225E-03,  7.54717E-03,  7.88255E-03,  8.22662E-03,  8.57701E-03,  8.93074E-03,  9.28414E-03,  9.63289E-03,  9.97196E-03,  1.02958E-02,  1.05983E-02,  1.08731E-02,  1.11138E-02,  1.13144E-02,  1.14690E-02,  1.15730E-02,  1.16227E-02,  1.16158E-02,  1.15517E-02,  1.14311E-02,  1.12567E-02,  1.10321E-02,  1.07624E-02,  1.04533E-02,  1.01115E-02,  9.74337E-03,  9.35569E-03,  8.95475E-03,  8.54643E-03,  8.13597E-03,  7.72797E-03,  7.32632E-03,  6.93419E-03,  6.55413E-03,  6.18803E-03,  5.83728E-03,  5.50277E-03,  5.18502E-03,  4.88419E-03,  4.60018E-03,  4.33268E-03,  4.08122E-03,  3.84520E-03,  3.62394E-03,  3.41671E-03,  3.22275E-03,  3.04126E-03,  2.87149E-03,  2.71268E-03,  2.56409E-03,  2.42501E-03,  2.29479E-03,  2.17279E-03,  2.05841E-03,  1.95111E-03,  1.85037E-03,  1.75571E-03,  1.66668E-03,  1.58287E-03,  1.50392E-03,  1.42946E-03,  1.35919E-03,
  2.62047E-03,  2.71972E-03,  2.82355E-03,  2.93223E-03,  3.04607E-03,  3.16538E-03,  3.29054E-03,  3.42194E-03,  3.56000E-03,  3.70518E-03,  3.85801E-03,  4.01903E-03,  4.18883E-03,  4.36806E-03,  4.55739E-03,  4.75754E-03,  4.96926E-03,  5.19330E-03,  5.43045E-03,  5.68144E-03,  5.94699E-03,  6.22770E-03,  6.52408E-03,  6.83644E-03,  7.16484E-03,  7.50904E-03,  7.86837E-03,  8.24167E-03,  8.62720E-03,  9.02250E-03,  9.42435E-03,  9.82867E-03,  1.02305E-02,  1.06240E-02,  1.10024E-02,  1.13585E-02,  1.16843E-02,  1.19718E-02,  1.22132E-02,  1.24013E-02,  1.25298E-02,  1.25940E-02,  1.25910E-02,  1.25197E-02,  1.23812E-02,  1.21787E-02,  1.19172E-02,  1.16030E-02,  1.12436E-02,  1.08471E-02,  1.04218E-02,  9.97590E-03,  9.51704E-03,  9.05223E-03,  8.58760E-03,  8.12841E-03,  7.67901E-03,  7.24283E-03,  6.82252E-03,  6.41999E-03,  6.03651E-03,  5.67281E-03,  5.32918E-03,  5.00554E-03,  4.70153E-03,  4.41658E-03,  4.14996E-03,  3.90082E-03,  3.66826E-03,  3.45133E-03,  3.24906E-03,  3.06050E-03,  2.88472E-03,  2.72082E-03,  2.56793E-03,  2.42525E-03,  2.29201E-03,  2.16749E-03,  2.05102E-03,  1.94199E-03,  1.83983E-03,  1.74401E-03,  1.65404E-03,  1.56949E-03,  1.48994E-03,  1.41503E-03,  1.34440E-03,
  2.63809E-03,  2.73951E-03,  2.84570E-03,  2.95695E-03,  3.07360E-03,  3.19599E-03,  3.32454E-03,  3.45966E-03,  3.60185E-03,  3.75162E-03,  3.90955E-03,  4.07628E-03,  4.25249E-03,  4.43895E-03,  4.63646E-03,  4.84589E-03,  5.06816E-03,  5.30423E-03,  5.55511E-03,  5.82178E-03,  6.10523E-03,  6.40638E-03,  6.72605E-03,  7.06488E-03,  7.42326E-03,  7.80127E-03,  8.19853E-03,  8.61408E-03,  9.04632E-03,  9.49278E-03,  9.95006E-03,  1.04137E-02,  1.08780E-02,  1.13362E-02,  1.17803E-02,  1.22013E-02,  1.25896E-02,  1.29350E-02,  1.32274E-02,  1.34575E-02,  1.36171E-02,  1.37000E-02,  1.37022E-02,  1.36222E-02,  1.34617E-02,  1.32247E-02,  1.29175E-02,  1.25487E-02,  1.21277E-02,  1.16649E-02,  1.11708E-02,  1.06554E-02,  1.01280E-02,  9.59703E-03,  9.06958E-03,  8.55163E-03,  8.04797E-03,  7.56226E-03,  7.09718E-03,  6.65454E-03,  6.23540E-03,  5.84022E-03,  5.46898E-03,  5.12126E-03,  4.79636E-03,  4.49338E-03,  4.21127E-03,  3.94889E-03,  3.70504E-03,  3.47854E-03,  3.26819E-03,  3.07283E-03,  2.89135E-03,  2.72270E-03,  2.56588E-03,  2.41995E-03,  2.28403E-03,  2.15734E-03,  2.03911E-03,  1.92867E-03,  1.82539E-03,  1.72869E-03,  1.63805E-03,  1.55299E-03,  1.47307E-03,  1.39790E-03,  1.32711E-03,
  2.65322E-03,  2.75667E-03,  2.86507E-03,  2.97874E-03,  3.09803E-03,  3.22332E-03,  3.35504E-03,  3.49368E-03,  3.63975E-03,  3.79385E-03,  3.95663E-03,  4.12880E-03,  4.31117E-03,  4.50459E-03,  4.71003E-03,  4.92853E-03,  5.16120E-03,  5.40923E-03,  5.67389E-03,  5.95645E-03,  6.25825E-03,  6.58057E-03,  6.92463E-03,  7.29149E-03,  7.68201E-03,  8.09667E-03,  8.53553E-03,  8.99801E-03,  9.48274E-03,  9.98739E-03,  1.05085E-02,  1.10412E-02,  1.15792E-02,  1.21146E-02,  1.26380E-02,  1.31384E-02,  1.36037E-02,  1.40211E-02,  1.43776E-02,  1.46609E-02,  1.48603E-02,  1.49674E-02,  1.49767E-02,  1.48864E-02,  1.46984E-02,  1.44181E-02,  1.40542E-02,  1.36175E-02,  1.31207E-02,  1.25768E-02,  1.19993E-02,  1.14005E-02,  1.07918E-02,  1.01831E-02,  9.58269E-03,  8.99727E-03,  8.43202E-03,  7.89073E-03,  7.37598E-03,  6.88934E-03,  6.43154E-03,  6.00261E-03,  5.60211E-03,  5.22916E-03,  4.88265E-03,  4.56123E-03,  4.26347E-03,  3.98788E-03,  3.73293E-03,  3.49715E-03,  3.27907E-03,  3.07733E-03,  2.89059E-03,  2.71765E-03,  2.55733E-03,  2.40859E-03,  2.27044E-03,  2.14197E-03,  2.02237E-03,  1.91088E-03,  1.80681E-03,  1.70955E-03,  1.61852E-03,  1.53322E-03,  1.45318E-03,  1.37797E-03,  1.30723E-03,
