  3.65346E-03,  3.77359E-03,  3.89780E-03,  4.02619E-03,  4.15885E-03,  4.29586E-03,  4.43729E-03,  4.58320E-03,  4.73363E-03,  4.88862E-03,  5.04816E-03,  5.21225E-03,  5.38082E-03,  5.55380E-03,  5.73108E-03,  5.91247E-03,  6.09777E-03,  6.28670E-03,  6.47893E-03,  6.67403E-03,  6.87153E-03,  7.07085E-03,  7.27131E-03,  7.47216E-03,  7.67252E-03,  7.87141E-03,  8.06775E-03,  8.26034E-03,  8.44789E-03,  8.62901E-03,  8.80223E-03,  8.96603E-03,  9.11883E-03,  9.25905E-03,  9.38512E-03,  9.49555E-03,  9.58890E-03,  9.66391E-03,  9.71944E-03,  9.75461E-03,  9.76873E-03,  9.76140E-03,  9.73249E-03,  9.68217E-03,  9.61089E-03,  9.51937E-03,  9.40858E-03,  9.27974E-03,  9.13424E-03,  8.97363E-03,  8.79957E-03,  8.61378E-03,  8.41803E-03,  8.21407E-03,  8.00359E-03,  7.78824E-03,  7.56956E-03,  7.34898E-03,  7.12782E-03,  6.90725E-03,  6.68832E-03,  6.47195E-03,  6.25893E-03,  6.04992E-03,  5.84547E-03,  5.64603E-03,  5.45194E-03,  5.26346E-03,  5.08078E-03,  4.90401E-03,  4.73321E-03,  4.56838E-03,  4.40949E-03,  4.25646E-03,  4.10920E-03,  3.96758E-03,  3.83145E-03,  3.70066E-03,  3.57505E-03,  3.45443E-03,  3.33864E-03,  3.22748E-03,  3.12078E-03,
  3.68420E-03,  3.80796E-03,  3.93608E-03,  4.06870E-03,  4.20591E-03,  4.34783E-03,  4.49454E-03,  4.64614E-03,  4.80269E-03,  4.96425E-03,  5.13086E-03,  5.30252E-03,  5.47921E-03,  5.66089E-03,  5.84746E-03,  6.03877E-03,  6.23464E-03,  6.43481E-03,  6.63895E-03,  6.84667E-03,  7.05747E-03,  7.27077E-03,  7.48588E-03,  7.70200E-03,  7.91819E-03,  8.13343E-03,  8.34651E-03,  8.55615E-03,  8.76091E-03,  8.95924E-03,  9.14948E-03,  9.32991E-03,  9.49872E-03,  9.65409E-03,  9.79420E-03,  9.91730E-03,  1.00217E-02,  1.01059E-02,  1.01686E-02,  1.02086E-02,  1.02253E-02,  1.02180E-02,  1.01866E-02,  1.01314E-02,  1.00527E-02,  9.95154E-03,  9.82899E-03,  9.68650E-03,  9.52569E-03,  9.34838E-03,  9.15651E-03,  8.95209E-03,  8.73715E-03,  8.51369E-03,  8.28367E-03,  8.04892E-03,  7.81118E-03,  7.57204E-03,  7.33295E-03,  7.09519E-03,  6.85989E-03,  6.62801E-03,  6.40038E-03,  6.17769E-03,  5.96047E-03,  5.74916E-03,  5.54409E-03,  5.34549E-03,  5.15349E-03,  4.96819E-03,  4.78958E-03,  4.61763E-03,  4.45226E-03,  4.29335E-03,  4.14075E-03,  3.99431E-03,  3.85382E-03,  3.71911E-03,  3.58995E-03,  3.46616E-03,  3.34750E-03,  3.23378E-03,  3.12478E-03,
  3.71252E-03,  3.83989E-03,  3.97193E-03,  4.10878E-03,  4.25056E-03,  4.39742E-03,  4.54947E-03,  4.70683E-03,  4.86960E-03,  5.03787E-03,  5.21170E-03,  5.39114E-03,  5.57620E-03,  5.76687E-03,  5.96308E-03,  6.16473E-03,  6.37166E-03,  6.58363E-03,  6.80035E-03,  7.02143E-03,  7.24639E-03,  7.47464E-03,  7.70548E-03,  7.93807E-03,  8.17145E-03,  8.40449E-03,  8.63592E-03,  8.86433E-03,  9.08812E-03,  9.30558E-03,  9.51484E-03,  9.71394E-03,  9.90081E-03,  1.00733E-02,  1.02294E-02,  1.03670E-02,  1.04841E-02,  1.05789E-02,  1.06499E-02,  1.06957E-02,  1.07153E-02,  1.07082E-02,  1.06741E-02,  1.06133E-02,  1.05263E-02,  1.04141E-02,  1.02782E-02,  1.01202E-02,  9.94202E-03,  9.74581E-03,  9.53384E-03,  9.30845E-03,  9.07199E-03,  8.82676E-03,  8.57500E-03,  8.31878E-03,  8.06005E-03,  7.80058E-03,  7.54195E-03,  7.28555E-03,  7.03258E-03,  6.78407E-03,  6.54086E-03,  6.30364E-03,  6.07296E-03,  5.84921E-03,  5.63269E-03,  5.42359E-03,  5.22200E-03,  5.02795E-03,  4.84139E-03,  4.66224E-03,  4.49036E-03,  4.32557E-03,  4.16767E-03,  4.01646E-03,  3.87171E-03,  3.73316E-03,  3.60059E-03,  3.47373E-03,  3.35236E-03,  3.23621E-03,  3.12506E-03,
  3.73818E-03,  3.86913E-03,  4.00505E-03,  4.14611E-03,  4.29247E-03,  4.44428E-03,  4.60170E-03,  4.76487E-03,  4.93393E-03,  5.10901E-03,  5.29020E-03,  5.47760E-03,  5.67125E-03,  5.87118E-03,  6.07737E-03,  6.28975E-03,  6.50820E-03,  6.73254E-03,  6.96248E-03,  7.19768E-03,  7.43767E-03,  7.68188E-03,  7.92958E-03,  8.17993E-03,  8.43191E-03,  8.68434E-03,  8.93586E-03,  9.18491E-03,  9.42976E-03,  9.66850E-03,  9.89902E-03,  1.01191E-02,  1.03264E-02,  1.05184E-02,  1.06927E-02,  1.08469E-02,  1.09786E-02,  1.10857E-02,  1.11663E-02,  1.12189E-02,  1.12421E-02,  1.12353E-02,  1.11982E-02,  1.11311E-02,  1.10346E-02,  1.09099E-02,  1.07587E-02,  1.05830E-02,  1.03850E-02,  1.01674E-02,  9.93266E-03,  9.68362E-03,  9.42299E-03,  9.15344E-03,  8.87748E-03,  8.59750E-03,  8.31565E-03,  8.03391E-03,  7.75399E-03,  7.47740E-03,  7.20542E-03,  6.93910E-03,  6.67932E-03,  6.42675E-03,  6.18191E-03,  5.94516E-03,  5.71676E-03,  5.49684E-03,  5.28542E-03,  5.08246E-03,  4.88787E-03,  4.70148E-03,  4.52309E-03,  4.35247E-03,  4.18936E-03,  4.03350E-03,  3.88460E-03,  3.74237E-03,  3.60653E-03,  3.47678E-03,  3.35284E-03,  3.23444E-03,  3.12131E-03,
  3.76091E-03,  3.89539E-03,  4.03515E-03,  4.18038E-03,  4.33128E-03,  4.48802E-03,  4.65081E-03,  4.81982E-03,  4.99522E-03,  5.17718E-03,  5.36584E-03,  5.56133E-03,  5.76376E-03,  5.97318E-03,  6.18965E-03,  6.41313E-03,  6.64357E-03,  6.88080E-03,  7.12461E-03,  7.37469E-03,  7.63059E-03,  7.89176E-03,  8.15750E-03,  8.42694E-03,  8.69904E-03,  8.97255E-03,  9.24602E-03,  9.51778E-03,  9.78591E-03,  1.00483E-02,  1.03026E-02,  1.05463E-02,  1.07766E-02,  1.09908E-02,  1.11860E-02,  1.13593E-02,  1.15079E-02,  1.16293E-02,  1.17211E-02,  1.17816E-02,  1.18091E-02,  1.18029E-02,  1.17625E-02,  1.16882E-02,  1.15808E-02,  1.14418E-02,  1.12731E-02,  1.10772E-02,  1.08567E-02,  1.06146E-02,  1.03540E-02,  1.00783E-02,  9.79049E-03,  9.49371E-03,  9.19082E-03,  8.88452E-03,  8.57723E-03,  8.27111E-03,  7.96804E-03,  7.66962E-03,  7.37721E-03,  7.09189E-03,  6.81452E-03,  6.54578E-03,  6.28612E-03,  6.03587E-03,  5.79521E-03,  5.56418E-03,  5.34274E-03,  5.13079E-03,  4.92813E-03,  4.73452E-03,  4.54970E-03,  4.37336E-03,  4.20518E-03,  4.04483E-03,  3.89196E-03,  3.74624E-03,  3.60732E-03,  3.47488E-03,  3.34859E-03,  3.22814E-03,  3.11321E-03,
  3.78044E-03,  3.91836E-03,  4.06189E-03,  4.21123E-03,  4.36662E-03,  4.52826E-03,  4.69639E-03,  4.87122E-03,  5.05296E-03,  5.24184E-03,  5.43803E-03,  5.64172E-03,  5.85307E-03,  6.07219E-03,  6.29919E-03,  6.53411E-03,  6.77693E-03,  7.02757E-03,  7.28586E-03,  7.55154E-03,  7.82423E-03,  8.10340E-03,  8.38837E-03,  8.67829E-03,  8.97208E-03,  9.26847E-03,  9.56590E-03,  9.86259E-03,  1.01565E-02,  1.04452E-02,  1.07261E-02,  1.09963E-02,  1.12528E-02,  1.14922E-02,  1.17112E-02,  1.19065E-02,  1.20747E-02,  1.22127E-02,  1.23177E-02,  1.23876E-02,  1.24203E-02,  1.24149E-02,  1.23708E-02,  1.22883E-02,  1.21685E-02,  1.20131E-02,  1.18243E-02,  1.16051E-02,  1.13588E-02,  1.10888E-02,  1.07990E-02,  1.04930E-02,  1.01746E-02,  9.84731E-03,  9.51445E-03,  9.17902E-03,  8.84374E-03,  8.51097E-03,  8.18276E-03,  7.86080E-03,  7.54650E-03,  7.24096E-03,  6.94502E-03,  6.65931E-03,  6.38423E-03,  6.12002E-03,  5.86676E-03,  5.62443E-03,  5.39288E-03,  5.17190E-03,  4.96121E-03,  4.76050E-03,  4.56939E-03,  4.38751E-03,  4.21445E-03,  4.04983E-03,  3.89323E-03,  3.74425E-03,  3.60251E-03,  3.46762E-03,  3.33921E-03,  3.21694E-03,  3.10047E-03,
  3.79648E-03,  3.93776E-03,  4.08495E-03,  4.23831E-03,  4.39809E-03,  4.56456E-03,  4.73796E-03,  4.91856E-03,  5.10662E-03,  5.30240E-03,  5.50615E-03,  5.71809E-03,  5.93846E-03,  6.16743E-03,  6.40517E-03,  6.65179E-03,  6.90736E-03,  7.17186E-03,  7.44521E-03,  7.72720E-03,  8.01752E-03,  8.31571E-03,  8.62112E-03,  8.93292E-03,  9.25005E-03,  9.57119E-03,  9.89473E-03,  1.02188E-02,  1.05410E-02,  1.08590E-02,  1.11696E-02,  1.14697E-02,  1.17558E-02,  1.20240E-02,  1.22704E-02,  1.24910E-02,  1.26819E-02,  1.28393E-02,  1.29600E-02,  1.30409E-02,  1.30799E-02,  1.30756E-02,  1.30275E-02,  1.29357E-02,  1.28016E-02,  1.26271E-02,  1.24152E-02,  1.21693E-02,  1.18933E-02,  1.15914E-02,  1.12682E-02,  1.09280E-02,  1.05751E-02,  1.02137E-02,  9.84743E-03,  9.47978E-03,  9.11375E-03,  8.75191E-03,  8.39646E-03,  8.04919E-03,  7.71152E-03,  7.38456E-03,  7.06910E-03,  6.76569E-03,  6.47464E-03,  6.19610E-03,  5.93002E-03,  5.67627E-03,  5.43459E-03,  5.20466E-03,  4.98609E-03,  4.77844E-03,  4.58127E-03,  4.39410E-03,  4.21645E-03,  4.04784E-03,  3.88780E-03,  3.73587E-03,  3.59160E-03,  3.45455E-03,  3.32432E-03,  3.20052E-03,  3.08276E-03,
  3.80875E-03,  3.95325E-03,  4.10398E-03,  4.26124E-03,  4.42530E-03,  4.59647E-03,  4.77504E-03,  4.96132E-03,  5.15563E-03,  5.35826E-03,  5.56952E-03,  5.78972E-03,  6.01914E-03,  6.25804E-03,  6.50667E-03,  6.76521E-03,  7.03382E-03,  7.31257E-03,  7.60148E-03,  7.90042E-03,  8.20918E-03,  8.52736E-03,  8.85440E-03,  9.18951E-03,  9.53165E-03,  9.87950E-03,  1.02314E-02,  1.05853E-02,  1.09389E-02,  1.12892E-02,  1.16331E-02,  1.19669E-02,  1.22865E-02,  1.25875E-02,  1.28654E-02,  1.31154E-02,  1.33327E-02,  1.35129E-02,  1.36518E-02,  1.37459E-02,  1.37926E-02,  1.37899E-02,  1.37372E-02,  1.36347E-02,  1.34840E-02,  1.32876E-02,  1.30489E-02,  1.27721E-02,  1.24620E-02,  1.21236E-02,  1.17623E-02,  1.13832E-02,  1.09915E-02,  1.05918E-02,  1.01884E-02,  9.78515E-03,  9.38539E-03,  8.99192E-03,  8.60706E-03,  8.23266E-03,  7.87017E-03,  7.52063E-03,  7.18477E-03,  6.86301E-03,  6.55556E-03,  6.26242E-03,  5.98341E-03,  5.71825E-03,  5.46655E-03,  5.22785E-03,  5.00162E-03,  4.78734E-03,  4.58443E-03,  4.39231E-03,  4.21042E-03,  4.03819E-03,  3.87508E-03,  3.72055E-03,  3.57410E-03,  3.43524E-03,  3.30352E-03,  3.17849E-03,  3.05975E-03,
  3.81695E-03,  3.96451E-03,  4.11863E-03,  4.27963E-03,  4.44782E-03,  4.62354E-03,  4.80714E-03,  4.99896E-03,  5.19937E-03,  5.40874E-03,  5.62743E-03,  5.85582E-03,  6.09426E-03,  6.34310E-03,  6.60267E-03,  6.87326E-03,  7.15512E-03,  7.44844E-03,  7.75333E-03,  8.06979E-03,  8.39770E-03,  8.73680E-03,  9.08660E-03,  9.44641E-03,  9.81524E-03,  1.01918E-02,  1.05744E-02,  1.09609E-02,  1.13489E-02,  1.17351E-02,  1.21161E-02,  1.24877E-02,  1.28453E-02,  1.31838E-02,  1.34979E-02,  1.37818E-02,  1.40299E-02,  1.42368E-02,  1.43974E-02,  1.45073E-02,  1.45632E-02,  1.45627E-02,  1.45049E-02,  1.43901E-02,  1.42203E-02,  1.39983E-02,  1.37285E-02,  1.34160E-02,  1.30665E-02,  1.26861E-02,  1.22813E-02,  1.18582E-02,  1.14226E-02,  1.09800E-02,  1.05354E-02,  1.00929E-02,  9.65625E-03,  9.22846E-03,  8.81197E-03,  8.40866E-03,  8.01992E-03,  7.64674E-03,  7.28970E-03,  6.94909E-03,  6.62494E-03,  6.31709E-03,  6.02518E-03,  5.74876E-03,  5.48728E-03,  5.24011E-03,  5.00661E-03,  4.78609E-03,  4.57786E-03,  4.38124E-03,  4.19556E-03,  4.02015E-03,  3.85441E-03,  3.69771E-03,  3.54950E-03,  3.40923E-03,  3.27639E-03,  3.15051E-03,  3.03114E-03,
  3.82078E-03,  3.97122E-03,  4.12854E-03,  4.29309E-03,  4.46521E-03,  4.64529E-03,  4.83372E-03,  5.03089E-03,  5.23722E-03,  5.45315E-03,  5.67911E-03,  5.91554E-03,  6.16289E-03,  6.42160E-03,  6.69208E-03,  6.97475E-03,  7.26997E-03,  7.57805E-03,  7.89922E-03,  8.23365E-03,  8.58135E-03,  8.94217E-03,  9.31579E-03,  9.70162E-03,  1.00988E-02,  1.05060E-02,  1.09217E-02,  1.13437E-02,  1.17693E-02,  1.21952E-02,  1.26175E-02,  1.30315E-02,  1.34322E-02,  1.38135E-02,  1.41691E-02,  1.44924E-02,  1.47765E-02,  1.50148E-02,  1.52011E-02,  1.53299E-02,  1.53970E-02,  1.53994E-02,  1.53359E-02,  1.52070E-02,  1.50147E-02,  1.47630E-02,  1.44570E-02,  1.41029E-02,  1.37079E-02,  1.32793E-02,  1.28248E-02,  1.23516E-02,  1.18666E-02,  1.13761E-02,  1.08857E-02,  1.04001E-02,  9.92323E-03,  9.45839E-03,  9.00805E-03,  8.57409E-03,  8.15781E-03,  7.76006E-03,  7.38124E-03,  7.02144E-03,  6.68048E-03,  6.35798E-03,  6.05338E-03,  5.76603E-03,  5.49518E-03,  5.24003E-03,  4.99976E-03,  4.77354E-03,  4.56055E-03,  4.35998E-03,  4.17105E-03,  3.99301E-03,  3.82515E-03,  3.66679E-03,  3.51729E-03,  3.37607E-03,  3.24255E-03,  3.11623E-03,  2.99661E-03,
