  4.04128E-03,  4.12582E-03,  4.21312E-03,  4.30332E-03,  4.39654E-03,  4.49292E-03,  4.59258E-03,  4.69566E-03,  4.80229E-03,  4.91258E-03,  5.02666E-03,  5.14462E-03,  5.26655E-03,  5.39251E-03,  5.52255E-03,  5.65665E-03,  5.79479E-03,  5.93686E-03,  6.08272E-03,  6.23212E-03,  6.38476E-03,  6.54022E-03,  6.69797E-03,  6.85736E-03,  7.01760E-03,  7.17775E-03,  7.33670E-03,  7.49320E-03,  7.64581E-03,  7.79294E-03,  7.93284E-03,  8.06363E-03,  8.18334E-03,  8.28992E-03,  8.38130E-03,  8.45546E-03,  8.51049E-03,  8.54463E-03,  8.55637E-03,  8.54450E-03,  8.50817E-03,  8.44696E-03,  8.36087E-03,  8.25036E-03,  8.11634E-03,  7.96013E-03,  7.78344E-03,  7.58827E-03,  7.37686E-03,  7.15163E-03,  6.91506E-03,  6.66962E-03,  6.41775E-03,  6.16171E-03,  5.90364E-03,  5.64543E-03,  5.38876E-03,  5.13509E-03,  4.88560E-03,  4.64128E-03,  4.40291E-03,  4.17107E-03,  3.94615E-03,  3.72844E-03,  3.51806E-03,  3.31507E-03,  3.11942E-03,  2.93100E-03,  2.74966E-03,  2.57521E-03,  2.40745E-03,  2.24614E-03,  2.09106E-03,  1.94198E-03,  1.79866E-03,  1.66089E-03,  1.52845E-03,  1.40114E-03,  1.27878E-03,  1.16118E-03,  1.04818E-03,  9.39622E-04,  8.35360E-04,  7.35258E-04,  6.39186E-04,  5.47024E-04,  4.58655E-04,  3.73971E-04,  2.92867E-04,  2.15242E-04,  1.40998E-04,
  4.12138E-03,  4.20942E-03,  4.30047E-03,  4.39467E-03,  4.49218E-03,  4.59315E-03,  4.69775E-03,  4.80613E-03,  4.91846E-03,  5.03490E-03,  5.15561E-03,  5.28073E-03,  5.41039E-03,  5.54472E-03,  5.68378E-03,  5.82764E-03,  5.97632E-03,  6.12975E-03,  6.28785E-03,  6.45042E-03,  6.61719E-03,  6.78776E-03,  6.96162E-03,  7.13812E-03,  7.31644E-03,  7.49559E-03,  7.67437E-03,  7.85140E-03,  8.02509E-03,  8.19364E-03,  8.35503E-03,  8.50711E-03,  8.64752E-03,  8.77385E-03,  8.88362E-03,  8.97435E-03,  9.04371E-03,  9.08950E-03,  9.10983E-03,  9.10317E-03,  9.06842E-03,  9.00499E-03,  8.91284E-03,  8.79248E-03,  8.64501E-03,  8.47203E-03,  8.27560E-03,  8.05818E-03,  7.82251E-03,  7.57149E-03,  7.30814E-03,  7.03542E-03,  6.75622E-03,  6.47321E-03,  6.18886E-03,  5.90535E-03,  5.62457E-03,  5.34811E-03,  5.07727E-03,  4.81307E-03,  4.55630E-03,  4.30750E-03,  4.06702E-03,  3.83506E-03,  3.61168E-03,  3.39683E-03,  3.19037E-03,  2.99210E-03,  2.80178E-03,  2.61914E-03,  2.44388E-03,  2.27572E-03,  2.11434E-03,  1.95947E-03,  1.81082E-03,  1.66812E-03,  1.53113E-03,  1.39961E-03,  1.27334E-03,  1.15211E-03,  1.03574E-03,  9.24047E-04,  8.16876E-04,  7.14073E-04,  6.15498E-04,  5.21018E-04,  4.30509E-04,  3.43854E-04,  2.60940E-04,  1.81659E-04,  1.05906E-04,
  4.20213E-03,  4.29374E-03,  4.38860E-03,  4.48689E-03,  4.58877E-03,  4.69444E-03,  4.80409E-03,  4.91791E-03,  5.03612E-03,  5.15891E-03,  5.28650E-03,  5.41906E-03,  5.55680E-03,  5.69988E-03,  5.84845E-03,  6.00263E-03,  6.16250E-03,  6.32808E-03,  6.49933E-03,  6.67612E-03,  6.85824E-03,  7.04533E-03,  7.23693E-03,  7.43238E-03,  7.63086E-03,  7.83133E-03,  8.03254E-03,  8.23297E-03,  8.43086E-03,  8.62417E-03,  8.81063E-03,  8.98769E-03,  9.15263E-03,  9.30254E-03,  9.43443E-03,  9.54530E-03,  9.63224E-03,  9.69253E-03,  9.72378E-03,  9.72401E-03,  9.69180E-03,  9.62633E-03,  9.52749E-03,  9.39588E-03,  9.23278E-03,  9.04015E-03,  8.82054E-03,  8.57696E-03,  8.31277E-03,  8.03153E-03,  7.73689E-03,  7.43245E-03,  7.12163E-03,  6.80760E-03,  6.49322E-03,  6.18100E-03,  5.87305E-03,  5.57112E-03,  5.27660E-03,  4.99053E-03,  4.71367E-03,  4.44651E-03,  4.18932E-03,  3.94218E-03,  3.70504E-03,  3.47773E-03,  3.25999E-03,  3.05151E-03,  2.85193E-03,  2.66088E-03,  2.47797E-03,  2.30283E-03,  2.13508E-03,  1.97436E-03,  1.82033E-03,  1.67268E-03,  1.53112E-03,  1.39536E-03,  1.26516E-03,  1.14029E-03,  1.02054E-03,  9.05711E-04,  7.95625E-04,  6.90120E-04,  5.89041E-04,  4.92246E-04,  3.99603E-04,  3.10985E-04,  2.26272E-04,  1.45349E-04,  6.81059E-05,
  4.28345E-03,  4.37869E-03,  4.47742E-03,  4.57984E-03,  4.68617E-03,  4.79663E-03,  4.91144E-03,  5.03084E-03,  5.15508E-03,  5.28441E-03,  5.41909E-03,  5.55937E-03,  5.70551E-03,  5.85774E-03,  6.01629E-03,  6.18135E-03,  6.35308E-03,  6.53159E-03,  6.71693E-03,  6.90905E-03,  7.10781E-03,  7.31294E-03,  7.52402E-03,  7.74044E-03,  7.96139E-03,  8.18582E-03,  8.41241E-03,  8.63952E-03,  8.86523E-03,  9.08726E-03,  9.30300E-03,  9.50952E-03,  9.70360E-03,  9.88178E-03,  1.00404E-02,  1.01759E-02,  1.02846E-02,  1.03630E-02,  1.04082E-02,  1.04176E-02,  1.03892E-02,  1.03221E-02,  1.02159E-02,  1.00713E-02,  9.88993E-03,  9.67413E-03,  9.42707E-03,  9.15249E-03,  8.85454E-03,  8.53762E-03,  8.20620E-03,  7.86462E-03,  7.51702E-03,  7.16713E-03,  6.81830E-03,  6.47339E-03,  6.13476E-03,  5.80430E-03,  5.48348E-03,  5.17334E-03,  4.87457E-03,  4.58755E-03,  4.31243E-03,  4.04915E-03,  3.79750E-03,  3.55715E-03,  3.32769E-03,  3.10867E-03,  2.89959E-03,  2.69997E-03,  2.50929E-03,  2.32709E-03,  2.15291E-03,  1.98631E-03,  1.82689E-03,  1.67428E-03,  1.52813E-03,  1.38814E-03,  1.25402E-03,  1.12551E-03,  1.00238E-03,  8.84416E-04,  7.71419E-04,  6.63215E-04,  5.59637E-04,  4.60536E-04,  3.65767E-04,  2.75198E-04,  1.88702E-04,  1.06156E-04,  2.74449E-05,
  4.36528E-03,  4.46416E-03,  4.56680E-03,  4.67342E-03,  4.78426E-03,  4.89958E-03,  5.01964E-03,  5.14472E-03,  5.27513E-03,  5.41116E-03,  5.55314E-03,  5.70139E-03,  5.85623E-03,  6.01798E-03,  6.18695E-03,  6.36344E-03,  6.54770E-03,  6.73994E-03,  6.94033E-03,  7.14892E-03,  7.36569E-03,  7.59046E-03,  7.82291E-03,  8.06252E-03,  8.30850E-03,  8.55983E-03,  8.81514E-03,  9.07272E-03,  9.33046E-03,  9.58584E-03,  9.83590E-03,  1.00773E-02,  1.03061E-02,  1.05184E-02,  1.07096E-02,  1.08753E-02,  1.10110E-02,  1.11123E-02,  1.11754E-02,  1.11969E-02,  1.11743E-02,  1.11061E-02,  1.09918E-02,  1.08323E-02,  1.06294E-02,  1.03860E-02,  1.01062E-02,  9.79454E-03,  9.45631E-03,  9.09694E-03,  8.72194E-03,  8.33663E-03,  7.94597E-03,  7.55443E-03,  7.16589E-03,  6.78361E-03,  6.41022E-03,  6.04776E-03,  5.69771E-03,  5.36106E-03,  5.03838E-03,  4.72992E-03,  4.43562E-03,  4.15523E-03,  3.88833E-03,  3.63439E-03,  3.39282E-03,  3.16298E-03,  2.94422E-03,  2.73589E-03,  2.53738E-03,  2.34809E-03,  2.16746E-03,  1.99499E-03,  1.83019E-03,  1.67263E-03,  1.52192E-03,  1.37771E-03,  1.23969E-03,  1.10755E-03,  9.81054E-04,  8.59961E-04,  7.44063E-04,  6.33169E-04,  5.27103E-04,  4.25705E-04,  3.28825E-04,  2.36321E-04,  1.48061E-04,  6.39152E-05, -1.62383E-05,
  4.44750E-03,  4.55006E-03,  4.65664E-03,  4.76749E-03,  4.88289E-03,  5.00312E-03,  5.12850E-03,  5.25936E-03,  5.39604E-03,  5.53891E-03,  5.68837E-03,  5.84480E-03,  6.00862E-03,  6.18023E-03,  6.36006E-03,  6.54850E-03,  6.74593E-03,  6.95270E-03,  7.16910E-03,  7.39533E-03,  7.63153E-03,  7.87765E-03,  8.13350E-03,  8.39869E-03,  8.67252E-03,  8.95403E-03,  9.24187E-03,  9.53424E-03,  9.82892E-03,  1.01231E-02,  1.04135E-02,  1.06962E-02,  1.09668E-02,  1.12203E-02,  1.14514E-02,  1.16546E-02,  1.18241E-02,  1.19545E-02,  1.20407E-02,  1.20784E-02,  1.20641E-02,  1.19959E-02,  1.18729E-02,  1.16960E-02,  1.14674E-02,  1.11910E-02,  1.08717E-02,  1.05154E-02,  1.01287E-02,  9.71837E-03,  9.29134E-03,  8.85413E-03,  8.41276E-03,  7.97255E-03,  7.53801E-03,  7.11286E-03,  6.70000E-03,  6.30154E-03,  5.91895E-03,  5.55311E-03,  5.20440E-03,  4.87281E-03,  4.55804E-03,  4.25957E-03,  3.97671E-03,  3.70868E-03,  3.45466E-03,  3.21377E-03,  2.98520E-03,  2.76811E-03,  2.56175E-03,  2.36538E-03,  2.17835E-03,  2.00004E-03,  1.82990E-03,  1.66744E-03,  1.51221E-03,  1.36382E-03,  1.22192E-03,  1.08618E-03,  9.56342E-04,  8.32140E-04,  7.13356E-04,  5.99786E-04,  4.91247E-04,  3.87568E-04,  2.88593E-04,  1.94174E-04,  1.04172E-04,  1.84528E-05, -6.31125E-05,
  4.53005E-03,  4.63630E-03,  4.74683E-03,  4.86194E-03,  4.98191E-03,  5.10709E-03,  5.23784E-03,  5.37453E-03,  5.51757E-03,  5.66739E-03,  5.82446E-03,  5.98926E-03,  6.16229E-03,  6.34407E-03,  6.53514E-03,  6.73602E-03,  6.94724E-03,  7.16931E-03,  7.40268E-03,  7.64775E-03,  7.90483E-03,  8.17407E-03,  8.45548E-03,  8.74883E-03,  9.05361E-03,  9.36895E-03,  9.69359E-03,  1.00257E-02,  1.03630E-02,  1.07025E-02,  1.10404E-02,  1.13724E-02,  1.16932E-02,  1.19970E-02,  1.22772E-02,  1.25271E-02,  1.27393E-02,  1.29070E-02,  1.30234E-02,  1.30828E-02,  1.30807E-02,  1.30140E-02,  1.28817E-02,  1.26845E-02,  1.24254E-02,  1.21089E-02,  1.17415E-02,  1.13308E-02,  1.08851E-02,  1.04131E-02,  9.92338E-03,  9.42410E-03,  8.92256E-03,  8.42512E-03,  7.93704E-03,  7.46251E-03,  7.00464E-03,  6.56562E-03,  6.14679E-03,  5.74880E-03,  5.37174E-03,  5.01527E-03,  4.67872E-03,  4.36122E-03,  4.06174E-03,  3.77918E-03,  3.51243E-03,  3.26036E-03,  3.02192E-03,  2.79608E-03,  2.58191E-03,  2.37853E-03,  2.18517E-03,  2.00111E-03,  1.82571E-03,  1.65842E-03,  1.49874E-03,  1.34622E-03,  1.20048E-03,  1.06119E-03,  9.28027E-04,  8.00741E-04,  6.79091E-04,  5.62865E-04,  4.51869E-04,  3.45929E-04,  2.44879E-04,  1.48568E-04,  5.68504E-05, -3.04128E-05, -1.13356E-04,
  4.61284E-03,  4.72277E-03,  4.83726E-03,  4.95661E-03,  5.08117E-03,  5.21132E-03,  5.34745E-03,  5.49000E-03,  5.63945E-03,  5.79630E-03,  5.96109E-03,  6.13439E-03,  6.31682E-03,  6.50903E-03,  6.71167E-03,  6.92543E-03,  7.15101E-03,  7.38911E-03,  7.64039E-03,  7.90547E-03,  8.18490E-03,  8.47910E-03,  8.78833E-03,  9.11261E-03,  9.45169E-03,  9.80491E-03,  1.01712E-02,  1.05488E-02,  1.09353E-02,  1.13277E-02,  1.17218E-02,  1.21127E-02,  1.24943E-02,  1.28596E-02,  1.32008E-02,  1.35093E-02,  1.37760E-02,  1.39918E-02,  1.41481E-02,  1.42371E-02,  1.42524E-02,  1.41900E-02,  1.40480E-02,  1.38271E-02,  1.35308E-02,  1.31654E-02,  1.27388E-02,  1.22610E-02,  1.17428E-02,  1.11953E-02,  1.06294E-02,  1.00552E-02,  9.48175E-03,  8.91657E-03,  8.36581E-03,  7.83411E-03,  7.32480E-03,  6.83996E-03,  6.38071E-03,  5.94732E-03,  5.53943E-03,  5.15624E-03,  4.79659E-03,  4.45914E-03,  4.14243E-03,  3.84499E-03,  3.56532E-03,  3.30201E-03,  3.05373E-03,  2.81922E-03,  2.59735E-03,  2.38709E-03,  2.18753E-03,  1.99784E-03,  1.81730E-03,  1.64528E-03,  1.48123E-03,  1.32465E-03,  1.17514E-03,  1.03233E-03,  8.95889E-04,  7.65549E-04,  6.41058E-04,  5.22197E-04,  4.08766E-04,  3.00583E-04,  1.97482E-04,  9.93042E-05,  5.90042E-06, -8.28729E-05, -1.67155E-04,
  4.69577E-03,  4.80938E-03,  4.92781E-03,  5.05139E-03,  5.18053E-03,  5.31562E-03,  5.45713E-03,  5.60555E-03,  5.76142E-03,  5.92531E-03,  6.09787E-03,  6.27977E-03,  6.47174E-03,  6.67456E-03,  6.88904E-03,  7.11607E-03,  7.35652E-03,  7.61131E-03,  7.88138E-03,  8.16761E-03,  8.47085E-03,  8.79187E-03,  9.13125E-03,  9.48939E-03,  9.86639E-03,  1.02619E-02,  1.06752E-02,  1.11047E-02,  1.15482E-02,  1.20025E-02,  1.24632E-02,  1.29247E-02,  1.33803E-02,  1.38216E-02,  1.42390E-02,  1.46218E-02,  1.49586E-02,  1.52374E-02,  1.54468E-02,  1.55762E-02,  1.56169E-02,  1.55629E-02,  1.54111E-02,  1.51624E-02,  1.48209E-02,  1.43947E-02,  1.38944E-02,  1.33330E-02,  1.27245E-02,  1.20835E-02,  1.14240E-02,  1.07585E-02,  1.00983E-02,  9.45238E-03,  8.82777E-03,  8.22960E-03,  7.66124E-03,  7.12455E-03,  6.62016E-03,  6.14778E-03,  5.70641E-03,  5.29458E-03,  4.91050E-03,  4.55224E-03,  4.21779E-03,  3.90519E-03,  3.61252E-03,  3.33800E-03,  3.07999E-03,  2.83697E-03,  2.60759E-03,  2.39064E-03,  2.18506E-03,  1.98991E-03,  1.80437E-03,  1.62775E-03,  1.45943E-03,  1.29888E-03,  1.14566E-03,  9.99382E-04,  8.59707E-04,  7.26344E-04,  5.99039E-04,  4.77566E-04,  3.61721E-04,  2.51320E-04,  1.46191E-04,  4.61742E-05, -4.88836E-05, -1.39130E-04, -2.24709E-04,
  4.77877E-03,  4.89603E-03,  5.01836E-03,  5.14615E-03,  5.27982E-03,  5.41982E-03,  5.56667E-03,  5.72092E-03,  5.88318E-03,  6.05411E-03,  6.23444E-03,  6.42496E-03,  6.62653E-03,  6.84008E-03,  7.06661E-03,  7.30718E-03,  7.56291E-03,  7.83498E-03,  8.12463E-03,  8.43307E-03,  8.76155E-03,  9.11122E-03,  9.48314E-03,  9.87820E-03,  1.02970E-02,  1.07397E-02,  1.12059E-02,  1.16947E-02,  1.22041E-02,  1.27309E-02,  1.32707E-02,  1.38174E-02,  1.43634E-02,  1.48989E-02,  1.54123E-02,  1.58902E-02,  1.63181E-02,  1.66803E-02,  1.69613E-02,  1.71467E-02,  1.72243E-02,  1.71852E-02,  1.70246E-02,  1.67431E-02,  1.63459E-02,  1.58434E-02,  1.52498E-02,  1.45825E-02,  1.38603E-02,  1.31021E-02,  1.23260E-02,  1.15483E-02,  1.07825E-02,  1.00395E-02,  9.32729E-03,  8.65142E-03,  8.01503E-03,  7.41946E-03,  6.86460E-03,  6.34928E-03,  5.87158E-03,  5.42913E-03,  5.01932E-03,  4.63944E-03,  4.28682E-03,  3.95888E-03,  3.65322E-03,  3.36763E-03,  3.10009E-03,  2.84880E-03,  2.61216E-03,  2.38877E-03,  2.17740E-03,  1.97699E-03,  1.78663E-03,  1.60555E-03,  1.43308E-03,  1.26866E-03,  1.11181E-03,  9.62125E-04,  8.19256E-04,  6.82904E-04,  5.52812E-04,  4.28749E-04,  3.10512E-04,  1.97914E-04,  9.07833E-05, -1.10427E-05, -1.07720E-04, -1.99398E-04, -2.86227E-04,
