  3.15153E-03,  3.18973E-03,  3.22774E-03,  3.26555E-03,  3.30316E-03,  3.34058E-03,  3.37784E-03,  3.41498E-03,  3.45205E-03,  3.48910E-03,  3.52623E-03,  3.56352E-03,  3.60109E-03,  3.63904E-03,  3.67753E-03,  3.71668E-03,  3.75664E-03,  3.79755E-03,  3.83954E-03,  3.88273E-03,  3.92720E-03,  3.97299E-03,  4.02009E-03,  4.06844E-03,  4.11786E-03,  4.16810E-03,  4.21878E-03,  4.26938E-03,  4.31922E-03,  4.36749E-03,  4.41317E-03,  4.45509E-03,  4.49188E-03,  4.52203E-03,  4.54387E-03,  4.55560E-03,  4.55536E-03,  4.54125E-03,  4.51138E-03,  4.46395E-03,  4.39733E-03,  4.31007E-03,  4.20101E-03,  4.06932E-03,  3.91453E-03,  3.73657E-03,  3.53576E-03,  3.31284E-03,  3.06889E-03,  2.80535E-03,  2.52395E-03,  2.22666E-03,  1.91560E-03,  1.59306E-03,  1.26135E-03,  9.22826E-04,  5.79794E-04,  2.34505E-04, -1.10891E-04, -4.54368E-04, -7.94036E-04, -1.12816E-03, -1.45516E-03, -1.77362E-03, -2.08229E-03, -2.38008E-03, -2.66606E-03, -2.93945E-03, -3.19961E-03, -3.44604E-03, -3.67839E-03, -3.89641E-03, -4.09998E-03, -4.28906E-03, -4.46373E-03, -4.62415E-03, -4.77055E-03, -4.90323E-03, -5.02255E-03, -5.12892E-03, -5.22279E-03, -5.30464E-03, -5.37500E-03, -5.43438E-03, -5.48335E-03, -5.52244E-03, -5.55221E-03, -5.57323E-03, -5.58603E-03, -5.59116E-03, -5.58915E-03, -5.58050E-03, -5.56572E-03,
  3.25508E-03,  3.29615E-03,  3.33705E-03,  3.37778E-03,  3.41833E-03,  3.45873E-03,  3.49900E-03,  3.53918E-03,  3.57934E-03,  3.61955E-03,  3.65991E-03,  3.70053E-03,  3.74155E-03,  3.78312E-03,  3.82542E-03,  3.86861E-03,  3.91290E-03,  3.95847E-03,  4.00552E-03,  4.05422E-03,  4.10473E-03,  4.15715E-03,  4.21155E-03,  4.26791E-03,  4.32612E-03,  4.38596E-03,  4.44709E-03,  4.50899E-03,  4.57097E-03,  4.63215E-03,  4.69145E-03,  4.74754E-03,  4.79890E-03,  4.84378E-03,  4.88025E-03,  4.90620E-03,  4.91942E-03,  4.91762E-03,  4.89852E-03,  4.85995E-03,  4.79986E-03,  4.71649E-03,  4.60838E-03,  4.47448E-03,  4.31418E-03,  4.12736E-03,  3.91437E-03,  3.67607E-03,  3.41376E-03,  3.12916E-03,  2.82430E-03,  2.50151E-03,  2.16332E-03,  1.81238E-03,  1.45141E-03,  1.08311E-03,  7.10149E-04,  3.35074E-04, -3.96800E-05, -4.11839E-04, -7.79304E-04, -1.14016E-03, -1.49267E-03, -1.83532E-03, -2.16674E-03, -2.48579E-03, -2.79148E-03, -3.08301E-03, -3.35973E-03, -3.62115E-03, -3.86692E-03, -4.09683E-03, -4.31081E-03, -4.50886E-03, -4.69113E-03, -4.85784E-03, -5.00928E-03, -5.14583E-03, -5.26793E-03, -5.37607E-03, -5.47078E-03, -5.55261E-03, -5.62215E-03, -5.68002E-03, -5.72684E-03, -5.76321E-03, -5.78977E-03, -5.80714E-03, -5.81591E-03, -5.81669E-03, -5.81006E-03, -5.79656E-03, -5.77676E-03,
  3.36218E-03,  3.40628E-03,  3.45024E-03,  3.49404E-03,  3.53770E-03,  3.58121E-03,  3.62463E-03,  3.66799E-03,  3.71137E-03,  3.75485E-03,  3.79855E-03,  3.84261E-03,  3.88719E-03,  3.93247E-03,  3.97867E-03,  4.02601E-03,  4.07475E-03,  4.12513E-03,  4.17743E-03,  4.23188E-03,  4.28873E-03,  4.34816E-03,  4.41033E-03,  4.47529E-03,  4.54302E-03,  4.61337E-03,  4.68603E-03,  4.76052E-03,  4.83614E-03,  4.91198E-03,  4.98686E-03,  5.05933E-03,  5.12767E-03,  5.18989E-03,  5.24374E-03,  5.28675E-03,  5.31629E-03,  5.32961E-03,  5.32396E-03,  5.29665E-03,  5.24520E-03,  5.16738E-03,  5.06139E-03,  4.92588E-03,  4.76008E-03,  4.56379E-03,  4.33742E-03,  4.08199E-03,  3.79904E-03,  3.49064E-03,  3.15924E-03,  2.80761E-03,  2.43873E-03,  2.05575E-03,  1.66182E-03,  1.26008E-03,  8.53593E-04,  4.45272E-04,  3.78626E-05, -3.66091E-04, -7.64256E-04, -1.15453E-03, -1.53502E-03, -1.90408E-03, -2.26026E-03, -2.60235E-03, -2.92931E-03, -3.24033E-03, -3.53474E-03, -3.81209E-03, -4.07205E-03, -4.31445E-03, -4.53926E-03, -4.74657E-03, -4.93658E-03, -5.10959E-03, -5.26599E-03, -5.40623E-03, -5.53084E-03, -5.64039E-03, -5.73551E-03, -5.81685E-03, -5.88507E-03, -5.94088E-03, -5.98497E-03, -6.01803E-03, -6.04077E-03, -6.05387E-03, -6.05800E-03, -6.05382E-03, -6.04196E-03, -6.02303E-03, -5.99762E-03,
  3.47300E-03,  3.52031E-03,  3.56749E-03,  3.61455E-03,  3.66146E-03,  3.70826E-03,  3.75497E-03,  3.80165E-03,  3.84838E-03,  3.89525E-03,  3.94240E-03,  3.98999E-03,  4.03821E-03,  4.08729E-03,  4.13747E-03,  4.18905E-03,  4.24232E-03,  4.29763E-03,  4.35531E-03,  4.41571E-03,  4.47915E-03,  4.54594E-03,  4.61632E-03,  4.69047E-03,  4.76846E-03,  4.85024E-03,  4.93556E-03,  5.02402E-03,  5.11492E-03,  5.20733E-03,  5.30000E-03,  5.39134E-03,  5.47945E-03,  5.56203E-03,  5.63650E-03,  5.69996E-03,  5.74926E-03,  5.78111E-03,  5.79215E-03,  5.77911E-03,  5.73887E-03,  5.66870E-03,  5.56631E-03,  5.43001E-03,  5.25878E-03,  5.05235E-03,  4.81119E-03,  4.53652E-03,  4.23024E-03,  3.89482E-03,  3.53323E-03,  3.14880E-03,  2.74509E-03,  2.32580E-03,  1.89463E-03,  1.45524E-03,  1.01114E-03,  5.65649E-04,  1.21867E-04, -3.17362E-04, -7.49460E-04, -1.17212E-03, -1.58329E-03, -1.98120E-03, -2.36431E-03, -2.73135E-03, -3.08125E-03, -3.41318E-03, -3.72650E-03, -4.02075E-03, -4.29567E-03, -4.55114E-03, -4.78720E-03, -5.00400E-03, -5.20185E-03, -5.38113E-03, -5.54232E-03, -5.68598E-03, -5.81274E-03, -5.92328E-03, -6.01831E-03, -6.09859E-03, -6.16490E-03, -6.21800E-03, -6.25871E-03, -6.28779E-03, -6.30602E-03, -6.31417E-03, -6.31297E-03, -6.30315E-03, -6.28540E-03, -6.26038E-03, -6.22874E-03,
  3.58771E-03,  3.63842E-03,  3.68903E-03,  3.73952E-03,  3.78988E-03,  3.84013E-03,  3.89030E-03,  3.94045E-03,  3.99066E-03,  4.04104E-03,  4.09175E-03,  4.14296E-03,  4.19489E-03,  4.24782E-03,  4.30204E-03,  4.35789E-03,  4.41577E-03,  4.47607E-03,  4.53923E-03,  4.60570E-03,  4.67594E-03,  4.75036E-03,  4.82936E-03,  4.91324E-03,  5.00221E-03,  5.09633E-03,  5.19550E-03,  5.29937E-03,  5.40731E-03,  5.51840E-03,  5.63132E-03,  5.74438E-03,  5.85543E-03,  5.96190E-03,  6.06080E-03,  6.14871E-03,  6.22191E-03,  6.27642E-03,  6.30814E-03,  6.31304E-03,  6.28726E-03,  6.22737E-03,  6.13047E-03,  5.99443E-03,  5.81792E-03,  5.60058E-03,  5.34298E-03,  5.04658E-03,  4.71373E-03,  4.34744E-03,  3.95133E-03,  3.52943E-03,  3.08599E-03,  2.62542E-03,  2.15206E-03,  1.67017E-03,  1.18378E-03,  6.96672E-04,  2.12338E-04, -2.66059E-04, -7.35675E-04, -1.19399E-03, -1.63880E-03, -2.06821E-03, -2.48061E-03, -2.87466E-03, -3.24928E-03, -3.60362E-03, -3.93708E-03, -4.24925E-03, -4.53991E-03, -4.80901E-03, -5.05669E-03, -5.28319E-03, -5.48890E-03, -5.67434E-03, -5.84008E-03, -5.98681E-03, -6.11527E-03, -6.22625E-03, -6.32060E-03, -6.39917E-03, -6.46285E-03, -6.51252E-03, -6.54909E-03, -6.57341E-03, -6.58637E-03, -6.58879E-03, -6.58151E-03, -6.56530E-03, -6.54093E-03, -6.50911E-03, -6.47053E-03,
  3.70651E-03,  3.76084E-03,  3.81508E-03,  3.86921E-03,  3.92321E-03,  3.97710E-03,  4.03091E-03,  4.08469E-03,  4.13853E-03,  4.19255E-03,  4.24691E-03,  4.30182E-03,  4.35754E-03,  4.41435E-03,  4.47263E-03,  4.53277E-03,  4.59524E-03,  4.66054E-03,  4.72922E-03,  4.80184E-03,  4.87899E-03,  4.96126E-03,  5.04920E-03,  5.14328E-03,  5.24389E-03,  5.35127E-03,  5.46546E-03,  5.58625E-03,  5.71312E-03,  5.84516E-03,  5.98106E-03,  6.11901E-03,  6.25665E-03,  6.39110E-03,  6.51889E-03,  6.63604E-03,  6.73810E-03,  6.82028E-03,  6.87758E-03,  6.90498E-03,  6.89770E-03,  6.85139E-03,  6.76241E-03,  6.62800E-03,  6.44649E-03,  6.21736E-03,  5.94131E-03,  5.62018E-03,  5.25684E-03,  4.85506E-03,  4.41925E-03,  3.95432E-03,  3.46540E-03,  2.95772E-03,  2.43643E-03,  1.90645E-03,  1.37244E-03,  8.38689E-04,  3.09105E-04, -2.12798E-04, -7.23903E-04, -1.22148E-03, -1.70317E-03, -2.16696E-03, -2.61117E-03, -3.03442E-03, -3.43563E-03, -3.81398E-03, -4.16887E-03, -4.49998E-03, -4.80714E-03, -5.09043E-03, -5.35004E-03, -5.58636E-03, -5.79990E-03, -5.99128E-03, -6.16124E-03, -6.31057E-03, -6.44017E-03, -6.55095E-03, -6.64389E-03, -6.71998E-03, -6.78023E-03, -6.82563E-03, -6.85719E-03, -6.87590E-03, -6.88271E-03, -6.87855E-03, -6.86433E-03, -6.84090E-03, -6.80909E-03, -6.76969E-03, -6.72343E-03,
  3.82961E-03,  3.88779E-03,  3.94589E-03,  4.00389E-03,  4.06176E-03,  4.11950E-03,  4.17714E-03,  4.23473E-03,  4.29236E-03,  4.35015E-03,  4.40827E-03,  4.46697E-03,  4.52650E-03,  4.58723E-03,  4.64955E-03,  4.71395E-03,  4.78096E-03,  4.85120E-03,  4.92533E-03,  5.00408E-03,  5.08818E-03,  5.17841E-03,  5.27551E-03,  5.38017E-03,  5.49301E-03,  5.61449E-03,  5.74486E-03,  5.88409E-03,  6.03184E-03,  6.18729E-03,  6.34916E-03,  6.51556E-03,  6.68394E-03,  6.85107E-03,  7.01299E-03,  7.16505E-03,  7.30197E-03,  7.41792E-03,  7.50680E-03,  7.56237E-03,  7.57863E-03,  7.55009E-03,  7.47210E-03,  7.34113E-03,  7.15500E-03,  6.91306E-03,  6.61616E-03,  6.26662E-03,  5.86806E-03,  5.42517E-03,  4.94343E-03,  4.42884E-03,  3.88763E-03,  3.32603E-03,  2.75013E-03,  2.16566E-03,  1.57795E-03,  9.91859E-04,  4.11764E-04, -1.58466E-04, -7.15441E-04, -1.25622E-03, -1.77831E-03, -2.27959E-03, -2.75833E-03, -3.21314E-03, -3.64292E-03, -4.04691E-03, -4.42457E-03, -4.77563E-03, -5.10006E-03, -5.39801E-03, -5.66983E-03, -5.91602E-03, -6.13723E-03, -6.33425E-03, -6.50796E-03, -6.65932E-03, -6.78935E-03, -6.89916E-03, -6.98985E-03, -7.06256E-03, -7.11842E-03, -7.15859E-03, -7.18418E-03, -7.19628E-03, -7.19596E-03, -7.18426E-03, -7.16215E-03, -7.13059E-03, -7.09047E-03, -7.04263E-03, -6.98787E-03,
  3.95723E-03,  4.01953E-03,  4.08176E-03,  4.14388E-03,  4.20587E-03,  4.26770E-03,  4.32939E-03,  4.39098E-03,  4.45257E-03,  4.51428E-03,  4.57628E-03,  4.63882E-03,  4.70222E-03,  4.76685E-03,  4.83317E-03,  4.90173E-03,  4.97318E-03,  5.04822E-03,  5.12767E-03,  5.21240E-03,  5.30336E-03,  5.40151E-03,  5.50786E-03,  5.62335E-03,  5.74888E-03,  5.88519E-03,  6.03281E-03,  6.19200E-03,  6.36264E-03,  6.54409E-03,  6.73516E-03,  6.93394E-03,  7.13773E-03,  7.34297E-03,  7.54515E-03,  7.73885E-03,  7.91780E-03,  8.07496E-03,  8.20282E-03,  8.29362E-03,  8.33978E-03,  8.33431E-03,  8.27125E-03,  8.14604E-03,  7.95588E-03,  7.69989E-03,  7.37918E-03,  6.99672E-03,  6.55711E-03,  6.06629E-03,  5.53109E-03,  4.95890E-03,  4.35731E-03,  3.73381E-03,  3.09555E-03,  2.44922E-03,  1.80090E-03,  1.15609E-03,  5.19608E-04, -1.04289E-04, -7.11947E-04, -1.30024E-03, -1.86654E-03, -2.40866E-03, -2.92483E-03, -3.41367E-03, -3.87411E-03, -4.30544E-03, -4.70721E-03, -5.07927E-03, -5.42167E-03, -5.73472E-03, -6.01891E-03, -6.27491E-03, -6.50355E-03, -6.70576E-03, -6.88262E-03, -7.03526E-03, -7.16490E-03, -7.27280E-03, -7.36023E-03, -7.42851E-03, -7.47891E-03, -7.51274E-03, -7.53123E-03, -7.53563E-03, -7.52709E-03, -7.50677E-03, -7.47574E-03, -7.43504E-03, -7.38562E-03, -7.32841E-03, -7.26426E-03,
  4.08962E-03,  4.15632E-03,  4.22297E-03,  4.28951E-03,  4.35589E-03,  4.42208E-03,  4.48807E-03,  4.55391E-03,  4.61966E-03,  4.68544E-03,  4.75144E-03,  4.81792E-03,  4.88520E-03,  4.95370E-03,  5.02394E-03,  5.09654E-03,  5.17222E-03,  5.25184E-03,  5.33635E-03,  5.42680E-03,  5.52436E-03,  5.63026E-03,  5.74576E-03,  5.87213E-03,  6.01062E-03,  6.16232E-03,  6.32815E-03,  6.50872E-03,  6.70423E-03,  6.91435E-03,  7.13806E-03,  7.37354E-03,  7.61798E-03,  7.86751E-03,  8.11706E-03,  8.36037E-03,  8.58998E-03,  8.79741E-03,  8.97338E-03,  9.10821E-03,  9.19228E-03,  9.21663E-03,  9.17356E-03,  9.05714E-03,  8.86373E-03,  8.59220E-03,  8.24400E-03,  7.82300E-03,  7.33515E-03,  6.78801E-03,  6.19020E-03,  5.55089E-03,  4.87936E-03,  4.18458E-03,  3.47501E-03,  2.75838E-03,  2.04164E-03,  1.33091E-03,  6.31534E-04, -5.19089E-05, -7.15511E-04, -1.35599E-03, -1.97061E-03, -2.55716E-03, -3.11385E-03, -3.63933E-03, -4.13260E-03, -4.59303E-03, -5.02028E-03, -5.41432E-03, -5.77535E-03, -6.10385E-03, -6.40049E-03, -6.66612E-03, -6.90176E-03, -7.10857E-03, -7.28781E-03, -7.44084E-03, -7.56906E-03, -7.67394E-03, -7.75695E-03, -7.81957E-03, -7.86326E-03, -7.88948E-03, -7.89963E-03, -7.89506E-03, -7.87709E-03, -7.84696E-03, -7.80586E-03, -7.75489E-03, -7.69512E-03, -7.62752E-03, -7.55301E-03,
  4.22703E-03,  4.29846E-03,  4.36987E-03,  4.44115E-03,  4.51225E-03,  4.58310E-03,  4.65369E-03,  4.72403E-03,  4.79417E-03,  4.86422E-03,  4.93437E-03,  5.00487E-03,  5.07606E-03,  5.14839E-03,  5.22243E-03,  5.29887E-03,  5.37853E-03,  5.46239E-03,  5.55157E-03,  5.64733E-03,  5.75107E-03,  5.86430E-03,  5.98862E-03,  6.12570E-03,  6.27716E-03,  6.44458E-03,  6.62934E-03,  6.83252E-03,  7.05480E-03,  7.29625E-03,  7.55620E-03,  7.83300E-03,  8.12388E-03,  8.42470E-03,  8.72985E-03,  9.03214E-03,  9.32277E-03,  9.59149E-03,  9.82686E-03,  1.00167E-02,  1.01488E-02,  1.02116E-02,  1.01950E-02,  1.00913E-02,  9.89575E-03,  9.60681E-03,  9.22649E-03,  8.75992E-03,  8.21487E-03,  7.60109E-03,  6.92952E-03,  6.21164E-03,  5.45878E-03,  4.68177E-03,  3.89053E-03,  3.09401E-03,  2.30004E-03,  1.51542E-03,  7.45942E-04, -3.47776E-06, -7.28739E-04, -1.42644E-03, -2.09380E-03, -2.72859E-03, -3.32906E-03, -3.89393E-03, -4.42229E-03, -4.91360E-03, -5.36769E-03, -5.78466E-03, -6.16491E-03, -6.50911E-03, -6.81812E-03, -7.09304E-03, -7.33511E-03, -7.54573E-03, -7.72639E-03, -7.87869E-03, -8.00427E-03, -8.10482E-03, -8.18202E-03, -8.23757E-03, -8.27312E-03, -8.29030E-03, -8.29068E-03, -8.27575E-03, -8.24698E-03, -8.20572E-03, -8.15326E-03, -8.09082E-03, -8.01952E-03, -7.94043E-03, -7.85452E-03,
