 -5.62439E-03, -5.84792E-03, -6.08038E-03, -6.32197E-03, -6.57285E-03, -6.83315E-03, -7.10297E-03, -7.38237E-03, -7.67134E-03, -7.96983E-03, -8.27772E-03, -8.59481E-03, -8.92080E-03, -9.25532E-03, -9.59788E-03, -9.94786E-03, -1.03045E-02, -1.06670E-02, -1.10344E-02, -1.14053E-02, -1.17786E-02, -1.21527E-02, -1.25259E-02, -1.28964E-02, -1.32623E-02, -1.36214E-02, -1.39713E-02, -1.43097E-02, -1.46340E-02, -1.49416E-02, -1.52300E-02, -1.54963E-02, -1.57379E-02, -1.59524E-02, -1.61372E-02, -1.62901E-02, -1.64090E-02, -1.64922E-02, -1.65380E-02, -1.65455E-02, -1.65137E-02, -1.64425E-02, -1.63317E-02, -1.61819E-02, -1.59941E-02, -1.57695E-02, -1.55099E-02, -1.52174E-02, -1.48943E-02, -1.45433E-02, -1.41675E-02, -1.37698E-02, -1.33534E-02, -1.29217E-02, -1.24779E-02, -1.20253E-02, -1.15671E-02, -1.11062E-02, -1.06456E-02, -1.01880E-02, -9.73569E-03, -9.29104E-03, -8.85597E-03, -8.43218E-03, -8.02111E-03, -7.62395E-03, -7.24163E-03, -6.87486E-03, -6.52411E-03, -6.18967E-03, -5.87161E-03, -5.56988E-03, -5.28427E-03, -5.01443E-03, -4.75994E-03, -4.52029E-03, -4.29489E-03, -4.08313E-03, -3.88435E-03, -3.69789E-03, -3.52306E-03, -3.35918E-03, -3.20559E-03, -3.06164E-03, -2.92670E-03, -2.80017E-03, -2.68147E-03, -2.57005E-03,
 -5.65321E-03, -5.88309E-03, -6.12252E-03, -6.37174E-03, -6.63096E-03, -6.90037E-03, -7.18011E-03, -7.47028E-03, -7.77093E-03, -8.08206E-03, -8.40359E-03, -8.73536E-03, -9.07712E-03, -9.42853E-03, -9.78910E-03, -1.01583E-02, -1.05353E-02, -1.09193E-02, -1.13093E-02, -1.17040E-02, -1.21020E-02, -1.25018E-02, -1.29016E-02, -1.32995E-02, -1.36932E-02, -1.40805E-02, -1.44589E-02, -1.48256E-02, -1.51778E-02, -1.55128E-02, -1.58274E-02, -1.61188E-02, -1.63839E-02, -1.66198E-02, -1.68238E-02, -1.69932E-02, -1.71256E-02, -1.72191E-02, -1.72718E-02, -1.72825E-02, -1.72502E-02, -1.71744E-02, -1.70553E-02, -1.68934E-02, -1.66896E-02, -1.64455E-02, -1.61631E-02, -1.58447E-02, -1.54929E-02, -1.51110E-02, -1.47021E-02, -1.42697E-02, -1.38175E-02, -1.33493E-02, -1.28685E-02, -1.23790E-02, -1.18842E-02, -1.13876E-02, -1.08922E-02, -1.04010E-02, -9.91684E-03, -9.44198E-03, -8.97856E-03, -8.52841E-03, -8.09303E-03, -7.67365E-03, -7.27121E-03, -6.88638E-03, -6.51958E-03, -6.17102E-03, -5.84068E-03, -5.52840E-03, -5.23384E-03, -4.95655E-03, -4.69596E-03, -4.45144E-03, -4.22227E-03, -4.00772E-03, -3.80701E-03, -3.61937E-03, -3.44401E-03, -3.28016E-03, -3.12706E-03, -2.98400E-03, -2.85027E-03, -2.72520E-03, -2.60818E-03, -2.49859E-03,
 -5.67548E-03, -5.91155E-03, -6.15782E-03, -6.41457E-03, -6.68205E-03, -6.96052E-03, -7.25016E-03, -7.55114E-03, -7.86357E-03, -8.18749E-03, -8.52288E-03, -8.86963E-03, -9.22755E-03, -9.59632E-03, -9.97553E-03, -1.03646E-02, -1.07628E-02, -1.11693E-02, -1.15830E-02, -1.20028E-02, -1.24270E-02, -1.28542E-02, -1.32823E-02, -1.37094E-02, -1.41330E-02, -1.45508E-02, -1.49598E-02, -1.53573E-02, -1.57400E-02, -1.61048E-02, -1.64484E-02, -1.67674E-02, -1.70584E-02, -1.73181E-02, -1.75433E-02, -1.77311E-02, -1.78788E-02, -1.79839E-02, -1.80445E-02, -1.80590E-02, -1.80263E-02, -1.79458E-02, -1.78177E-02, -1.76424E-02, -1.74212E-02, -1.71557E-02, -1.68481E-02, -1.65011E-02, -1.61178E-02, -1.57017E-02, -1.52564E-02, -1.47861E-02, -1.42946E-02, -1.37862E-02, -1.32651E-02, -1.27354E-02, -1.22008E-02, -1.16654E-02, -1.11324E-02, -1.06053E-02, -1.00868E-02, -9.57971E-03, -9.08622E-03, -8.60825E-03, -8.14740E-03, -7.70491E-03, -7.28171E-03, -6.87842E-03, -6.49540E-03, -6.13275E-03, -5.79034E-03, -5.46786E-03, -5.16485E-03, -4.88069E-03, -4.61468E-03, -4.36602E-03, -4.13387E-03, -3.91734E-03, -3.71553E-03, -3.52753E-03, -3.35246E-03, -3.18944E-03, -3.03762E-03, -2.89619E-03, -2.76438E-03, -2.64146E-03, -2.52675E-03, -2.41960E-03,
 -5.69058E-03, -5.93265E-03, -6.18557E-03, -6.44967E-03, -6.72528E-03, -7.01268E-03, -7.31216E-03, -7.62392E-03, -7.94814E-03, -8.28493E-03, -8.63433E-03, -8.99630E-03, -9.37069E-03, -9.75725E-03, -1.01556E-02, -1.05652E-02, -1.09854E-02, -1.14154E-02, -1.18539E-02, -1.22999E-02, -1.27518E-02, -1.32079E-02, -1.36662E-02, -1.41245E-02, -1.45802E-02, -1.50307E-02, -1.54729E-02, -1.59037E-02, -1.63196E-02, -1.67171E-02, -1.70924E-02, -1.74417E-02, -1.77612E-02, -1.80473E-02, -1.82963E-02, -1.85047E-02, -1.86694E-02, -1.87877E-02, -1.88573E-02, -1.88762E-02, -1.88433E-02, -1.87579E-02, -1.86200E-02, -1.84302E-02, -1.81898E-02, -1.79007E-02, -1.75654E-02, -1.71870E-02, -1.67689E-02, -1.63152E-02, -1.58300E-02, -1.53178E-02, -1.47833E-02, -1.42310E-02, -1.36658E-02, -1.30922E-02, -1.25145E-02, -1.19369E-02, -1.13634E-02, -1.07975E-02, -1.02424E-02, -9.70101E-03, -9.17566E-03, -8.66843E-03, -8.18097E-03, -7.71454E-03, -7.27003E-03, -6.84802E-03, -6.44874E-03, -6.07218E-03, -5.71807E-03, -5.38593E-03, -5.07513E-03, -4.78488E-03, -4.51430E-03, -4.26243E-03, -4.02824E-03, -3.81071E-03, -3.60877E-03, -3.42139E-03, -3.24756E-03, -3.08628E-03, -2.93662E-03, -2.79766E-03, -2.66858E-03, -2.54856E-03, -2.43687E-03, -2.33282E-03,
 -5.69788E-03, -5.94569E-03, -6.20501E-03, -6.47623E-03, -6.75974E-03, -7.05591E-03, -7.36507E-03, -7.68750E-03, -8.02345E-03, -8.37310E-03, -8.73658E-03, -9.11390E-03, -9.50500E-03, -9.90968E-03, -1.03276E-02, -1.07584E-02, -1.12013E-02, -1.16555E-02, -1.21200E-02, -1.25935E-02, -1.30744E-02, -1.35611E-02, -1.40513E-02, -1.45428E-02, -1.50328E-02, -1.55184E-02, -1.59965E-02, -1.64633E-02, -1.69153E-02, -1.73483E-02, -1.77583E-02, -1.81410E-02, -1.84921E-02, -1.88073E-02, -1.90826E-02, -1.93139E-02, -1.94978E-02, -1.96310E-02, -1.97108E-02, -1.97351E-02, -1.97023E-02, -1.96117E-02, -1.94632E-02, -1.92575E-02, -1.89960E-02, -1.86810E-02, -1.83153E-02, -1.79022E-02, -1.74459E-02, -1.69507E-02, -1.64216E-02, -1.58635E-02, -1.52817E-02, -1.46815E-02, -1.40681E-02, -1.34467E-02, -1.28221E-02, -1.21991E-02, -1.15818E-02, -1.09743E-02, -1.03800E-02, -9.80211E-03, -9.24311E-03, -8.70519E-03, -8.19004E-03, -7.69893E-03, -7.23271E-03, -6.79184E-03, -6.37645E-03, -5.98636E-03, -5.62113E-03, -5.28008E-03, -4.96237E-03, -4.66703E-03, -4.39294E-03, -4.13896E-03, -3.90389E-03, -3.68649E-03, -3.48557E-03, -3.29993E-03, -3.12842E-03, -2.96993E-03, -2.82342E-03, -2.68788E-03, -2.56240E-03, -2.44612E-03, -2.33823E-03, -2.23799E-03,
 -5.69673E-03, -5.94995E-03, -6.21535E-03, -6.49339E-03, -6.78453E-03, -7.08919E-03, -7.40779E-03, -7.74068E-03, -8.08821E-03, -8.45063E-03, -8.82813E-03, -9.22085E-03, -9.62878E-03, -1.00518E-02, -1.04897E-02, -1.09421E-02, -1.14083E-02, -1.18876E-02, -1.23789E-02, -1.28810E-02, -1.33924E-02, -1.39111E-02, -1.44351E-02, -1.49618E-02, -1.54884E-02, -1.60116E-02, -1.65281E-02, -1.70339E-02, -1.75249E-02, -1.79967E-02, -1.84446E-02, -1.88638E-02, -1.92497E-02, -1.95972E-02, -1.99017E-02, -2.01586E-02, -2.03640E-02, -2.05139E-02, -2.06054E-02, -2.06358E-02, -2.06035E-02, -2.05074E-02, -2.03475E-02, -2.01245E-02, -1.98400E-02, -1.94965E-02, -1.90973E-02, -1.86461E-02, -1.81477E-02, -1.76070E-02, -1.70296E-02, -1.64212E-02, -1.57877E-02, -1.51350E-02, -1.44690E-02, -1.37956E-02, -1.31202E-02, -1.24479E-02, -1.17835E-02, -1.11314E-02, -1.04954E-02, -9.87873E-03, -9.28427E-03, -8.71425E-03, -8.17043E-03, -7.65403E-03, -7.16583E-03, -6.70618E-03, -6.27504E-03, -5.87203E-03, -5.49650E-03, -5.14754E-03, -4.82407E-03, -4.52485E-03, -4.24857E-03, -3.99383E-03, -3.75922E-03, -3.54333E-03, -3.34475E-03, -3.16213E-03, -2.99418E-03, -2.83965E-03, -2.69740E-03, -2.56634E-03, -2.44545E-03, -2.33381E-03, -2.23056E-03, -2.13492E-03,
 -5.68646E-03, -5.94469E-03, -6.21579E-03, -6.50026E-03, -6.79865E-03, -7.11145E-03, -7.43916E-03, -7.78222E-03, -8.14105E-03, -8.51601E-03, -8.90740E-03, -9.31541E-03, -9.74017E-03, -1.01816E-02, -1.06397E-02, -1.11140E-02, -1.16040E-02, -1.21090E-02, -1.26281E-02, -1.31599E-02, -1.37029E-02, -1.42552E-02, -1.48147E-02, -1.53785E-02, -1.59439E-02, -1.65073E-02, -1.70649E-02, -1.76126E-02, -1.81458E-02, -1.86596E-02, -1.91489E-02, -1.96082E-02, -2.00322E-02, -2.04153E-02, -2.07521E-02, -2.10376E-02, -2.12669E-02, -2.14358E-02, -2.15405E-02, -2.15782E-02, -2.15468E-02, -2.14450E-02, -2.12728E-02, -2.10309E-02, -2.07212E-02, -2.03465E-02, -1.99104E-02, -1.94174E-02, -1.88727E-02, -1.82821E-02, -1.76517E-02, -1.69881E-02, -1.62980E-02, -1.55880E-02, -1.48649E-02, -1.41349E-02, -1.34044E-02, -1.26790E-02, -1.19639E-02, -1.12640E-02, -1.05835E-02, -9.92589E-03, -9.29419E-03, -8.69076E-03, -8.11738E-03, -7.57525E-03, -7.06503E-03, -6.58690E-03, -6.14064E-03, -5.72561E-03, -5.34090E-03, -4.98532E-03, -4.65751E-03, -4.35595E-03, -4.07905E-03, -3.82516E-03, -3.59263E-03, -3.37980E-03, -3.18509E-03, -3.00696E-03, -2.84397E-03, -2.69474E-03, -2.55800E-03, -2.43256E-03, -2.31734E-03, -2.21133E-03, -2.11364E-03, -2.02343E-03,
 -5.66637E-03, -5.92917E-03, -6.20549E-03, -6.49594E-03, -6.80111E-03, -7.12159E-03, -7.45797E-03, -7.81077E-03, -8.18053E-03, -8.56768E-03, -8.97265E-03, -9.39573E-03, -9.83715E-03, -1.02970E-02, -1.07752E-02, -1.12717E-02, -1.17858E-02, -1.23170E-02, -1.28644E-02, -1.34268E-02, -1.40026E-02, -1.45899E-02, -1.51864E-02, -1.57894E-02, -1.63958E-02, -1.70017E-02, -1.76033E-02, -1.81959E-02, -1.87745E-02, -1.93338E-02, -1.98679E-02, -2.03710E-02, -2.08367E-02, -2.12590E-02, -2.16317E-02, -2.19488E-02, -2.22049E-02, -2.23950E-02, -2.25148E-02, -2.25609E-02, -2.25308E-02, -2.24232E-02, -2.22378E-02, -2.19754E-02, -2.16382E-02, -2.12293E-02, -2.07528E-02, -2.02139E-02, -1.96185E-02, -1.89731E-02, -1.82848E-02, -1.75609E-02, -1.68089E-02, -1.60365E-02, -1.52511E-02, -1.44599E-02, -1.36697E-02, -1.28870E-02, -1.21175E-02, -1.13666E-02, -1.06388E-02, -9.93794E-03, -9.26727E-03, -8.62921E-03, -8.02557E-03, -7.45747E-03, -6.92543E-03, -6.42943E-03, -5.96898E-03, -5.54316E-03, -5.15073E-03, -4.79018E-03, -4.45981E-03, -4.15777E-03, -3.88215E-03, -3.63101E-03, -3.40242E-03, -3.19449E-03, -3.00540E-03, -2.83344E-03, -2.67699E-03, -2.53453E-03, -2.40467E-03, -2.28613E-03, -2.17775E-03, -2.07845E-03, -1.98730E-03, -1.90342E-03,
 -5.63579E-03, -5.90260E-03, -6.18361E-03, -6.47946E-03, -6.79086E-03, -7.11847E-03, -7.46295E-03, -7.82496E-03, -8.20510E-03, -8.60396E-03, -9.02205E-03, -9.45980E-03, -9.91756E-03, -1.03955E-02, -1.08938E-02, -1.14123E-02, -1.19507E-02, -1.25084E-02, -1.30847E-02, -1.36783E-02, -1.42878E-02, -1.49112E-02, -1.55463E-02, -1.61902E-02, -1.68395E-02, -1.74905E-02, -1.81387E-02, -1.87791E-02, -1.94064E-02, -2.00147E-02, -2.05974E-02, -2.11479E-02, -2.16593E-02, -2.21246E-02, -2.25367E-02, -2.28888E-02, -2.31747E-02, -2.33885E-02, -2.35253E-02, -2.35812E-02, -2.35531E-02, -2.34395E-02, -2.32399E-02, -2.29554E-02, -2.25883E-02, -2.21421E-02, -2.16215E-02, -2.10325E-02, -2.03816E-02, -1.96764E-02, -1.89247E-02, -1.81350E-02, -1.73157E-02, -1.64754E-02, -1.56224E-02, -1.47648E-02, -1.39102E-02, -1.30658E-02, -1.22380E-02, -1.14327E-02, -1.06548E-02, -9.90844E-03, -9.19712E-03, -8.52337E-03, -7.88896E-03, -7.29492E-03, -6.74159E-03, -6.22868E-03, -5.75537E-03, -5.32040E-03, -4.92213E-03, -4.55867E-03, -4.22790E-03, -3.92762E-03, -3.65554E-03, -3.40938E-03, -3.18691E-03, -2.98597E-03, -2.80452E-03, -2.64061E-03, -2.49246E-03, -2.35841E-03, -2.23695E-03, -2.12671E-03, -2.02643E-03, -1.93500E-03, -1.85143E-03, -1.77483E-03,
 -5.59402E-03, -5.86424E-03, -6.14928E-03, -6.44990E-03, -6.76685E-03, -7.10089E-03, -7.45280E-03, -7.82332E-03, -8.21319E-03, -8.62309E-03, -9.05367E-03, -9.50550E-03, -9.97905E-03, -1.04747E-02, -1.09927E-02, -1.15330E-02, -1.20955E-02, -1.26797E-02, -1.32850E-02, -1.39103E-02, -1.45541E-02, -1.52146E-02, -1.58894E-02, -1.65757E-02, -1.72699E-02, -1.79680E-02, -1.86654E-02, -1.93566E-02, -2.00358E-02, -2.06965E-02, -2.13315E-02, -2.19334E-02, -2.24944E-02, -2.30066E-02, -2.34619E-02, -2.38526E-02, -2.41715E-02, -2.44118E-02, -2.45678E-02, -2.46349E-02, -2.46096E-02, -2.44899E-02, -2.42753E-02, -2.39669E-02, -2.35674E-02, -2.30806E-02, -2.25121E-02, -2.18684E-02, -2.11572E-02, -2.03868E-02, -1.95663E-02, -1.87050E-02, -1.78126E-02, -1.68986E-02, -1.59724E-02, -1.50430E-02, -1.41191E-02, -1.32084E-02, -1.23183E-02, -1.14550E-02, -1.06241E-02, -9.83005E-03, -9.07655E-03, -8.36622E-03, -7.70080E-03, -7.08119E-03, -6.50747E-03, -5.97902E-03, -5.49465E-03, -5.05264E-03, -4.65090E-03, -4.28705E-03, -3.95854E-03, -3.66269E-03, -3.39681E-03, -3.15824E-03, -2.94442E-03, -2.75288E-03, -2.58131E-03, -2.42758E-03, -2.28969E-03, -2.16587E-03, -2.05446E-03, -1.95401E-03, -1.86321E-03, -1.78089E-03, -1.70602E-03, -1.63769E-03,
