 -8.35222E-03, -8.48676E-03, -8.61885E-03, -8.74788E-03, -8.87321E-03, -8.99410E-03, -9.10980E-03, -9.21949E-03, -9.32227E-03, -9.41721E-03, -9.50330E-03, -9.57951E-03, -9.64472E-03, -9.69778E-03, -9.73751E-03, -9.76270E-03, -9.77210E-03, -9.76447E-03, -9.73857E-03, -9.69318E-03, -9.62712E-03, -9.53928E-03, -9.42862E-03, -9.29421E-03, -9.13523E-03, -8.95101E-03, -8.74106E-03, -8.50504E-03, -8.24285E-03, -7.95457E-03, -7.64052E-03, -7.30122E-03, -6.93746E-03, -6.55023E-03, -6.14077E-03, -5.71052E-03, -5.26116E-03, -4.79456E-03, -4.31280E-03, -3.81816E-03, -3.31308E-03, -2.80021E-03, -2.28235E-03, -1.76246E-03, -1.24362E-03, -7.29067E-04, -2.22097E-04,  2.73925E-04,  7.55628E-04,  1.21969E-03,  1.66290E-03,  2.08224E-03,  2.47493E-03,  2.83854E-03,  3.17107E-03,  3.47095E-03,  3.73716E-03,  3.96921E-03,  4.16716E-03,  4.33163E-03,  4.46373E-03,  4.56502E-03,  4.63745E-03,  4.68324E-03,  4.70486E-03,  4.70489E-03,  4.68596E-03,  4.65069E-03,  4.60159E-03,  4.54105E-03,  4.47130E-03,  4.39435E-03,  4.31200E-03,  4.22585E-03,  4.13727E-03,  4.04744E-03,  3.95731E-03,  3.86770E-03,  3.77925E-03,  3.69245E-03,  3.60768E-03,  3.52522E-03,  3.44526E-03,  3.36790E-03,  3.29320E-03,  3.22117E-03,  3.15177E-03,  3.08495E-03,  3.02063E-03,  2.95871E-03,  2.89909E-03,  2.84166E-03,  2.78630E-03,  2.73291E-03,  2.68138E-03,  2.63161E-03,
 -8.62378E-03, -8.77001E-03, -8.91409E-03, -9.05538E-03, -9.19320E-03, -9.32680E-03, -9.45535E-03, -9.57798E-03, -9.69374E-03, -9.80161E-03, -9.90052E-03, -9.98930E-03, -1.00668E-02, -1.01316E-02, -1.01825E-02, -1.02182E-02, -1.02372E-02, -1.02380E-02, -1.02194E-02, -1.01799E-02, -1.01182E-02, -1.00328E-02, -9.92269E-03, -9.78668E-03, -9.62379E-03, -9.43321E-03, -9.21430E-03, -8.96664E-03, -8.69001E-03, -8.38446E-03, -8.05027E-03, -7.68798E-03, -7.29839E-03, -6.88259E-03, -6.44189E-03, -5.97786E-03, -5.49232E-03, -4.98731E-03, -4.46512E-03, -3.92823E-03, -3.37933E-03, -2.82134E-03, -2.25734E-03, -1.69063E-03, -1.12467E-03, -5.63080E-04, -9.60970E-06,  5.31897E-04,  1.05756E-03,  1.56352E-03,  2.04602E-03,  2.50151E-03,  2.92672E-03,  3.31876E-03,  3.67524E-03,  3.99433E-03,  4.27481E-03,  4.51617E-03,  4.71854E-03,  4.88274E-03,  5.01018E-03,  5.10284E-03,  5.16312E-03,  5.19380E-03,  5.19788E-03,  5.17847E-03,  5.13876E-03,  5.08182E-03,  5.01064E-03,  4.92798E-03,  4.83639E-03,  4.73815E-03,  4.63527E-03,  4.52951E-03,  4.42233E-03,  4.31497E-03,  4.20844E-03,  4.10353E-03,  4.00088E-03,  3.90094E-03,  3.80404E-03,  3.71039E-03,  3.62012E-03,  3.53328E-03,  3.44985E-03,  3.36978E-03,  3.29298E-03,  3.21933E-03,  3.14869E-03,  3.08093E-03,  3.01588E-03,  2.95341E-03,  2.89336E-03,  2.83558E-03,  2.77994E-03,  2.72631E-03,
 -8.90465E-03, -9.06345E-03, -9.22046E-03, -9.37502E-03, -9.52642E-03, -9.67386E-03, -9.81647E-03, -9.95333E-03, -1.00834E-02, -1.02056E-02, -1.03188E-02, -1.04217E-02, -1.05129E-02, -1.05912E-02, -1.06549E-02, -1.07026E-02, -1.07328E-02, -1.07438E-02, -1.07339E-02, -1.07017E-02, -1.06455E-02, -1.05639E-02, -1.04553E-02, -1.03184E-02, -1.01521E-02, -9.95544E-03, -9.72753E-03, -9.46784E-03, -9.17606E-03, -8.85216E-03, -8.49639E-03, -8.10929E-03, -7.69170E-03, -7.24476E-03, -6.76991E-03, -6.26884E-03, -5.74353E-03, -5.19622E-03, -4.62939E-03, -4.04575E-03, -3.44826E-03, -2.84011E-03, -2.22471E-03, -1.60572E-03, -9.86987E-04, -3.72588E-04,  2.33223E-04,  8.26051E-04,  1.40141E-03,  1.95481E-03,  2.48183E-03,  2.97826E-03,  3.44020E-03,  3.86421E-03,  4.24740E-03,  4.58758E-03,  4.88333E-03,  5.13406E-03,  5.34002E-03,  5.50226E-03,  5.62261E-03,  5.70355E-03,  5.74810E-03,  5.75969E-03,  5.74199E-03,  5.69882E-03,  5.63397E-03,  5.55114E-03,  5.45381E-03,  5.34519E-03,  5.22820E-03,  5.10542E-03,  4.97906E-03,  4.85104E-03,  4.72293E-03,  4.59601E-03,  4.47129E-03,  4.34955E-03,  4.23138E-03,  4.11716E-03,  4.00716E-03,  3.90151E-03,  3.80025E-03,  3.70334E-03,  3.61069E-03,  3.52217E-03,  3.43761E-03,  3.35683E-03,  3.27962E-03,  3.20579E-03,  3.13514E-03,  3.06746E-03,  3.00256E-03,  2.94027E-03,  2.88041E-03,  2.82281E-03,
 -9.19493E-03, -9.36724E-03, -9.53819E-03, -9.70710E-03, -9.87323E-03, -1.00357E-02, -1.01937E-02, -1.03462E-02, -1.04921E-02, -1.06302E-02, -1.07592E-02, -1.08779E-02, -1.09847E-02, -1.10781E-02, -1.11565E-02, -1.12181E-02, -1.12613E-02, -1.12841E-02, -1.12849E-02, -1.12616E-02, -1.12126E-02, -1.11360E-02, -1.10301E-02, -1.08934E-02, -1.07244E-02, -1.05220E-02, -1.02851E-02, -1.00131E-02, -9.70547E-03, -9.36209E-03, -8.98319E-03, -8.56931E-03, -8.12132E-03, -7.64044E-03, -7.12821E-03, -6.58649E-03, -6.01743E-03, -5.42346E-03, -4.80729E-03, -4.17188E-03, -3.52045E-03, -2.85650E-03, -2.18377E-03, -1.50628E-03, -8.28342E-04, -1.54510E-04,  5.10394E-04,  1.16133E-03,  1.79312E-03,  2.40049E-03,  2.97823E-03,  3.52130E-03,  4.02502E-03,  4.48521E-03,  4.89839E-03,  5.26189E-03,  5.57401E-03,  5.83407E-03,  6.04245E-03,  6.20054E-03,  6.31068E-03,  6.37602E-03,  6.40034E-03,  6.38792E-03,  6.34328E-03,  6.27108E-03,  6.17588E-03,  6.06210E-03,  5.93382E-03,  5.79478E-03,  5.64830E-03,  5.49725E-03,  5.34411E-03,  5.19091E-03,  5.03930E-03,  4.89059E-03,  4.74578E-03,  4.60558E-03,  4.47050E-03,  4.34084E-03,  4.21676E-03,  4.09829E-03,  3.98535E-03,  3.87781E-03,  3.77548E-03,  3.67811E-03,  3.58547E-03,  3.49728E-03,  3.41327E-03,  3.33317E-03,  3.25673E-03,  3.18370E-03,  3.11383E-03,  3.04690E-03,  2.98271E-03,  2.92105E-03,
 -9.49470E-03, -9.68150E-03, -9.86746E-03, -1.00519E-02, -1.02340E-02, -1.04129E-02, -1.05877E-02, -1.07573E-02, -1.09205E-02, -1.10762E-02, -1.12229E-02, -1.13592E-02, -1.14835E-02, -1.15941E-02, -1.16892E-02, -1.17668E-02, -1.18251E-02, -1.18620E-02, -1.18753E-02, -1.18630E-02, -1.18229E-02, -1.17530E-02, -1.16514E-02, -1.15160E-02, -1.13453E-02, -1.11377E-02, -1.08921E-02, -1.06075E-02, -1.02833E-02, -9.91928E-03, -9.51560E-03, -9.07279E-03, -8.59176E-03, -8.07383E-03, -7.52066E-03, -6.93428E-03, -6.31703E-03, -5.67156E-03, -5.00081E-03, -4.30801E-03, -3.59667E-03, -2.87057E-03, -2.13381E-03, -1.39081E-03, -6.46313E-04,  9.45663E-05,  8.26382E-04,  1.54337E-03,  2.23950E-03,  2.90859E-03,  3.54445E-03,  4.14102E-03,  4.69260E-03,  5.19409E-03,  5.64121E-03,  6.03067E-03,  6.36040E-03,  6.62960E-03,  6.83882E-03,  6.98990E-03,  7.08583E-03,  7.13064E-03,  7.12910E-03,  7.08655E-03,  7.00861E-03,  6.90096E-03,  6.76914E-03,  6.61838E-03,  6.45352E-03,  6.27885E-03,  6.09816E-03,  5.91465E-03,  5.73100E-03,  5.54937E-03,  5.37147E-03,  5.19858E-03,  5.03164E-03,  4.87128E-03,  4.71787E-03,  4.57160E-03,  4.43247E-03,  4.30037E-03,  4.17510E-03,  4.05639E-03,  3.94392E-03,  3.83734E-03,  3.73631E-03,  3.64047E-03,  3.54945E-03,  3.46292E-03,  3.38054E-03,  3.30202E-03,  3.22706E-03,  3.15540E-03,  3.08678E-03,  3.02099E-03,
 -9.80399E-03, -1.00063E-02, -1.02084E-02, -1.04095E-02, -1.06089E-02, -1.08057E-02, -1.09988E-02, -1.11871E-02, -1.13695E-02, -1.15447E-02, -1.17110E-02, -1.18670E-02, -1.20110E-02, -1.21410E-02, -1.22551E-02, -1.23511E-02, -1.24270E-02, -1.24802E-02, -1.25085E-02, -1.25095E-02, -1.24806E-02, -1.24195E-02, -1.23238E-02, -1.21913E-02, -1.20200E-02, -1.18081E-02, -1.15541E-02, -1.12567E-02, -1.09153E-02, -1.05295E-02, -1.00993E-02, -9.62518E-03, -9.10822E-03, -8.54978E-03, -7.95170E-03, -7.31619E-03, -6.64579E-03, -5.94342E-03, -5.21227E-03, -4.45583E-03, -3.67789E-03, -2.88254E-03, -2.07421E-03, -1.25773E-03, -4.38303E-04,  3.78381E-04,  1.18618E-03,  1.97851E-03,  2.74836E-03,  3.48844E-03,  4.19134E-03,  4.84970E-03,  5.45657E-03,  6.00560E-03,  6.49147E-03,  6.91008E-03,  7.25885E-03,  7.53682E-03,  7.74475E-03,  7.88507E-03,  7.96165E-03,  7.97965E-03,  7.94515E-03,  7.86486E-03,  7.74575E-03,  7.59483E-03,  7.41879E-03,  7.22389E-03,  7.01578E-03,  6.79945E-03,  6.57914E-03,  6.35839E-03,  6.14009E-03,  5.92647E-03,  5.71925E-03,  5.51963E-03,  5.32844E-03,  5.14615E-03,  4.97297E-03,  4.80890E-03,  4.65376E-03,  4.50727E-03,  4.36905E-03,  4.23867E-03,  4.11566E-03,  3.99957E-03,  3.88989E-03,  3.78618E-03,  3.68798E-03,  3.59486E-03,  3.50643E-03,  3.42232E-03,  3.34217E-03,  3.26568E-03,  3.19256E-03,  3.12255E-03,
 -1.01228E-02, -1.03417E-02, -1.05611E-02, -1.07803E-02, -1.09984E-02, -1.12144E-02, -1.14275E-02, -1.16364E-02, -1.18398E-02, -1.20364E-02, -1.22246E-02, -1.24026E-02, -1.25686E-02, -1.27206E-02, -1.28563E-02, -1.29735E-02, -1.30696E-02, -1.31421E-02, -1.31882E-02, -1.32051E-02, -1.31900E-02, -1.31401E-02, -1.30526E-02, -1.29249E-02, -1.27545E-02, -1.25393E-02, -1.22775E-02, -1.19674E-02, -1.16082E-02, -1.11993E-02, -1.07406E-02, -1.02327E-02, -9.67662E-03, -9.07386E-03, -8.42643E-03, -7.73678E-03, -7.00773E-03, -6.24244E-03, -5.44438E-03, -4.61732E-03, -3.76532E-03, -2.89277E-03, -2.00442E-03, -1.10546E-03, -2.01567E-04,  7.00990E-04,  1.59533E-03,  2.47392E-03,  3.32863E-03,  4.15084E-03,  4.93160E-03,  5.66194E-03,  6.33324E-03,  6.93755E-03,  7.46814E-03,  7.91981E-03,  8.28927E-03,  8.57537E-03,  8.77915E-03,  8.90379E-03,  8.95436E-03,  8.93752E-03,  8.86106E-03,  8.73346E-03,  8.56347E-03,  8.35968E-03,  8.13025E-03,  7.88264E-03,  7.62348E-03,  7.35846E-03,  7.09234E-03,  6.82899E-03,  6.57144E-03,  6.32195E-03,  6.08215E-03,  5.85312E-03,  5.63548E-03,  5.42948E-03,  5.23510E-03,  5.05208E-03,  4.88003E-03,  4.71843E-03,  4.56669E-03,  4.42421E-03,  4.29033E-03,  4.16444E-03,  4.04592E-03,  3.93417E-03,  3.82865E-03,  3.72884E-03,  3.63426E-03,  3.54447E-03,  3.45906E-03,  3.37768E-03,  3.29999E-03,  3.22569E-03,
 -1.04510E-02, -1.06877E-02, -1.09257E-02, -1.11642E-02, -1.14025E-02, -1.16395E-02, -1.18743E-02, -1.21056E-02, -1.23321E-02, -1.25524E-02, -1.27647E-02, -1.29672E-02, -1.31580E-02, -1.33347E-02, -1.34951E-02, -1.36365E-02, -1.37561E-02, -1.38509E-02, -1.39180E-02, -1.39541E-02, -1.39559E-02, -1.39202E-02, -1.38436E-02, -1.37230E-02, -1.35555E-02, -1.33385E-02, -1.30696E-02, -1.27471E-02, -1.23696E-02, -1.19363E-02, -1.14472E-02, -1.09026E-02, -1.03038E-02, -9.65243E-03, -8.95070E-03, -8.20133E-03, -7.40743E-03, -6.57249E-03, -5.70027E-03, -4.79483E-03, -3.86048E-03, -2.90188E-03, -1.92404E-03, -9.32470E-04,  6.67284E-05,  1.06673E-03,  2.05987E-03,  3.03761E-03,  3.99049E-03,  4.90828E-03,  5.78017E-03,  6.59510E-03,  7.34224E-03,  8.01154E-03,  8.59435E-03,  9.08396E-03,  9.47612E-03,  9.76936E-03,  9.96511E-03,  1.00676E-02,  1.00835E-02,  1.00214E-02,  9.89155E-03,  9.70460E-03,  9.47160E-03,  9.20317E-03,  8.90925E-03,  8.59872E-03,  8.27930E-03,  7.95748E-03,  7.63853E-03,  7.32657E-03,  7.02471E-03,  6.73515E-03,  6.45934E-03,  6.19811E-03,  5.95179E-03,  5.72031E-03,  5.50334E-03,  5.30030E-03,  5.11051E-03,  4.93317E-03,  4.76745E-03,  4.61250E-03,  4.46749E-03,  4.33160E-03,  4.20408E-03,  4.08418E-03,  3.97126E-03,  3.86468E-03,  3.76388E-03,  3.66836E-03,  3.57764E-03,  3.49132E-03,  3.40901E-03,  3.33037E-03,
 -1.07885E-02, -1.10442E-02, -1.13020E-02, -1.15614E-02, -1.18213E-02, -1.20811E-02, -1.23394E-02, -1.25952E-02, -1.28470E-02, -1.30933E-02, -1.33324E-02, -1.35622E-02, -1.37807E-02, -1.39854E-02, -1.41737E-02, -1.43427E-02, -1.44894E-02, -1.46105E-02, -1.47024E-02, -1.47614E-02, -1.47838E-02, -1.47657E-02, -1.47033E-02, -1.45928E-02, -1.44307E-02, -1.42137E-02, -1.39390E-02, -1.36044E-02, -1.32082E-02, -1.27493E-02, -1.22275E-02, -1.16432E-02, -1.09977E-02, -1.02929E-02, -9.53124E-03, -8.71583E-03, -7.85015E-03, -6.93803E-03, -5.98358E-03, -4.99113E-03, -3.96525E-03, -2.91077E-03, -1.83290E-03, -7.37366E-04,  3.69414E-04,  1.48012E-03,  2.58634E-03,  3.67842E-03,  4.74544E-03,  5.77523E-03,  6.75462E-03,  7.66989E-03,  8.50731E-03,  9.25397E-03,  9.89858E-03,  1.04323E-02,  1.08497E-02,  1.11486E-02,  1.13311E-02,  1.14028E-02,  1.13726E-02,  1.12519E-02,  1.10539E-02,  1.07923E-02,  1.04811E-02,  1.01336E-02,  9.76172E-03,  9.37608E-03,  8.98563E-03,  8.59767E-03,  8.21793E-03,  7.85071E-03,  7.49905E-03,  7.16496E-03,  6.84957E-03,  6.55331E-03,  6.27609E-03,  6.01744E-03,  5.77658E-03,  5.55256E-03,  5.34431E-03,  5.15072E-03,  4.97065E-03,  4.80298E-03,  4.64665E-03,  4.50066E-03,  4.36405E-03,  4.23596E-03,  4.11559E-03,  4.00221E-03,  3.89517E-03,  3.79389E-03,  3.69783E-03,  3.60653E-03,  3.51956E-03,  3.43655E-03,
 -1.11351E-02, -1.14109E-02, -1.16900E-02, -1.19717E-02, -1.22550E-02, -1.25392E-02, -1.28232E-02, -1.31056E-02, -1.33851E-02, -1.36601E-02, -1.39287E-02, -1.41889E-02, -1.44383E-02, -1.46745E-02, -1.48945E-02, -1.50951E-02, -1.52731E-02, -1.54246E-02, -1.55457E-02, -1.56321E-02, -1.56795E-02, -1.56833E-02, -1.56391E-02, -1.55422E-02, -1.53885E-02, -1.51741E-02, -1.48953E-02, -1.45494E-02, -1.41343E-02, -1.36485E-02, -1.30916E-02, -1.24642E-02, -1.17675E-02, -1.10037E-02, -1.01758E-02, -9.28719E-03, -8.34188E-03, -7.34413E-03, -6.29845E-03, -5.20944E-03, -4.08188E-03, -2.92069E-03, -1.73114E-03, -5.18990E-04,  7.09189E-04,  1.94574E-03,  3.18160E-03,  4.40602E-03,  5.60640E-03,  6.76829E-03,  7.87560E-03,  8.91114E-03,  9.85733E-03,  1.06973E-02,  1.14162E-02,  1.20022E-02,  1.24477E-02,  1.27502E-02,  1.29123E-02,  1.29417E-02,  1.28503E-02,  1.26534E-02,  1.23682E-02,  1.20126E-02,  1.16043E-02,  1.11597E-02,  1.06936E-02,  1.02184E-02,  9.74430E-03,  9.27952E-03,  8.83007E-03,  8.40028E-03,  7.99295E-03,  7.60966E-03,  7.25104E-03,  6.91696E-03,  6.60674E-03,  6.31935E-03,  6.05347E-03,  5.80766E-03,  5.58041E-03,  5.37020E-03,  5.17555E-03,  4.99503E-03,  4.82733E-03,  4.67120E-03,  4.52551E-03,  4.38923E-03,  4.26143E-03,  4.14127E-03,  4.02800E-03,  3.92096E-03,  3.81956E-03,  3.72326E-03,  3.63161E-03,  3.54419E-03,
