 -4.51200E-04, -4.13228E-04, -3.71213E-04, -3.24861E-04, -2.73866E-04, -2.17908E-04, -1.56659E-04, -8.97800E-05, -1.69249E-05,  6.22549E-05,  1.48109E-04,  2.40981E-04,  3.41207E-04,  4.49106E-04,  5.64973E-04,  6.89072E-04,  8.21624E-04,  9.62798E-04,  1.11270E-03,  1.27136E-03,  1.43870E-03,  1.61456E-03,  1.79865E-03,  1.99052E-03,  2.18960E-03,  2.39513E-03,  2.60619E-03,  2.82165E-03,  3.04020E-03,  3.26033E-03,  3.48035E-03,  3.69838E-03,  3.91238E-03,  4.12020E-03,  4.31956E-03,  4.50817E-03,  4.68372E-03,  4.84395E-03,  4.98673E-03,  5.11012E-03,  5.21242E-03,  5.29221E-03,  5.34843E-03,  5.38041E-03,  5.38784E-03,  5.37088E-03,  5.33004E-03,  5.26623E-03,  5.18070E-03,  5.07500E-03,  4.95092E-03,  4.81043E-03,  4.65563E-03,  4.48868E-03,  4.31174E-03,  4.12696E-03,  3.93638E-03,  3.74195E-03,  3.54545E-03,  3.34854E-03,  3.15267E-03,  2.95915E-03,  2.76909E-03,  2.58345E-03,  2.40302E-03,  2.22843E-03,  2.06019E-03,  1.89866E-03,  1.74412E-03,  1.59672E-03,  1.45654E-03,  1.32357E-03,  1.19777E-03,  1.07901E-03,  9.67145E-04,  8.61980E-04,  7.63301E-04,  6.70871E-04,  5.84441E-04,  5.03749E-04,  4.28531E-04,  3.58520E-04,
 -5.04396E-04, -4.67028E-04, -4.25450E-04, -3.79338E-04, -3.28353E-04, -2.72139E-04, -2.10325E-04, -1.42527E-04, -6.83495E-05,  1.26099E-05,  1.00760E-04,  1.96508E-04,  3.00257E-04,  4.12398E-04,  5.33301E-04,  6.63309E-04,  8.02721E-04,  9.51787E-04,  1.11069E-03,  1.27953E-03,  1.45832E-03,  1.64693E-03,  1.84514E-03,  2.05252E-03,  2.26852E-03,  2.49236E-03,  2.72308E-03,  2.95947E-03,  3.20011E-03,  3.44334E-03,  3.68726E-03,  3.92974E-03,  4.16847E-03,  4.40095E-03,  4.62455E-03,  4.83656E-03,  5.03426E-03,  5.21497E-03,  5.37616E-03,  5.51549E-03,  5.63090E-03,  5.72071E-03,  5.78363E-03,  5.81885E-03,  5.82602E-03,  5.80532E-03,  5.75740E-03,  5.68338E-03,  5.58478E-03,  5.46348E-03,  5.32163E-03,  5.16160E-03,  4.98590E-03,  4.79706E-03,  4.59766E-03,  4.39016E-03,  4.17694E-03,  3.96021E-03,  3.74201E-03,  3.52417E-03,  3.30832E-03,  3.09585E-03,  2.88798E-03,  2.68571E-03,  2.48984E-03,  2.30103E-03,  2.11974E-03,  1.94633E-03,  1.78101E-03,  1.62389E-03,  1.47499E-03,  1.33425E-03,  1.20154E-03,  1.07668E-03,  9.59461E-04,  8.49625E-04,  7.46898E-04,  6.50987E-04,  5.61588E-04,  4.78390E-04,  4.01080E-04,  3.29350E-04,
 -5.61708E-04, -5.25206E-04, -4.84336E-04, -4.38744E-04, -3.88054E-04, -3.31871E-04, -2.69780E-04, -2.01349E-04, -1.26127E-04, -4.36524E-05,  4.65489E-05,  1.44956E-04,  2.52048E-04,  3.68299E-04,  4.94164E-04,  6.30078E-04,  7.76436E-04,  9.33583E-04,  1.10180E-03,  1.28128E-03,  1.47212E-03,  1.67429E-03,  1.88761E-03,  2.11173E-03,  2.34611E-03,  2.58999E-03,  2.84237E-03,  3.10197E-03,  3.36726E-03,  3.63642E-03,  3.90732E-03,  4.17757E-03,  4.44452E-03,  4.70527E-03,  4.95678E-03,  5.19585E-03,  5.41926E-03,  5.62383E-03,  5.80649E-03,  5.96444E-03,  6.09520E-03,  6.19671E-03,  6.26741E-03,  6.30632E-03,  6.31304E-03,  6.28779E-03,  6.23139E-03,  6.14522E-03,  6.03113E-03,  5.89142E-03,  5.72871E-03,  5.54585E-03,  5.34583E-03,  5.13168E-03,  4.90640E-03,  4.67290E-03,  4.43390E-03,  4.19194E-03,  3.94931E-03,  3.70807E-03,  3.46998E-03,  3.23659E-03,  3.00916E-03,  2.78874E-03,  2.57615E-03,  2.37202E-03,  2.17679E-03,  1.99076E-03,  1.81407E-03,  1.64678E-03,  1.48881E-03,  1.34004E-03,  1.20026E-03,  1.06922E-03,  9.46623E-04,  8.32142E-04,  7.25433E-04,  6.26140E-04,  5.33898E-04,  4.48339E-04,  3.69099E-04,  2.95820E-04,
 -6.23342E-04, -5.87999E-04, -5.48142E-04, -5.03385E-04, -4.53315E-04, -3.97497E-04, -3.35468E-04, -2.66742E-04, -1.90811E-04, -1.07147E-04, -1.52045E-05,  8.55757E-05,  1.95759E-04,  3.15911E-04,  4.46591E-04,  5.88335E-04,  7.41654E-04,  9.07006E-04,  1.08479E-03,  1.27532E-03,  1.47880E-03,  1.69531E-03,  1.92477E-03,  2.16690E-03,  2.42123E-03,  2.68701E-03,  2.96323E-03,  3.24856E-03,  3.54137E-03,  3.83965E-03,  4.14106E-03,  4.44289E-03,  4.74211E-03,  5.03539E-03,  5.31915E-03,  5.58964E-03,  5.84302E-03,  6.07547E-03,  6.28332E-03,  6.46315E-03,  6.61195E-03,  6.72720E-03,  6.80699E-03,  6.85014E-03,  6.85616E-03,  6.82534E-03,  6.75872E-03,  6.65799E-03,  6.52546E-03,  6.36395E-03,  6.17664E-03,  5.96699E-03,  5.73859E-03,  5.49505E-03,  5.23992E-03,  4.97657E-03,  4.70817E-03,  4.43761E-03,  4.16748E-03,  3.90005E-03,  3.63726E-03,  3.38076E-03,  3.13189E-03,  2.89171E-03,  2.66103E-03,  2.44045E-03,  2.23036E-03,  2.03096E-03,  1.84234E-03,  1.66444E-03,  1.49711E-03,  1.34012E-03,  1.19316E-03,  1.05590E-03,  9.27949E-04,  8.08898E-04,  6.98325E-04,  5.95799E-04,  5.00885E-04,  4.13155E-04,  3.32188E-04,  2.57572E-04,
 -6.89500E-04, -6.55639E-04, -6.17136E-04, -5.73570E-04, -5.24492E-04, -4.69420E-04, -4.07845E-04, -3.39223E-04, -2.62982E-04, -1.78525E-04, -8.52255E-05,  1.75621E-05,  1.30500E-04,  2.54260E-04,  3.89514E-04,  5.36924E-04,  6.97129E-04,  8.70725E-04,  1.05825E-03,  1.26017E-03,  1.47683E-03,  1.70844E-03,  1.95506E-03,  2.21652E-03,  2.49242E-03,  2.78209E-03,  3.08454E-03,  3.39839E-03,  3.72191E-03,  4.05294E-03,  4.38888E-03,  4.72669E-03,  5.06291E-03,  5.39369E-03,  5.71486E-03,  6.02196E-03,  6.31043E-03,  6.57566E-03,  6.81321E-03,  7.01889E-03,  7.18901E-03,  7.32049E-03,  7.41098E-03,  7.45899E-03,  7.46398E-03,  7.42632E-03,  7.34730E-03,  7.22906E-03,  7.07447E-03,  6.88699E-03,  6.67055E-03,  6.42934E-03,  6.16770E-03,  5.88993E-03,  5.60025E-03,  5.30259E-03,  5.00061E-03,  4.69761E-03,  4.39649E-03,  4.09975E-03,  3.80953E-03,  3.52754E-03,  3.25519E-03,  2.99354E-03,  2.74336E-03,  2.50517E-03,  2.27928E-03,  2.06581E-03,  1.86472E-03,  1.67583E-03,  1.49889E-03,  1.33353E-03,  1.17936E-03,  1.03591E-03,  9.02693E-04,  7.79213E-04,  6.64952E-04,  5.59396E-04,  4.62037E-04,  3.72377E-04,  2.89930E-04,  2.14230E-04,
 -7.60376E-04, -7.28356E-04, -6.91584E-04, -6.49608E-04, -6.01938E-04, -5.48049E-04, -4.87378E-04, -4.19322E-04, -3.43244E-04, -2.58467E-04, -1.64281E-04, -5.99428E-05,  5.53163E-05,  1.82287E-04,  3.21770E-04,  4.74569E-04,  6.41475E-04,  8.23246E-04,  1.02059E-03,  1.23415E-03,  1.46444E-03,  1.71187E-03,  1.97663E-03,  2.25874E-03,  2.55793E-03,  2.87361E-03,  3.20484E-03,  3.55027E-03,  3.90807E-03,  4.27593E-03,  4.65099E-03,  5.02986E-03,  5.40861E-03,  5.78277E-03,  6.14746E-03,  6.49741E-03,  6.82715E-03,  7.13110E-03,  7.40384E-03,  7.64025E-03,  7.83575E-03,  7.98652E-03,  8.08966E-03,  8.14333E-03,  8.14684E-03,  8.10071E-03,  8.00658E-03,  7.86714E-03,  7.68598E-03,  7.46743E-03,  7.21631E-03,  6.93776E-03,  6.63703E-03,  6.31930E-03,  5.98952E-03,  5.65233E-03,  5.31195E-03,  4.97211E-03,  4.63606E-03,  4.30656E-03,  3.98588E-03,  3.67584E-03,  3.37784E-03,  3.09291E-03,  2.82176E-03,  2.56480E-03,  2.32222E-03,  2.09400E-03,  1.87996E-03,  1.67977E-03,  1.49304E-03,  1.31926E-03,  1.15790E-03,  1.00836E-03,  8.70052E-04,  7.42352E-04,  6.24649E-04,  5.16334E-04,  4.16816E-04,  3.25521E-04,  2.41895E-04,  1.65411E-04,
 -8.36156E-04, -8.06368E-04, -7.71746E-04, -7.31802E-04, -6.86009E-04, -6.33794E-04, -5.74541E-04, -5.07586E-04, -4.32219E-04, -3.47684E-04, -2.53176E-04, -1.47848E-04, -3.08132E-05,  9.88504E-05,  2.42091E-04,  3.99872E-04,  5.73158E-04,  7.62900E-04,  9.70007E-04,  1.19533E-03,  1.43961E-03,  1.70346E-03,  1.98732E-03,  2.29139E-03,  2.61559E-03,  2.95949E-03,  3.32226E-03,  3.70259E-03,  4.09862E-03,  4.50791E-03,  4.92734E-03,  5.35315E-03,  5.78086E-03,  6.20534E-03,  6.62086E-03,  7.02117E-03,  7.39966E-03,  7.74960E-03,  8.06431E-03,  8.33747E-03,  8.56338E-03,  8.73726E-03,  8.85546E-03,  8.91571E-03,  8.91717E-03,  8.86049E-03,  8.74781E-03,  8.58254E-03,  8.36922E-03,  8.11327E-03,  7.82067E-03,  7.49775E-03,  7.15089E-03,  6.78631E-03,  6.40991E-03,  6.02710E-03,  5.64273E-03,  5.26104E-03,  4.88564E-03,  4.51953E-03,  4.16510E-03,  3.82422E-03,  3.49827E-03,  3.18820E-03,  2.89460E-03,  2.61773E-03,  2.35760E-03,  2.11402E-03,  1.88663E-03,  1.67492E-03,  1.47832E-03,  1.29616E-03,  1.12773E-03,  9.72310E-04,  8.29159E-04,  6.97536E-04,  5.76714E-04,  4.65983E-04,  3.64660E-04,  2.72087E-04,  1.87639E-04,  1.10723E-04,
 -9.17011E-04, -8.89882E-04, -8.57867E-04, -8.20445E-04, -7.77049E-04, -7.27060E-04, -6.69808E-04, -6.04565E-04, -5.30546E-04, -4.46908E-04, -3.52750E-04, -2.47110E-04, -1.28972E-04,  2.72971E-06,  1.49107E-04,  3.11305E-04,  4.90490E-04,  6.87829E-04,  9.04472E-04,  1.14152E-03,  1.39998E-03,  1.68075E-03,  1.98453E-03,  2.31181E-03,  2.66276E-03,  3.03718E-03,  3.43440E-03,  3.85324E-03,  4.29186E-03,  4.74772E-03,  5.21749E-03,  5.69701E-03,  6.18123E-03,  6.66424E-03,  7.13932E-03,  7.59904E-03,  8.03546E-03,  8.44032E-03,  8.80539E-03,  9.12280E-03,  9.38541E-03,  9.58717E-03,  9.72348E-03,  9.79144E-03,  9.79004E-03,  9.72016E-03,  9.58454E-03,  9.38759E-03,  9.13508E-03,  8.83384E-03,  8.49136E-03,  8.11547E-03,  7.71395E-03,  7.29431E-03,  6.86355E-03,  6.42799E-03,  5.99321E-03,  5.56398E-03,  5.14427E-03,  4.73728E-03,  4.34553E-03,  3.97086E-03,  3.61456E-03,  3.27745E-03,  2.95993E-03,  2.66205E-03,  2.38360E-03,  2.12416E-03,  1.88313E-03,  1.65979E-03,  1.45336E-03,  1.26296E-03,  1.08771E-03,  9.26723E-04,  7.79089E-04,  6.43936E-04,  5.20409E-04,  4.07688E-04,  3.04987E-04,  2.11563E-04,  1.26711E-04,  4.97693E-05,
 -1.00309E-03, -9.79087E-04, -9.50179E-04, -9.15816E-04, -8.75393E-04, -8.28246E-04, -7.73649E-04, -7.10810E-04, -6.38868E-04, -5.56889E-04, -4.63868E-04, -3.58724E-04, -2.40301E-04, -1.07374E-04,  4.13486E-05,  2.07215E-04,  3.91619E-04,  5.95980E-04,  8.21724E-04,  1.07025E-03,  1.34289E-03,  1.64088E-03,  1.96527E-03,  2.31689E-03,  2.69627E-03,  3.10351E-03,  3.53823E-03,  3.99943E-03,  4.48541E-03,  4.99359E-03,  5.52046E-03,  6.06150E-03,  6.61103E-03,  7.16229E-03,  7.70742E-03,  8.23757E-03,  8.74313E-03,  9.21398E-03,  9.63990E-03,  1.00110E-02,  1.03182E-02,  1.05539E-02,  1.07122E-02,  1.07892E-02,  1.07839E-02,  1.06974E-02,  1.05332E-02,  1.02971E-02,  9.99645E-03,  9.64004E-03,  9.23726E-03,  8.79782E-03,  8.33129E-03,  7.84673E-03,  7.35245E-03,  6.85583E-03,  6.36324E-03,  5.88001E-03,  5.41045E-03,  4.95794E-03,  4.52501E-03,  4.11343E-03,  3.72433E-03,  3.35828E-03,  3.01543E-03,  2.69554E-03,  2.39812E-03,  2.12245E-03,  1.86764E-03,  1.63272E-03,  1.41664E-03,  1.21831E-03,  1.03663E-03,  8.70500E-04,  7.18863E-04,  5.80681E-04,  4.54964E-04,  3.40768E-04,  2.37202E-04,  1.43426E-04,  5.86547E-05, -1.78465E-05,
 -1.09454E-03, -1.07415E-03, -1.04889E-03, -1.01817E-03, -9.81356E-04, -9.37732E-04, -8.86521E-04, -8.26865E-04, -7.57828E-04, -6.78384E-04, -5.87417E-04, -4.83720E-04, -3.65990E-04, -2.32830E-04, -8.27503E-05,  8.58221E-05,  2.74535E-04,  4.85097E-04,  7.19250E-04,  9.78746E-04,  1.26530E-03,  1.58056E-03,  1.92601E-03,  2.30293E-03,  2.71228E-03,  3.15461E-03,  3.62993E-03,  4.13758E-03,  4.67607E-03,  5.24293E-03,  5.83455E-03,  6.44607E-03,  7.07121E-03,  7.70225E-03,  8.33003E-03,  8.94402E-03,  9.53257E-03,  1.00832E-02,  1.05832E-02,  1.10199E-02,  1.13819E-02,  1.16592E-02,  1.18443E-02,  1.19322E-02,  1.19215E-02,  1.18137E-02,  1.16136E-02,  1.13288E-02,  1.09687E-02,  1.05446E-02,  1.00685E-02,  9.55247E-03,  9.00831E-03,  8.44699E-03,  7.87836E-03,  7.31099E-03,  6.75210E-03,  6.20758E-03,  5.68204E-03,  5.17896E-03,  4.70077E-03,  4.24906E-03,  3.82468E-03,  3.42786E-03,  3.05838E-03,  2.71565E-03,  2.39877E-03,  2.10668E-03,  1.83815E-03,  1.59188E-03,  1.36653E-03,  1.16073E-03,  9.73149E-04,  8.02475E-04,  6.47448E-04,  5.06864E-04,  3.79583E-04,  2.64530E-04,  1.60699E-04,  6.71520E-05, -1.69838E-05, -9.25156E-05,
