  3.70996E-03,  3.74918E-03,  3.78729E-03,  3.82420E-03,  3.85985E-03,  3.89417E-03,  3.92709E-03,  3.95859E-03,  3.98863E-03,  4.01723E-03,  4.04439E-03,  4.07017E-03,  4.09463E-03,  4.11790E-03,  4.14008E-03,  4.16136E-03,  4.18191E-03,  4.20197E-03,  4.22176E-03,  4.24157E-03,  4.26164E-03,  4.28228E-03,  4.30375E-03,  4.32630E-03,  4.35017E-03,  4.37553E-03,  4.40249E-03,  4.43109E-03,  4.46126E-03,  4.49283E-03,  4.52547E-03,  4.55872E-03,  4.59195E-03,  4.62436E-03,  4.65500E-03,  4.68272E-03,  4.70623E-03,  4.72410E-03,  4.73479E-03,  4.73667E-03,  4.72811E-03,  4.70747E-03,  4.67319E-03,  4.62383E-03,  4.55814E-03,  4.47511E-03,  4.37398E-03,  4.25432E-03,  4.11603E-03,  3.95932E-03,  3.78476E-03,  3.59320E-03,  3.38581E-03,  3.16395E-03,  2.92923E-03,  2.68336E-03,  2.42819E-03,  2.16557E-03,  1.89741E-03,  1.62557E-03,  1.35182E-03,  1.07789E-03,  8.05366E-04,  5.35719E-04,  2.70287E-04,  1.02722E-05, -2.43268E-04, -4.89411E-04, -7.27371E-04, -9.56489E-04, -1.17623E-03, -1.38617E-03, -1.58600E-03, -1.77549E-03, -1.95452E-03, -2.12302E-03, -2.28104E-03, -2.42864E-03, -2.56597E-03, -2.69321E-03, -2.81059E-03, -2.91839E-03, -3.01688E-03, -3.10640E-03, -3.18727E-03, -3.25984E-03, -3.32448E-03, -3.38155E-03, -3.43142E-03, -3.47445E-03, -3.51103E-03,
  3.83561E-03,  3.87808E-03,  3.91941E-03,  3.95950E-03,  3.99825E-03,  4.03559E-03,  4.07146E-03,  4.10580E-03,  4.13858E-03,  4.16980E-03,  4.19947E-03,  4.22765E-03,  4.25441E-03,  4.27988E-03,  4.30419E-03,  4.32755E-03,  4.35017E-03,  4.37232E-03,  4.39429E-03,  4.41639E-03,  4.43897E-03,  4.46238E-03,  4.48697E-03,  4.51308E-03,  4.54101E-03,  4.57104E-03,  4.60335E-03,  4.63805E-03,  4.67514E-03,  4.71447E-03,  4.75575E-03,  4.79851E-03,  4.84208E-03,  4.88558E-03,  4.92795E-03,  4.96788E-03,  5.00389E-03,  5.03429E-03,  5.05727E-03,  5.07090E-03,  5.07320E-03,  5.06219E-03,  5.03598E-03,  4.99279E-03,  4.93110E-03,  4.84963E-03,  4.74746E-03,  4.62403E-03,  4.47918E-03,  4.31319E-03,  4.12670E-03,  3.92076E-03,  3.69674E-03,  3.45630E-03,  3.20132E-03,  2.93386E-03,  2.65608E-03,  2.37016E-03,  2.07831E-03,  1.78267E-03,  1.48529E-03,  1.18810E-03,  8.92904E-04,  6.01332E-04,  3.14864E-04,  3.48083E-05, -2.37692E-04, -5.01655E-04, -7.56254E-04, -1.00081E-03, -1.23478E-03, -1.45775E-03, -1.66942E-03, -1.86961E-03, -2.05821E-03, -2.23522E-03, -2.40070E-03, -2.55480E-03, -2.69769E-03, -2.82963E-03, -2.95090E-03, -3.06181E-03, -3.16273E-03, -3.25401E-03, -3.33605E-03, -3.40924E-03, -3.47401E-03, -3.53075E-03, -3.57990E-03, -3.62184E-03, -3.65701E-03,
  3.96649E-03,  4.01248E-03,  4.05730E-03,  4.10082E-03,  4.14293E-03,  4.18355E-03,  4.22259E-03,  4.25999E-03,  4.29571E-03,  4.32973E-03,  4.36208E-03,  4.39279E-03,  4.42195E-03,  4.44970E-03,  4.47619E-03,  4.50165E-03,  4.52633E-03,  4.55054E-03,  4.57464E-03,  4.59899E-03,  4.62403E-03,  4.65018E-03,  4.67790E-03,  4.70762E-03,  4.73975E-03,  4.77466E-03,  4.81265E-03,  4.85392E-03,  4.89855E-03,  4.94646E-03,  4.99739E-03,  5.05088E-03,  5.10623E-03,  5.16251E-03,  5.21850E-03,  5.27274E-03,  5.32352E-03,  5.36886E-03,  5.40663E-03,  5.43452E-03,  5.45014E-03,  5.45109E-03,  5.43506E-03,  5.39987E-03,  5.34363E-03,  5.26476E-03,  5.16210E-03,  5.03494E-03,  4.88308E-03,  4.70683E-03,  4.50698E-03,  4.28478E-03,  4.04189E-03,  3.78032E-03,  3.50233E-03,  3.21035E-03,  2.90694E-03,  2.59468E-03,  2.27613E-03,  1.95377E-03,  1.62994E-03,  1.30684E-03,  9.86471E-04,  6.70666E-04,  3.61042E-04,  5.90219E-05, -2.34168E-04, -5.17490E-04, -7.90083E-04, -1.05126E-03, -1.30047E-03, -1.53732E-03, -1.76156E-03, -1.97301E-03, -2.17165E-03, -2.35750E-03, -2.53070E-03, -2.69143E-03, -2.83997E-03, -2.97660E-03, -3.10168E-03, -3.21560E-03, -3.31876E-03, -3.41160E-03, -3.49457E-03, -3.56812E-03, -3.63272E-03, -3.68883E-03, -3.73693E-03, -3.77746E-03, -3.81087E-03,
  4.10289E-03,  4.15270E-03,  4.20130E-03,  4.24854E-03,  4.29430E-03,  4.33847E-03,  4.38095E-03,  4.42166E-03,  4.46055E-03,  4.49758E-03,  4.53278E-03,  4.56617E-03,  4.59784E-03,  4.62794E-03,  4.65666E-03,  4.68422E-03,  4.71094E-03,  4.73716E-03,  4.76330E-03,  4.78981E-03,  4.81721E-03,  4.84602E-03,  4.87680E-03,  4.91012E-03,  4.94650E-03,  4.98646E-03,  5.03042E-03,  5.07871E-03,  5.13150E-03,  5.18883E-03,  5.25049E-03,  5.31605E-03,  5.38480E-03,  5.45574E-03,  5.52753E-03,  5.59852E-03,  5.66672E-03,  5.72986E-03,  5.78539E-03,  5.83056E-03,  5.86248E-03,  5.87824E-03,  5.87499E-03,  5.85007E-03,  5.80110E-03,  5.72612E-03,  5.62368E-03,  5.49290E-03,  5.33349E-03,  5.14583E-03,  4.93089E-03,  4.69019E-03,  4.42577E-03,  4.14004E-03,  3.83574E-03,  3.51580E-03,  3.18324E-03,  2.84111E-03,  2.49239E-03,  2.13995E-03,  1.78647E-03,  1.43444E-03,  1.08611E-03,  7.43503E-04,  4.08384E-04,  8.22921E-05, -2.33467E-04, -5.37805E-04, -8.29840E-04, -1.10888E-03, -1.37439E-03, -1.62602E-03, -1.86354E-03, -2.08684E-03, -2.29595E-03, -2.49097E-03, -2.67209E-03, -2.83959E-03, -2.99379E-03, -3.13507E-03, -3.26385E-03, -3.38060E-03, -3.48580E-03, -3.57994E-03, -3.66354E-03, -3.73713E-03, -3.80122E-03, -3.85635E-03, -3.90303E-03, -3.94176E-03, -3.97306E-03,
  4.24511E-03,  4.29907E-03,  4.35178E-03,  4.40307E-03,  4.45280E-03,  4.50083E-03,  4.54706E-03,  4.59136E-03,  4.63368E-03,  4.67396E-03,  4.71220E-03,  4.74844E-03,  4.78276E-03,  4.81530E-03,  4.84627E-03,  4.87593E-03,  4.90463E-03,  4.93276E-03,  4.96082E-03,  4.98934E-03,  5.01892E-03,  5.05023E-03,  5.08394E-03,  5.12076E-03,  5.16138E-03,  5.20647E-03,  5.25662E-03,  5.31231E-03,  5.37389E-03,  5.44148E-03,  5.51501E-03,  5.59409E-03,  5.67803E-03,  5.76576E-03,  5.85583E-03,  5.94638E-03,  6.03514E-03,  6.11945E-03,  6.19629E-03,  6.26238E-03,  6.31423E-03,  6.34828E-03,  6.36102E-03,  6.34916E-03,  6.30973E-03,  6.24029E-03,  6.13899E-03,  6.00473E-03,  5.83716E-03,  5.63672E-03,  5.40460E-03,  5.14271E-03,  4.85353E-03,  4.54003E-03,  4.20552E-03,  3.85353E-03,  3.48767E-03,  3.11155E-03,  2.72865E-03,  2.34228E-03,  1.95552E-03,  1.57117E-03,  1.19175E-03,  8.19479E-04,  4.56289E-04,  1.03825E-04, -2.36537E-04, -5.63671E-04, -8.76685E-04, -1.17490E-03, -1.45782E-03, -1.72512E-03, -1.97666E-03, -2.21238E-03, -2.43239E-03, -2.63686E-03, -2.82609E-03, -3.00041E-03, -3.16026E-03, -3.30609E-03, -3.43841E-03, -3.55776E-03, -3.66471E-03, -3.75983E-03, -3.84372E-03, -3.91697E-03, -3.98017E-03, -4.03390E-03, -4.07874E-03, -4.11526E-03, -4.14401E-03,
  4.39347E-03,  4.45195E-03,  4.50913E-03,  4.56484E-03,  4.61891E-03,  4.67117E-03,  4.72148E-03,  4.76970E-03,  4.81575E-03,  4.85955E-03,  4.90108E-03,  4.94035E-03,  4.97745E-03,  5.01253E-03,  5.04579E-03,  5.07753E-03,  5.10813E-03,  5.13805E-03,  5.16784E-03,  5.19815E-03,  5.22967E-03,  5.26321E-03,  5.29960E-03,  5.33972E-03,  5.38445E-03,  5.43465E-03,  5.49112E-03,  5.55454E-03,  5.62545E-03,  5.70416E-03,  5.79073E-03,  5.88489E-03,  5.98597E-03,  6.09288E-03,  6.20406E-03,  6.31742E-03,  6.43039E-03,  6.53985E-03,  6.64227E-03,  6.73368E-03,  6.80987E-03,  6.86649E-03,  6.89918E-03,  6.90386E-03,  6.87682E-03,  6.81497E-03,  6.71600E-03,  6.57850E-03,  6.40202E-03,  6.18712E-03,  5.93530E-03,  5.64894E-03,  5.33111E-03,  4.98548E-03,  4.61609E-03,  4.22722E-03,  3.82318E-03,  3.40826E-03,  2.98653E-03,  2.56182E-03,  2.13763E-03,  1.71714E-03,  1.30313E-03,  8.98039E-04,  5.03954E-04,  1.22617E-04, -2.44539E-04, -5.96367E-04, -9.31983E-04, -1.25074E-03, -1.55220E-03, -1.83610E-03, -2.10238E-03, -2.35107E-03, -2.58236E-03, -2.79654E-03, -2.99399E-03, -3.17516E-03, -3.34057E-03, -3.49079E-03, -3.62641E-03, -3.74807E-03, -3.85644E-03, -3.95216E-03, -4.03593E-03, -4.10840E-03, -4.17024E-03, -4.22211E-03, -4.26464E-03, -4.29847E-03, -4.32419E-03,
  4.54830E-03,  4.61171E-03,  4.67378E-03,  4.73433E-03,  4.79315E-03,  4.85004E-03,  4.90483E-03,  4.95735E-03,  5.00748E-03,  5.05511E-03,  5.10020E-03,  5.14274E-03,  5.18280E-03,  5.22051E-03,  5.25611E-03,  5.28990E-03,  5.32230E-03,  5.35383E-03,  5.38512E-03,  5.41690E-03,  5.45003E-03,  5.48543E-03,  5.52414E-03,  5.56721E-03,  5.61578E-03,  5.67092E-03,  5.73370E-03,  5.80505E-03,  5.88577E-03,  5.97640E-03,  6.07721E-03,  6.18807E-03,  6.30841E-03,  6.43716E-03,  6.57264E-03,  6.71257E-03,  6.85400E-03,  6.99335E-03,  7.12642E-03,  7.24848E-03,  7.35440E-03,  7.43884E-03,  7.49641E-03,  7.52198E-03,  7.51089E-03,  7.45925E-03,  7.36411E-03,  7.22368E-03,  7.03741E-03,  6.80600E-03,  6.53138E-03,  6.21652E-03,  5.86530E-03,  5.48226E-03,  5.07239E-03,  4.64087E-03,  4.19291E-03,  3.73356E-03,  3.26763E-03,  2.79951E-03,  2.33321E-03,  1.87227E-03,  1.41978E-03,  9.78393E-04,  5.50327E-04,  1.37412E-04, -2.58883E-04, -6.37415E-04, -9.97333E-04, -1.33805E-03, -1.65920E-03, -1.96063E-03, -2.24234E-03, -2.50452E-03, -2.74744E-03, -2.97153E-03, -3.17726E-03, -3.36523E-03, -3.53605E-03, -3.69040E-03, -3.82902E-03, -3.95262E-03, -4.06198E-03, -4.15785E-03, -4.24100E-03, -4.31219E-03, -4.37215E-03, -4.42163E-03, -4.46132E-03, -4.49192E-03, -4.51409E-03,
  4.70996E-03,  4.77875E-03,  4.84619E-03,  4.91204E-03,  4.97608E-03,  5.03807E-03,  5.09780E-03,  5.15505E-03,  5.20966E-03,  5.26150E-03,  5.31047E-03,  5.35655E-03,  5.39977E-03,  5.44027E-03,  5.47825E-03,  5.51405E-03,  5.54813E-03,  5.58105E-03,  5.61352E-03,  5.64640E-03,  5.68067E-03,  5.71744E-03,  5.75793E-03,  5.80345E-03,  5.85539E-03,  5.91512E-03,  5.98402E-03,  6.06335E-03,  6.15422E-03,  6.25749E-03,  6.37369E-03,  6.50293E-03,  6.64482E-03,  6.79831E-03,  6.96170E-03,  7.13248E-03,  7.30735E-03,  7.48216E-03,  7.65198E-03,  7.81112E-03,  7.95337E-03,  8.07212E-03,  8.16068E-03,  8.21260E-03,  8.22197E-03,  8.18384E-03,  8.09446E-03,  7.95153E-03,  7.75437E-03,  7.50391E-03,  7.20261E-03,  6.85430E-03,  6.46388E-03,  6.03702E-03,  5.57990E-03,  5.09885E-03,  4.60016E-03,  4.08983E-03,  3.57346E-03,  3.05615E-03,  2.54242E-03,  2.03623E-03,  1.54096E-03,  1.05945E-03,  5.94054E-04,  1.46656E-04, -2.81271E-04, -6.88620E-04, -1.07460E-03, -1.43873E-03, -1.78073E-03, -2.10058E-03, -2.39841E-03, -2.67453E-03, -2.92937E-03, -3.16348E-03, -3.37749E-03, -3.57211E-03, -3.74810E-03, -3.90628E-03, -4.04748E-03, -4.17257E-03, -4.28242E-03, -4.37789E-03, -4.45986E-03, -4.52917E-03, -4.58666E-03, -4.63313E-03, -4.66938E-03, -4.69616E-03, -4.71420E-03,
  4.87881E-03,  4.95349E-03,  5.02681E-03,  5.09852E-03,  5.16832E-03,  5.23594E-03,  5.30112E-03,  5.36362E-03,  5.42320E-03,  5.47968E-03,  5.53293E-03,  5.58287E-03,  5.62951E-03,  5.67295E-03,  5.71340E-03,  5.75118E-03,  5.78678E-03,  5.82083E-03,  5.85411E-03,  5.88760E-03,  5.92243E-03,  5.95989E-03,  6.00146E-03,  6.04871E-03,  6.10333E-03,  6.16707E-03,  6.24167E-03,  6.32878E-03,  6.42994E-03,  6.54640E-03,  6.67907E-03,  6.82838E-03,  6.99419E-03,  7.17560E-03,  7.37091E-03,  7.57744E-03,  7.79151E-03,  8.00836E-03,  8.22219E-03,  8.42623E-03,  8.61287E-03,  8.77397E-03,  8.90116E-03,  8.98628E-03,  9.02183E-03,  9.00143E-03,  8.92026E-03,  8.77539E-03,  8.56597E-03,  8.29325E-03,  7.96046E-03,  7.57252E-03,  7.13570E-03,  6.65718E-03,  6.14463E-03,  5.60582E-03,  5.04836E-03,  4.47937E-03,  3.90541E-03,  3.33230E-03,  2.76515E-03,  2.20834E-03,  1.66554E-03,  1.13975E-03,  6.33418E-04,  1.48440E-04, -3.13747E-04, -7.52109E-04, -1.16597E-03, -1.55496E-03, -1.91896E-03, -2.25810E-03, -2.57266E-03, -2.86313E-03, -3.13009E-03, -3.37425E-03, -3.59642E-03, -3.79745E-03, -3.97828E-03, -4.13984E-03, -4.28313E-03, -4.40915E-03, -4.51888E-03, -4.61332E-03, -4.69344E-03, -4.76020E-03, -4.81453E-03, -4.85733E-03, -4.88947E-03, -4.91176E-03, -4.92501E-03,
  5.05523E-03,  5.13637E-03,  5.21618E-03,  5.29432E-03,  5.37050E-03,  5.44437E-03,  5.51563E-03,  5.58396E-03,  5.64907E-03,  5.71073E-03,  5.76872E-03,  5.82294E-03,  5.87331E-03,  5.91992E-03,  5.96293E-03,  6.00267E-03,  6.03964E-03,  6.07451E-03,  6.10816E-03,  6.14165E-03,  6.17630E-03,  6.21362E-03,  6.25533E-03,  6.30333E-03,  6.35968E-03,  6.42653E-03,  6.50608E-03,  6.60049E-03,  6.71179E-03,  6.84176E-03,  6.99180E-03,  7.16280E-03,  7.35498E-03,  7.56770E-03,  7.79935E-03,  8.04715E-03,  8.30706E-03,  8.57368E-03,  8.84022E-03,  9.09857E-03,  9.33950E-03,  9.55293E-03,  9.72833E-03,  9.85534E-03,  9.92431E-03,  9.92702E-03,  9.85722E-03,  9.71113E-03,  9.48770E-03,  9.18865E-03,  8.81825E-03,  8.38295E-03,  7.89082E-03,  7.35100E-03,  6.77308E-03,  6.16667E-03,  5.54093E-03,  4.90434E-03,  4.26452E-03,  3.62812E-03,  3.00085E-03,  2.38749E-03,  1.79196E-03,  1.21740E-03,  6.66269E-04,  1.40441E-04, -3.58742E-04, -8.30380E-04, -1.27395E-03, -1.68925E-03, -2.07636E-03, -2.43559E-03, -2.76743E-03, -3.07254E-03, -3.35172E-03, -3.60587E-03, -3.83597E-03, -4.04307E-03, -4.22826E-03, -4.39266E-03, -4.53742E-03, -4.66369E-03, -4.77258E-03, -4.86524E-03, -4.94276E-03, -5.00620E-03, -5.05660E-03, -5.09496E-03, -5.12221E-03, -5.13928E-03, -5.14703E-03,
