  3.05512E-03,  3.17454E-03,  3.29819E-03,  3.42619E-03,  3.55869E-03,  3.69581E-03,  3.83768E-03,  3.98442E-03,  4.13614E-03,  4.29295E-03,  4.45493E-03,  4.62215E-03,  4.79465E-03,  4.97244E-03,  5.15549E-03,  5.34372E-03,  5.53701E-03,  5.73515E-03,  5.93787E-03,  6.14482E-03,  6.35552E-03,  6.56940E-03,  6.78576E-03,  7.00375E-03,  7.22240E-03,  7.44056E-03,  7.65694E-03,  7.87008E-03,  8.07840E-03,  8.28014E-03,  8.47349E-03,  8.65651E-03,  8.82727E-03,  8.98382E-03,  9.12432E-03,  9.24702E-03,  9.35042E-03,  9.43324E-03,  9.49453E-03,  9.53372E-03,  9.55058E-03,  9.54533E-03,  9.51856E-03,  9.47125E-03,  9.40469E-03,  9.32046E-03,  9.22037E-03,  9.10635E-03,  8.98045E-03,  8.84470E-03,  8.70111E-03,  8.55159E-03,  8.39794E-03,  8.24177E-03,  8.08453E-03,  7.92748E-03,  7.77169E-03,  7.61803E-03,  7.46722E-03,  7.31978E-03,  7.17612E-03,  7.03649E-03,  6.90104E-03,  6.76983E-03,  6.64283E-03,  6.51995E-03,  6.40107E-03,  6.28601E-03,  6.17458E-03,  6.06656E-03,  5.96175E-03,  5.85992E-03,  5.76086E-03,  5.66437E-03,  5.57026E-03,  5.47834E-03,  5.38845E-03,  5.30044E-03,  5.21418E-03,  5.12953E-03,  5.04640E-03,  4.96469E-03,  4.88432E-03,  4.80521E-03,  4.72731E-03,  4.65057E-03,  4.57494E-03,  4.50038E-03,  4.42688E-03,  4.35440E-03,  4.28292E-03,  4.21243E-03,  4.14292E-03,  4.07438E-03,  4.00680E-03,  3.94017E-03,  3.87449E-03,  3.80976E-03,  3.74598E-03,
  3.09573E-03,  3.21938E-03,  3.34757E-03,  3.48045E-03,  3.61819E-03,  3.76094E-03,  3.90887E-03,  4.06213E-03,  4.22087E-03,  4.38523E-03,  4.55534E-03,  4.73132E-03,  4.91324E-03,  5.10116E-03,  5.29511E-03,  5.49505E-03,  5.70090E-03,  5.91250E-03,  6.12962E-03,  6.35191E-03,  6.57893E-03,  6.81011E-03,  7.04473E-03,  7.28190E-03,  7.52057E-03,  7.75951E-03,  7.99728E-03,  8.23225E-03,  8.46260E-03,  8.68635E-03,  8.90135E-03,  9.10533E-03,  9.29597E-03,  9.47095E-03,  9.62802E-03,  9.76505E-03,  9.88017E-03,  9.97180E-03,  1.00388E-02,  1.00803E-02,  1.00962E-02,  1.00866E-02,  1.00523E-02,  9.99456E-03,  9.91488E-03,  9.81524E-03,  9.69784E-03,  9.56507E-03,  9.41936E-03,  9.26319E-03,  9.09892E-03,  8.92882E-03,  8.75495E-03,  8.57919E-03,  8.40316E-03,  8.22828E-03,  8.05569E-03,  7.88635E-03,  7.72097E-03,  7.56008E-03,  7.40405E-03,  7.25309E-03,  7.10729E-03,  6.96663E-03,  6.83101E-03,  6.70027E-03,  6.57421E-03,  6.45256E-03,  6.33508E-03,  6.22148E-03,  6.11150E-03,  6.00485E-03,  5.90128E-03,  5.80053E-03,  5.70239E-03,  5.60664E-03,  5.51308E-03,  5.42154E-03,  5.33187E-03,  5.24392E-03,  5.15758E-03,  5.07274E-03,  4.98932E-03,  4.90723E-03,  4.82641E-03,  4.74681E-03,  4.66838E-03,  4.59108E-03,  4.51488E-03,  4.43976E-03,  4.36570E-03,  4.29268E-03,  4.22069E-03,  4.14972E-03,  4.07977E-03,  4.01082E-03,  3.94288E-03,  3.87593E-03,  3.80999E-03,
  3.13541E-03,  3.26335E-03,  3.39617E-03,  3.53403E-03,  3.67712E-03,  3.82565E-03,  3.97980E-03,  4.13978E-03,  4.30577E-03,  4.47796E-03,  4.65652E-03,  4.84163E-03,  5.03341E-03,  5.23199E-03,  5.43744E-03,  5.64980E-03,  5.86903E-03,  6.09503E-03,  6.32763E-03,  6.56652E-03,  6.81130E-03,  7.06140E-03,  7.31610E-03,  7.57450E-03,  7.83548E-03,  8.09771E-03,  8.35962E-03,  8.61937E-03,  8.87492E-03,  9.12396E-03,  9.36400E-03,  9.59236E-03,  9.80627E-03,  1.00029E-02,  1.01795E-02,  1.03336E-02,  1.04626E-02,  1.05647E-02,  1.06384E-02,  1.06827E-02,  1.06973E-02,  1.06825E-02,  1.06391E-02,  1.05687E-02,  1.04732E-02,  1.03551E-02,  1.02171E-02,  1.00621E-02,  9.89310E-03,  9.71299E-03,  9.52464E-03,  9.33073E-03,  9.13365E-03,  8.93554E-03,  8.73826E-03,  8.54334E-03,  8.35203E-03,  8.16534E-03,  7.98397E-03,  7.80843E-03,  7.63905E-03,  7.47594E-03,  7.31913E-03,  7.16850E-03,  7.02385E-03,  6.88492E-03,  6.75142E-03,  6.62300E-03,  6.49933E-03,  6.38004E-03,  6.26479E-03,  6.15325E-03,  6.04510E-03,  5.94005E-03,  5.83782E-03,  5.73817E-03,  5.64088E-03,  5.54575E-03,  5.45260E-03,  5.36128E-03,  5.27165E-03,  5.18361E-03,  5.09705E-03,  5.01189E-03,  4.92806E-03,  4.84550E-03,  4.76417E-03,  4.68403E-03,  4.60504E-03,  4.52718E-03,  4.45044E-03,  4.37479E-03,  4.30023E-03,  4.22674E-03,  4.15432E-03,  4.08296E-03,  4.01266E-03,  3.94343E-03,  3.87524E-03,
  3.17398E-03,  3.30629E-03,  3.44379E-03,  3.58672E-03,  3.73528E-03,  3.88971E-03,  4.05024E-03,  4.21711E-03,  4.39057E-03,  4.57084E-03,  4.75817E-03,  4.95277E-03,  5.15485E-03,  5.36460E-03,  5.58216E-03,  5.80764E-03,  6.04109E-03,  6.28248E-03,  6.53170E-03,  6.78851E-03,  7.05257E-03,  7.32334E-03,  7.60014E-03,  7.88204E-03,  8.16788E-03,  8.45624E-03,  8.74541E-03,  9.03336E-03,  9.31777E-03,  9.59599E-03,  9.86512E-03,  1.01220E-02,  1.03633E-02,  1.05855E-02,  1.07854E-02,  1.09597E-02,  1.11054E-02,  1.12201E-02,  1.13019E-02,  1.13494E-02,  1.13624E-02,  1.13411E-02,  1.12867E-02,  1.12009E-02,  1.10864E-02,  1.09462E-02,  1.07835E-02,  1.06020E-02,  1.04054E-02,  1.01971E-02,  9.98065E-03,  9.75913E-03,  9.53534E-03,  9.31173E-03,  9.09036E-03,  8.87293E-03,  8.66078E-03,  8.45491E-03,  8.25603E-03,  8.06459E-03,  7.88082E-03,  7.70475E-03,  7.53628E-03,  7.37517E-03,  7.22111E-03,  7.07371E-03,  6.93256E-03,  6.79722E-03,  6.66724E-03,  6.54218E-03,  6.42162E-03,  6.30514E-03,  6.19237E-03,  6.08297E-03,  5.97662E-03,  5.87304E-03,  5.77197E-03,  5.67318E-03,  5.57649E-03,  5.48172E-03,  5.38873E-03,  5.29740E-03,  5.20761E-03,  5.11928E-03,  5.03234E-03,  4.94673E-03,  4.86240E-03,  4.77931E-03,  4.69743E-03,  4.61673E-03,  4.53720E-03,  4.45882E-03,  4.38158E-03,  4.30547E-03,  4.23049E-03,  4.15663E-03,  4.08390E-03,  4.01227E-03,  3.94177E-03,
  3.21128E-03,  3.34799E-03,  3.49025E-03,  3.63831E-03,  3.79243E-03,  3.95287E-03,  4.11991E-03,  4.29385E-03,  4.47497E-03,  4.66357E-03,  4.85994E-03,  5.06439E-03,  5.27719E-03,  5.49860E-03,  5.72887E-03,  5.96819E-03,  6.21670E-03,  6.47448E-03,  6.74150E-03,  7.01762E-03,  7.30258E-03,  7.59592E-03,  7.89699E-03,  8.20488E-03,  8.51842E-03,  8.83611E-03,  9.15612E-03,  9.47620E-03,  9.79375E-03,  1.01057E-02,  1.04088E-02,  1.06991E-02,  1.09727E-02,  1.12255E-02,  1.14533E-02,  1.16519E-02,  1.18178E-02,  1.19477E-02,  1.20393E-02,  1.20908E-02,  1.21018E-02,  1.20725E-02,  1.20045E-02,  1.19001E-02,  1.17624E-02,  1.15953E-02,  1.14029E-02,  1.11898E-02,  1.09603E-02,  1.07188E-02,  1.04695E-02,  1.02159E-02,  9.96129E-03,  9.70853E-03,  9.45988E-03,  9.21718E-03,  8.98182E-03,  8.75482E-03,  8.53681E-03,  8.32815E-03,  8.12896E-03,  7.93911E-03,  7.75836E-03,  7.58631E-03,  7.42250E-03,  7.26640E-03,  7.11745E-03,  6.97508E-03,  6.83874E-03,  6.70788E-03,  6.58197E-03,  6.46055E-03,  6.34316E-03,  6.22940E-03,  6.11891E-03,  6.01136E-03,  5.90646E-03,  5.80398E-03,  5.70368E-03,  5.60540E-03,  5.50896E-03,  5.41425E-03,  5.32114E-03,  5.22954E-03,  5.13939E-03,  5.05062E-03,  4.96318E-03,  4.87703E-03,  4.79214E-03,  4.70849E-03,  4.62606E-03,  4.54484E-03,  4.46482E-03,  4.38599E-03,  4.30834E-03,  4.23189E-03,  4.15661E-03,  4.08251E-03,  4.00959E-03,
  3.24712E-03,  3.38827E-03,  3.53533E-03,  3.68858E-03,  3.84833E-03,  4.01487E-03,  4.18854E-03,  4.36968E-03,  4.55864E-03,  4.75577E-03,  4.96146E-03,  5.17607E-03,  5.39998E-03,  5.63354E-03,  5.87710E-03,  6.13096E-03,  6.39537E-03,  6.67055E-03,  6.95658E-03,  7.25345E-03,  7.56102E-03,  7.87893E-03,  8.20661E-03,  8.54323E-03,  8.88762E-03,  9.23824E-03,  9.59314E-03,  9.94989E-03,  1.03056E-02,  1.06568E-02,  1.09995E-02,  1.13293E-02,  1.16414E-02,  1.19308E-02,  1.21921E-02,  1.24203E-02,  1.26108E-02,  1.27594E-02,  1.28630E-02,  1.29194E-02,  1.29278E-02,  1.28888E-02,  1.28040E-02,  1.26766E-02,  1.25106E-02,  1.23107E-02,  1.20824E-02,  1.18312E-02,  1.15625E-02,  1.12818E-02,  1.09937E-02,  1.07028E-02,  1.04127E-02,  1.01266E-02,  9.84704E-03,  9.57599E-03,  9.31485E-03,  9.06459E-03,  8.82575E-03,  8.59853E-03,  8.38287E-03,  8.17847E-03,  7.98486E-03,  7.80148E-03,  7.62765E-03,  7.46268E-03,  7.30585E-03,  7.15642E-03,  7.01372E-03,  6.87707E-03,  6.74587E-03,  6.61953E-03,  6.49753E-03,  6.37943E-03,  6.26479E-03,  6.15325E-03,  6.04451E-03,  5.93828E-03,  5.83432E-03,  5.73245E-03,  5.63249E-03,  5.53430E-03,  5.43777E-03,  5.34280E-03,  5.24932E-03,  5.15727E-03,  5.06660E-03,  4.97728E-03,  4.88926E-03,  4.80254E-03,  4.71710E-03,  4.63292E-03,  4.55000E-03,  4.46834E-03,  4.38792E-03,  4.30876E-03,  4.23084E-03,  4.15416E-03,  4.07874E-03,
  3.28132E-03,  3.42693E-03,  3.57881E-03,  3.73730E-03,  3.90273E-03,  4.07544E-03,  4.25583E-03,  4.44428E-03,  4.64122E-03,  4.84708E-03,  5.06231E-03,  5.28737E-03,  5.52274E-03,  5.76889E-03,  6.02628E-03,  6.29535E-03,  6.57650E-03,  6.87007E-03,  7.17634E-03,  7.49544E-03,  7.82739E-03,  8.17198E-03,  8.52880E-03,  8.89710E-03,  9.27580E-03,  9.66336E-03,  1.00578E-02,  1.04564E-02,  1.08561E-02,  1.12529E-02,  1.16422E-02,  1.20188E-02,  1.23770E-02,  1.27104E-02,  1.30126E-02,  1.32771E-02,  1.34979E-02,  1.36696E-02,  1.37881E-02,  1.38506E-02,  1.38559E-02,  1.38046E-02,  1.36990E-02,  1.35432E-02,  1.33422E-02,  1.31023E-02,  1.28302E-02,  1.25329E-02,  1.22173E-02,  1.18897E-02,  1.15561E-02,  1.12216E-02,  1.08905E-02,  1.05663E-02,  1.02518E-02,  9.94897E-03,  9.65927E-03,  9.38351E-03,  9.12207E-03,  8.87494E-03,  8.64181E-03,  8.42212E-03,  8.21518E-03,  8.02015E-03,  7.83614E-03,  7.66223E-03,  7.49751E-03,  7.34107E-03,  7.19208E-03,  7.04974E-03,  6.91331E-03,  6.78212E-03,  6.65559E-03,  6.53317E-03,  6.41441E-03,  6.29890E-03,  6.18628E-03,  6.07626E-03,  5.96859E-03,  5.86305E-03,  5.75948E-03,  5.65772E-03,  5.55766E-03,  5.45921E-03,  5.36228E-03,  5.26683E-03,  5.17280E-03,  5.08017E-03,  4.98890E-03,  4.89898E-03,  4.81039E-03,  4.72313E-03,  4.63719E-03,  4.55258E-03,  4.46927E-03,  4.38729E-03,  4.30662E-03,  4.22727E-03,  4.14924E-03,
  3.31369E-03,  3.46376E-03,  3.62048E-03,  3.78422E-03,  3.95535E-03,  4.13428E-03,  4.32144E-03,  4.51729E-03,  4.72232E-03,  4.93705E-03,  5.16201E-03,  5.39777E-03,  5.64492E-03,  5.90405E-03,  6.17577E-03,  6.46068E-03,  6.75934E-03,  7.07230E-03,  7.40000E-03,  7.74282E-03,  8.10096E-03,  8.47445E-03,  8.86306E-03,  9.26623E-03,  9.68302E-03,  1.01120E-02,  1.05511E-02,  1.09976E-02,  1.14480E-02,  1.18980E-02,  1.23423E-02,  1.27747E-02,  1.31882E-02,  1.35751E-02,  1.39274E-02,  1.42367E-02,  1.44952E-02,  1.46960E-02,  1.48334E-02,  1.49036E-02,  1.49050E-02,  1.48384E-02,  1.47068E-02,  1.45153E-02,  1.42708E-02,  1.39814E-02,  1.36556E-02,  1.33024E-02,  1.29301E-02,  1.25468E-02,  1.21595E-02,  1.17740E-02,  1.13955E-02,  1.10277E-02,  1.06737E-02,  1.03354E-02,  1.00141E-02,  9.71050E-03,  9.42468E-03,  9.15632E-03,  8.90479E-03,  8.66921E-03,  8.44855E-03,  8.24169E-03,  8.04745E-03,  7.86465E-03,  7.69214E-03,  7.52884E-03,  7.37372E-03,  7.22584E-03,  7.08433E-03,  6.94842E-03,  6.81745E-03,  6.69079E-03,  6.56795E-03,  6.44847E-03,  6.33196E-03,  6.21812E-03,  6.10668E-03,  5.99740E-03,  5.89012E-03,  5.78469E-03,  5.68098E-03,  5.57892E-03,  5.47842E-03,  5.37942E-03,  5.28190E-03,  5.18582E-03,  5.09116E-03,  4.99790E-03,  4.90603E-03,  4.81556E-03,  4.72647E-03,  4.63877E-03,  4.55246E-03,  4.46753E-03,  4.38400E-03,  4.30186E-03,  4.22112E-03,
  3.34403E-03,  3.49854E-03,  3.66010E-03,  3.82908E-03,  4.00593E-03,  4.19109E-03,  4.38506E-03,  4.58835E-03,  4.80155E-03,  5.02524E-03,  5.26007E-03,  5.50671E-03,  5.76589E-03,  6.03834E-03,  6.32483E-03,  6.62614E-03,  6.94305E-03,  7.27631E-03,  7.62662E-03,  7.99461E-03,  8.38076E-03,  8.78540E-03,  9.20858E-03,  9.65001E-03,  1.01090E-02,  1.05843E-02,  1.10739E-02,  1.15751E-02,  1.20841E-02,  1.25963E-02,  1.31055E-02,  1.36046E-02,  1.40851E-02,  1.45375E-02,  1.49517E-02,  1.53169E-02,  1.56230E-02,  1.58606E-02,  1.60221E-02,  1.61023E-02,  1.60989E-02,  1.60129E-02,  1.58483E-02,  1.56120E-02,  1.53130E-02,  1.49619E-02,  1.45698E-02,  1.41481E-02,  1.37073E-02,  1.32573E-02,  1.28063E-02,  1.23613E-02,  1.19279E-02,  1.15104E-02,  1.11118E-02,  1.07339E-02,  1.03779E-02,  1.00441E-02,  9.73214E-03,  9.44133E-03,  9.17061E-03,  8.91867E-03,  8.68408E-03,  8.46536E-03,  8.26099E-03,  8.06949E-03,  7.88945E-03,  7.71955E-03,  7.55855E-03,  7.40537E-03,  7.25899E-03,  7.11855E-03,  6.98326E-03,  6.85248E-03,  6.72561E-03,  6.60219E-03,  6.48180E-03,  6.36410E-03,  6.24881E-03,  6.13572E-03,  6.02463E-03,  5.91541E-03,  5.80793E-03,  5.70211E-03,  5.59789E-03,  5.49521E-03,  5.39404E-03,  5.29436E-03,  5.19615E-03,  5.09940E-03,  5.00410E-03,  4.91027E-03,  4.81789E-03,  4.72697E-03,  4.63752E-03,  4.54953E-03,  4.46302E-03,  4.37798E-03,  4.29441E-03,
  3.37214E-03,  3.53107E-03,  3.69743E-03,  3.87164E-03,  4.05417E-03,  4.24555E-03,  4.44631E-03,  4.65707E-03,  4.87845E-03,  5.11115E-03,  5.35594E-03,  5.61360E-03,  5.88499E-03,  6.17101E-03,  6.47263E-03,  6.79082E-03,  7.12661E-03,  7.48100E-03,  7.85500E-03,  8.24957E-03,  8.66553E-03,  9.10358E-03,  9.56417E-03,  1.00474E-02,  1.05529E-02,  1.10798E-02,  1.16264E-02,  1.21900E-02,  1.27668E-02,  1.33517E-02,  1.39379E-02,  1.45170E-02,  1.50790E-02,  1.56122E-02,  1.61036E-02,  1.65394E-02,  1.69061E-02,  1.71911E-02,  1.73839E-02,  1.74773E-02,  1.74680E-02,  1.73573E-02,  1.71505E-02,  1.68569E-02,  1.64887E-02,  1.60600E-02,  1.55854E-02,  1.50795E-02,  1.45555E-02,  1.40253E-02,  1.34988E-02,  1.29842E-02,  1.24875E-02,  1.20133E-02,  1.15645E-02,  1.11428E-02,  1.07488E-02,  1.03824E-02,  1.00426E-02,  9.72831E-03,  9.43778E-03,  9.16922E-03,  8.92072E-03,  8.69033E-03,  8.47613E-03,  8.27630E-03,  8.08912E-03,  7.91300E-03,  7.74650E-03,  7.58835E-03,  7.43740E-03,  7.29265E-03,  7.15324E-03,  7.01845E-03,  6.88765E-03,  6.76033E-03,  6.63604E-03,  6.51445E-03,  6.39526E-03,  6.27825E-03,  6.16324E-03,  6.05009E-03,  5.93870E-03,  5.82897E-03,  5.72087E-03,  5.61434E-03,  5.50936E-03,  5.40591E-03,  5.30399E-03,  5.20359E-03,  5.10471E-03,  5.00736E-03,  4.91154E-03,  4.81726E-03,  4.72452E-03,  4.63334E-03,  4.54371E-03,  4.45564E-03,  4.36913E-03,
