 -7.76740E-03, -7.92997E-03, -8.09294E-03, -8.25586E-03, -8.41823E-03, -8.57950E-03, -8.73906E-03, -8.89623E-03, -9.05027E-03, -9.20037E-03, -9.34565E-03, -9.48515E-03, -9.61785E-03, -9.74262E-03, -9.85831E-03, -9.96365E-03, -1.00573E-02, -1.01380E-02, -1.02042E-02, -1.02545E-02, -1.02875E-02, -1.03016E-02, -1.02953E-02, -1.02673E-02, -1.02161E-02, -1.01406E-02, -1.00396E-02, -9.91198E-03, -9.75704E-03, -9.57412E-03, -9.36282E-03, -9.12299E-03, -8.85473E-03, -8.55842E-03, -8.23469E-03, -7.88446E-03, -7.50890E-03, -7.10945E-03, -6.68777E-03, -6.24578E-03, -5.78561E-03, -5.30957E-03, -4.82020E-03, -4.32019E-03, -3.81240E-03, -3.29985E-03, -2.78569E-03, -2.27318E-03, -1.76570E-03, -1.26667E-03, -7.79534E-04, -3.07713E-04,  1.45467E-04,  5.76834E-04,  9.83453E-04,  1.36269E-03,  1.71231E-03,  2.03049E-03,  2.31596E-03,  2.56794E-03,  2.78624E-03,  2.97121E-03,  3.12370E-03,  3.24507E-03,  3.33708E-03,  3.40181E-03,  3.44160E-03,  3.45898E-03,  3.45652E-03,  3.43683E-03,  3.40246E-03,  3.35582E-03,  3.29921E-03,  3.23470E-03,  3.16419E-03,  3.08934E-03,  3.01163E-03,  2.93228E-03,  2.85237E-03,  2.77276E-03,  2.69416E-03,  2.61713E-03,  2.54209E-03,  2.46937E-03,  2.39918E-03,  2.33168E-03,  2.26693E-03,  2.20496E-03,  2.14574E-03,  2.08924E-03,  2.03536E-03,  1.98402E-03,  1.93510E-03,  1.88849E-03,  1.84406E-03,  1.80170E-03,  1.76129E-03,
 -7.99194E-03, -8.16607E-03, -8.34106E-03, -8.51644E-03, -8.69173E-03, -8.86635E-03, -9.03967E-03, -9.21099E-03, -9.37952E-03, -9.54442E-03, -9.70474E-03, -9.85947E-03, -1.00075E-02, -1.01476E-02, -1.02785E-02, -1.03989E-02, -1.05073E-02, -1.06022E-02, -1.06819E-02, -1.07448E-02, -1.07894E-02, -1.08138E-02, -1.08163E-02, -1.07954E-02, -1.07494E-02, -1.06769E-02, -1.05764E-02, -1.04468E-02, -1.02870E-02, -1.00963E-02, -9.87417E-03, -9.62036E-03, -9.33491E-03, -9.01819E-03, -8.67086E-03, -8.29390E-03, -7.88860E-03, -7.45651E-03, -6.99950E-03, -6.51966E-03, -6.01934E-03, -5.50110E-03, -4.96773E-03, -4.42220E-03, -3.86770E-03, -3.30757E-03, -2.74532E-03, -2.18463E-03, -1.62930E-03, -1.08322E-03, -5.50342E-04, -3.46197E-05,  4.60080E-04,  9.30046E-04,  1.37182E-03,  1.78229E-03,  2.15880E-03,  2.49923E-03,  2.80206E-03,  3.06642E-03,  3.29215E-03,  3.47973E-03,  3.63030E-03,  3.74557E-03,  3.82775E-03,  3.87944E-03,  3.90350E-03,  3.90301E-03,  3.88109E-03,  3.84084E-03,  3.78528E-03,  3.71724E-03,  3.63935E-03,  3.55398E-03,  3.46327E-03,  3.36905E-03,  3.27291E-03,  3.17619E-03,  3.07998E-03,  2.98519E-03,  2.89249E-03,  2.80243E-03,  2.71539E-03,  2.63163E-03,  2.55132E-03,  2.47454E-03,  2.40130E-03,  2.33155E-03,  2.26522E-03,  2.20220E-03,  2.14234E-03,  2.08552E-03,  2.03156E-03,  1.98031E-03,  1.93160E-03,  1.88528E-03,  1.84120E-03,
 -8.22238E-03, -8.40879E-03, -8.59658E-03, -8.78531E-03, -8.97444E-03, -9.16342E-03, -9.35159E-03, -9.53822E-03, -9.72250E-03, -9.90353E-03, -1.00803E-02, -1.02518E-02, -1.04168E-02, -1.05739E-02, -1.07219E-02, -1.08591E-02, -1.09841E-02, -1.10951E-02, -1.11903E-02, -1.12679E-02, -1.13259E-02, -1.13625E-02, -1.13757E-02, -1.13636E-02, -1.13242E-02, -1.12559E-02, -1.11571E-02, -1.10261E-02, -1.08620E-02, -1.06636E-02, -1.04303E-02, -1.01617E-02, -9.85791E-03, -9.51915E-03, -9.14615E-03, -8.73999E-03, -8.30204E-03, -7.83405E-03, -7.33804E-03, -6.81635E-03, -6.27154E-03, -5.70647E-03, -5.12419E-03, -4.52800E-03, -3.92138E-03, -3.30806E-03, -2.69196E-03, -2.07717E-03, -1.46799E-03, -8.68850E-04, -2.84293E-04,  2.81111E-04,  8.22837E-04,  1.33651E-03,  1.81803E-03,  2.26368E-03,  2.67029E-03,  3.03532E-03,  3.35697E-03,  3.63424E-03,  3.86700E-03,  4.05594E-03,  4.20252E-03,  4.30893E-03,  4.37795E-03,  4.41281E-03,  4.41706E-03,  4.39445E-03,  4.34876E-03,  4.28371E-03,  4.20285E-03,  4.10949E-03,  4.00667E-03,  3.89709E-03,  3.78312E-03,  3.66678E-03,  3.54978E-03,  3.43353E-03,  3.31916E-03,  3.20755E-03,  3.09937E-03,  2.99508E-03,  2.89501E-03,  2.79936E-03,  2.70820E-03,  2.62153E-03,  2.53928E-03,  2.46133E-03,  2.38752E-03,  2.31768E-03,  2.25161E-03,  2.18909E-03,  2.12991E-03,  2.07387E-03,  2.02075E-03,  1.97037E-03,  1.92253E-03,
 -8.45861E-03, -8.65806E-03, -8.85949E-03, -9.06244E-03, -9.26641E-03, -9.47081E-03, -9.67498E-03, -9.87817E-03, -1.00796E-02, -1.02782E-02, -1.04730E-02, -1.06629E-02, -1.08465E-02, -1.10226E-02, -1.11895E-02, -1.13457E-02, -1.14894E-02, -1.16187E-02, -1.17316E-02, -1.18261E-02, -1.18999E-02, -1.19509E-02, -1.19769E-02, -1.19755E-02, -1.19446E-02, -1.18822E-02, -1.17862E-02, -1.16550E-02, -1.14871E-02, -1.12811E-02, -1.10364E-02, -1.07523E-02, -1.04289E-02, -1.00663E-02, -9.66536E-03, -9.22722E-03, -8.75341E-03, -8.24582E-03, -7.70673E-03, -7.13868E-03, -6.54455E-03, -5.92745E-03, -5.29076E-03, -4.63808E-03, -3.97327E-03, -3.30042E-03, -2.62387E-03, -1.94822E-03, -1.27829E-03, -6.19129E-04,  2.40483E-05,  6.45923E-04,  1.24118E-03,  1.80463E-03,  2.33135E-03,  2.81690E-03,  3.25741E-03,  3.64981E-03,  3.99195E-03,  4.28266E-03,  4.52184E-03,  4.71042E-03,  4.85033E-03,  4.94436E-03,  4.99602E-03,  5.00934E-03,  4.98875E-03,  4.93883E-03,  4.86416E-03,  4.76921E-03,  4.65817E-03,  4.53493E-03,  4.40296E-03,  4.26531E-03,  4.12461E-03,  3.98308E-03,  3.84253E-03,  3.70440E-03,  3.56984E-03,  3.43968E-03,  3.31453E-03,  3.19477E-03,  3.08064E-03,  2.97222E-03,  2.86948E-03,  2.77232E-03,  2.68057E-03,  2.59402E-03,  2.51241E-03,  2.43548E-03,  2.36295E-03,  2.29455E-03,  2.23000E-03,  2.16904E-03,  2.11141E-03,  2.05686E-03,  2.00517E-03,
 -8.70048E-03, -8.91375E-03, -9.12967E-03, -9.34780E-03, -9.56763E-03, -9.78858E-03, -1.00100E-02, -1.02311E-02, -1.04510E-02, -1.06687E-02, -1.08833E-02, -1.10934E-02, -1.12976E-02, -1.14947E-02, -1.16828E-02, -1.18602E-02, -1.20250E-02, -1.21751E-02, -1.23082E-02, -1.24222E-02, -1.25144E-02, -1.25824E-02, -1.26236E-02, -1.26354E-02, -1.26152E-02, -1.25605E-02, -1.24691E-02, -1.23389E-02, -1.21679E-02, -1.19548E-02, -1.16984E-02, -1.13981E-02, -1.10536E-02, -1.06654E-02, -1.02340E-02, -9.76079E-03, -9.24747E-03, -8.69617E-03, -8.10937E-03, -7.48994E-03, -6.84103E-03, -6.16607E-03, -5.46877E-03, -4.75308E-03, -4.02321E-03, -3.28365E-03, -2.53919E-03, -1.79493E-03, -1.05629E-03, -3.29007E-04,  3.80918E-04,  1.06728E-03,  1.72381E-03,  2.34429E-03,  2.92281E-03,  3.45391E-03,  3.93290E-03,  4.35600E-03,  4.72055E-03,  5.02519E-03,  5.26986E-03,  5.45583E-03,  5.58559E-03,  5.66273E-03,  5.69171E-03,  5.67761E-03,  5.62594E-03,  5.54234E-03,  5.43238E-03,  5.30143E-03,  5.15445E-03,  4.99596E-03,  4.82993E-03,  4.65981E-03,  4.48849E-03,  4.31834E-03,  4.15126E-03,  3.98871E-03,  3.83178E-03,  3.68124E-03,  3.53759E-03,  3.40110E-03,  3.27185E-03,  3.14979E-03,  3.03478E-03,  2.92656E-03,  2.82485E-03,  2.72931E-03,  2.63959E-03,  2.55533E-03,  2.47615E-03,  2.40171E-03,  2.33166E-03,  2.26567E-03,  2.20343E-03,  2.14465E-03,  2.08905E-03,
 -8.94780E-03, -9.17569E-03, -9.40699E-03, -9.64127E-03, -9.87804E-03, -1.01167E-02, -1.03566E-02, -1.05970E-02, -1.08370E-02, -1.10756E-02, -1.13116E-02, -1.15439E-02, -1.17709E-02, -1.19911E-02, -1.22028E-02, -1.24040E-02, -1.25925E-02, -1.27663E-02, -1.29226E-02, -1.30590E-02, -1.31727E-02, -1.32607E-02, -1.33201E-02, -1.33479E-02, -1.33410E-02, -1.32965E-02, -1.32116E-02, -1.30839E-02, -1.29111E-02, -1.26913E-02, -1.24232E-02, -1.21059E-02, -1.17391E-02, -1.13229E-02, -1.08583E-02, -1.03466E-02, -9.78973E-03, -9.19004E-03, -8.55036E-03, -7.87386E-03, -7.16405E-03, -6.42469E-03, -5.65985E-03, -4.87381E-03, -4.07116E-03, -3.25678E-03, -2.43591E-03, -1.61417E-03, -7.97626E-04,  7.22116E-06,  7.93461E-04,  1.55384E-03,  2.28091E-03,  2.96720E-03,  3.60549E-03,  4.18908E-03,  4.71212E-03,  5.16991E-03,  5.55916E-03,  5.87820E-03,  6.12702E-03,  6.30734E-03,  6.42242E-03,  6.47689E-03,  6.47644E-03,  6.42754E-03,  6.33705E-03,  6.21194E-03,  6.05902E-03,  5.88474E-03,  5.69497E-03,  5.49495E-03,  5.28922E-03,  5.08161E-03,  4.87527E-03,  4.67270E-03,  4.47585E-03,  4.28613E-03,  4.10454E-03,  3.93172E-03,  3.76800E-03,  3.61348E-03,  3.46807E-03,  3.33155E-03,  3.20359E-03,  3.08379E-03,  2.97169E-03,  2.86684E-03,  2.76875E-03,  2.67695E-03,  2.59097E-03,  2.51036E-03,  2.43471E-03,  2.36361E-03,  2.29670E-03,  2.23362E-03,  2.17407E-03,
 -9.20031E-03, -9.44365E-03, -9.69125E-03, -9.94269E-03, -1.01975E-02, -1.04552E-02, -1.07150E-02, -1.09761E-02, -1.12378E-02, -1.14990E-02, -1.17585E-02, -1.20150E-02, -1.22671E-02, -1.25130E-02, -1.27508E-02, -1.29786E-02, -1.31940E-02, -1.33945E-02, -1.35773E-02, -1.37396E-02, -1.38782E-02, -1.39898E-02, -1.40709E-02, -1.41180E-02, -1.41275E-02, -1.40961E-02, -1.40204E-02, -1.38973E-02, -1.37241E-02, -1.34985E-02, -1.32187E-02, -1.28837E-02, -1.24930E-02, -1.20467E-02, -1.15457E-02, -1.09916E-02, -1.03865E-02, -9.73314E-03, -9.03470E-03, -8.29473E-03, -7.51712E-03, -6.70603E-03, -5.86586E-03, -5.00127E-03, -4.11717E-03, -3.21882E-03, -2.31189E-03, -1.40253E-03, -4.97466E-04,  3.95968E-04,  1.26983E-03,  2.11561E-03,  2.92443E-03,  3.68722E-03,  4.39509E-03,  5.03969E-03,  5.61368E-03,  6.11109E-03,  6.52777E-03,  6.86160E-03,  7.11269E-03,  7.28332E-03,  7.37780E-03,  7.40213E-03,  7.36367E-03,  7.27062E-03,  7.13164E-03,  6.95538E-03,  6.75017E-03,  6.52375E-03,  6.28307E-03,  6.03419E-03,  5.78224E-03,  5.53145E-03,  5.28518E-03,  5.04602E-03,  4.81588E-03,  4.59607E-03,  4.38743E-03,  4.19036E-03,  4.00500E-03,  3.83119E-03,  3.66863E-03,  3.51686E-03,  3.37534E-03,  3.24347E-03,  3.12063E-03,  3.00620E-03,  2.89953E-03,  2.80003E-03,  2.70713E-03,  2.62027E-03,  2.53895E-03,  2.46270E-03,  2.39107E-03,  2.32366E-03,  2.26012E-03,
 -9.45770E-03, -9.71734E-03, -9.98217E-03, -1.02518E-02, -1.05259E-02, -1.08038E-02, -1.10849E-02, -1.13684E-02, -1.16535E-02, -1.19392E-02, -1.22243E-02, -1.25073E-02, -1.27869E-02, -1.30611E-02, -1.33281E-02, -1.35856E-02, -1.38311E-02, -1.40620E-02, -1.42751E-02, -1.44672E-02, -1.46347E-02, -1.47739E-02, -1.48809E-02, -1.49513E-02, -1.49813E-02, -1.49665E-02, -1.49030E-02, -1.47870E-02, -1.46153E-02, -1.43851E-02, -1.40940E-02, -1.37407E-02, -1.33244E-02, -1.28454E-02, -1.23045E-02, -1.17035E-02, -1.10450E-02, -1.03320E-02, -9.56813E-03, -8.75744E-03, -7.90428E-03, -7.01321E-03, -6.08901E-03, -5.13668E-03, -4.16143E-03, -3.16885E-03, -2.16496E-03, -1.15640E-03, -1.50546E-04,  8.44380E-04,  1.81926E-03,  2.76413E-03,  3.66833E-03,  4.52079E-03,  5.31043E-03,  6.02674E-03,  6.66032E-03,  7.20351E-03,  7.65093E-03,  7.99991E-03,  8.25063E-03,  8.40618E-03,  8.47225E-03,  8.45675E-03,  8.36921E-03,  8.22018E-03,  8.02060E-03,  7.78126E-03,  7.51238E-03,  7.22324E-03,  6.92204E-03,  6.61575E-03,  6.31011E-03,  6.00970E-03,  5.71806E-03,  5.43777E-03,  5.17059E-03,  4.91763E-03,  4.67945E-03,  4.45618E-03,  4.24762E-03,  4.05332E-03,  3.87268E-03,  3.70495E-03,  3.54934E-03,  3.40502E-03,  3.27115E-03,  3.14692E-03,  3.03154E-03,  2.92426E-03,  2.82436E-03,  2.73121E-03,  2.64419E-03,  2.56276E-03,  2.48640E-03,  2.41466E-03,  2.34713E-03,
 -9.71960E-03, -9.99639E-03, -1.02794E-02, -1.05684E-02, -1.08628E-02, -1.11623E-02, -1.14662E-02, -1.17737E-02, -1.20841E-02, -1.23963E-02, -1.27091E-02, -1.30211E-02, -1.33308E-02, -1.36364E-02, -1.39356E-02, -1.42263E-02, -1.45058E-02, -1.47710E-02, -1.50186E-02, -1.52450E-02, -1.54462E-02, -1.56179E-02, -1.57555E-02, -1.58542E-02, -1.59091E-02, -1.59153E-02, -1.58679E-02, -1.57625E-02, -1.55948E-02, -1.53615E-02, -1.50597E-02, -1.46875E-02, -1.42440E-02, -1.37294E-02, -1.31446E-02, -1.24917E-02, -1.17737E-02, -1.09941E-02, -1.01572E-02, -9.26754E-03, -8.33005E-03, -7.34976E-03, -6.33183E-03, -5.28155E-03, -4.20437E-03, -3.10607E-03, -1.99295E-03, -8.72009E-04,  2.48787E-04,  1.36032E-03,  2.45218E-03,  3.51269E-03,  4.52902E-03,  5.48751E-03,  6.37427E-03,  7.17584E-03,  7.88003E-03,  8.47683E-03,  8.95916E-03,  9.32351E-03,  9.57019E-03,  9.70339E-03,  9.73074E-03,  9.66272E-03,  9.51182E-03,  9.29169E-03,  9.01626E-03,  8.69904E-03,  8.35257E-03,  7.98801E-03,  7.61494E-03,  7.24129E-03,  6.87344E-03,  6.51623E-03,  6.17324E-03,  5.84690E-03,  5.53873E-03,  5.24947E-03,  4.97928E-03,  4.72787E-03,  4.49465E-03,  4.27875E-03,  4.07920E-03,  3.89492E-03,  3.72481E-03,  3.56775E-03,  3.42267E-03,  3.28853E-03,  3.16437E-03,  3.04926E-03,  2.94238E-03,  2.84293E-03,  2.75024E-03,  2.66364E-03,  2.58258E-03,  2.50651E-03,  2.43499E-03,
 -9.98557E-03, -1.02804E-02, -1.05826E-02, -1.08919E-02, -1.12080E-02, -1.15304E-02, -1.18586E-02, -1.21919E-02, -1.25294E-02, -1.28702E-02, -1.32131E-02, -1.35567E-02, -1.38995E-02, -1.42394E-02, -1.45745E-02, -1.49022E-02, -1.52196E-02, -1.55237E-02, -1.58106E-02, -1.60765E-02, -1.63168E-02, -1.65266E-02, -1.67006E-02, -1.68333E-02, -1.69189E-02, -1.69514E-02, -1.69250E-02, -1.68342E-02, -1.66739E-02, -1.64397E-02, -1.61281E-02, -1.57367E-02, -1.52642E-02, -1.47107E-02, -1.40774E-02, -1.33667E-02, -1.25822E-02, -1.17281E-02, -1.08093E-02, -9.83130E-03, -8.79955E-03, -7.71966E-03, -6.59719E-03, -5.43766E-03, -4.24662E-03, -3.02990E-03, -1.79383E-03, -5.45580E-04,  7.06439E-04,  1.95228E-03,  3.18018E-03,  4.37645E-03,  5.52561E-03,  6.61074E-03,  7.61417E-03,  8.51845E-03,  9.30756E-03,  9.96814E-03,  1.04907E-02,  1.08705E-02,  1.11080E-02,  1.12090E-02,  1.11839E-02,  1.10466E-02,  1.08137E-02,  1.05030E-02,  1.01325E-02,  9.71897E-03,  9.27792E-03,  8.82266E-03,  8.36433E-03,  7.91188E-03,  7.47215E-03,  7.05017E-03,  6.64935E-03,  6.27179E-03,  5.91853E-03,  5.58979E-03,  5.28517E-03,  5.00383E-03,  4.74460E-03,  4.50616E-03,  4.28704E-03,  4.08577E-03,  3.90087E-03,  3.73092E-03,  3.57455E-03,  3.43050E-03,  3.29757E-03,  3.17470E-03,  3.06087E-03,  2.95521E-03,  2.85689E-03,  2.76519E-03,  2.67946E-03,  2.59912E-03,  2.52364E-03,
