  3.08099E-03,  3.18976E-03,  3.30202E-03,  3.41784E-03,  3.53729E-03,  3.66043E-03,  3.78732E-03,  3.91804E-03,  4.05262E-03,  4.19111E-03,  4.33356E-03,  4.47999E-03,  4.63043E-03,  4.78486E-03,  4.94329E-03,  5.10567E-03,  5.27194E-03,  5.44200E-03,  5.61572E-03,  5.79292E-03,  5.97337E-03,  6.15677E-03,  6.34276E-03,  6.53088E-03,  6.72060E-03,  6.91126E-03,  7.10210E-03,  7.29224E-03,  7.48066E-03,  7.66621E-03,  7.84762E-03,  8.02347E-03,  8.19225E-03,  8.35231E-03,  8.50197E-03,  8.63948E-03,  8.76309E-03,  8.87113E-03,  8.96197E-03,  9.03419E-03,  9.08652E-03,  9.11799E-03,  9.12790E-03,  9.11589E-03,  9.08194E-03,  9.02639E-03,  8.94993E-03,  8.85356E-03,  8.73857E-03,  8.60650E-03,  8.45906E-03,  8.29809E-03,  8.12552E-03,  7.94329E-03,  7.75332E-03,  7.55746E-03,  7.35747E-03,  7.15496E-03,  6.95143E-03,  6.74818E-03,  6.54641E-03,  6.34710E-03,  6.15112E-03,  5.95918E-03,  5.77185E-03,  5.58958E-03,  5.41271E-03,  5.24148E-03,  5.07603E-03,  4.91644E-03,  4.76273E-03,  4.61486E-03,  4.47273E-03,  4.33623E-03,  4.20521E-03,  4.07950E-03,  3.95892E-03,  3.84327E-03,  3.73234E-03,  3.62593E-03,  3.52384E-03,  3.42586E-03,  3.33179E-03,  3.24144E-03,  3.15462E-03,  3.07114E-03,
  3.11572E-03,  3.22810E-03,  3.34419E-03,  3.46410E-03,  3.58789E-03,  3.71565E-03,  3.84746E-03,  3.98340E-03,  4.12353E-03,  4.26793E-03,  4.41665E-03,  4.56975E-03,  4.72728E-03,  4.88925E-03,  5.05569E-03,  5.22659E-03,  5.40192E-03,  5.58161E-03,  5.76557E-03,  5.95364E-03,  6.14562E-03,  6.34125E-03,  6.54018E-03,  6.74196E-03,  6.94606E-03,  7.15181E-03,  7.35843E-03,  7.56497E-03,  7.77035E-03,  7.97332E-03,  8.17245E-03,  8.36617E-03,  8.55276E-03,  8.73033E-03,  8.89694E-03,  9.05053E-03,  9.18905E-03,  9.31049E-03,  9.41291E-03,  9.49458E-03,  9.55396E-03,  9.58986E-03,  9.60142E-03,  9.58817E-03,  9.55008E-03,  9.48756E-03,  9.40143E-03,  9.29290E-03,  9.16352E-03,  9.01513E-03,  8.84978E-03,  8.66968E-03,  8.47709E-03,  8.27429E-03,  8.06352E-03,  7.84691E-03,  7.62646E-03,  7.40401E-03,  7.18121E-03,  6.95953E-03,  6.74023E-03,  6.52440E-03,  6.31292E-03,  6.10653E-03,  5.90580E-03,  5.71116E-03,  5.52292E-03,  5.34127E-03,  5.16631E-03,  4.99808E-03,  4.83652E-03,  4.68153E-03,  4.53299E-03,  4.39070E-03,  4.25448E-03,  4.12408E-03,  3.99930E-03,  3.87987E-03,  3.76555E-03,  3.65611E-03,  3.55129E-03,  3.45087E-03,  3.35460E-03,  3.26227E-03,  3.17367E-03,  3.08860E-03,
  3.14936E-03,  3.26539E-03,  3.38540E-03,  3.50946E-03,  3.63769E-03,  3.77017E-03,  3.90701E-03,  4.04831E-03,  4.19414E-03,  4.34460E-03,  4.49979E-03,  4.65977E-03,  4.82462E-03,  4.99440E-03,  5.16916E-03,  5.34892E-03,  5.53370E-03,  5.72347E-03,  5.91817E-03,  6.11769E-03,  6.32188E-03,  6.53050E-03,  6.74323E-03,  6.95966E-03,  7.17927E-03,  7.40138E-03,  7.62520E-03,  7.84973E-03,  8.07382E-03,  8.29612E-03,  8.51505E-03,  8.72886E-03,  8.93559E-03,  9.13311E-03,  9.31912E-03,  9.49124E-03,  9.64704E-03,  9.78409E-03,  9.90008E-03,  9.99289E-03,  1.00607E-02,  1.01019E-02,  1.01155E-02,  1.01009E-02,  1.00581E-02,  9.98757E-03,  9.89024E-03,  9.76761E-03,  9.62156E-03,  9.45431E-03,  9.26833E-03,  9.06625E-03,  8.85076E-03,  8.62454E-03,  8.39021E-03,  8.15022E-03,  7.90685E-03,  7.66219E-03,  7.41807E-03,  7.17610E-03,  6.93765E-03,  6.70385E-03,  6.47564E-03,  6.25376E-03,  6.03874E-03,  5.83101E-03,  5.63080E-03,  5.43827E-03,  5.25345E-03,  5.07630E-03,  4.90671E-03,  4.74451E-03,  4.58949E-03,  4.44141E-03,  4.30000E-03,  4.16498E-03,  4.03607E-03,  3.91297E-03,  3.79539E-03,  3.68303E-03,  3.57562E-03,  3.47289E-03,  3.37457E-03,  3.28040E-03,  3.19016E-03,  3.10362E-03,
  3.18176E-03,  3.30151E-03,  3.42548E-03,  3.55378E-03,  3.68653E-03,  3.82383E-03,  3.96581E-03,  4.11258E-03,  4.26425E-03,  4.42094E-03,  4.58276E-03,  4.74982E-03,  4.92222E-03,  5.10006E-03,  5.28342E-03,  5.47238E-03,  5.66699E-03,  5.86727E-03,  6.07322E-03,  6.28477E-03,  6.50183E-03,  6.72420E-03,  6.95163E-03,  7.18374E-03,  7.42002E-03,  7.65984E-03,  7.90237E-03,  8.14661E-03,  8.39134E-03,  8.63508E-03,  8.87613E-03,  9.11254E-03,  9.34209E-03,  9.56234E-03,  9.77062E-03,  9.96415E-03,  1.01400E-02,  1.02953E-02,  1.04273E-02,  1.05333E-02,  1.06111E-02,  1.06587E-02,  1.06750E-02,  1.06590E-02,  1.06108E-02,  1.05309E-02,  1.04206E-02,  1.02815E-02,  1.01161E-02,  9.92696E-03,  9.71712E-03,  9.48972E-03,  9.24797E-03,  8.99504E-03,  8.73397E-03,  8.46761E-03,  8.19856E-03,  7.92916E-03,  7.66144E-03,  7.39716E-03,  7.13779E-03,  6.88451E-03,  6.63828E-03,  6.39982E-03,  6.16964E-03,  5.94809E-03,  5.73536E-03,  5.53152E-03,  5.33653E-03,  5.15025E-03,  4.97250E-03,  4.80302E-03,  4.64152E-03,  4.48769E-03,  4.34118E-03,  4.20165E-03,  4.06875E-03,  3.94213E-03,  3.82143E-03,  3.70633E-03,  3.59650E-03,  3.49163E-03,  3.39142E-03,  3.29558E-03,  3.20386E-03,  3.11600E-03,
  3.21278E-03,  3.33629E-03,  3.46429E-03,  3.59690E-03,  3.73424E-03,  3.87645E-03,  4.02367E-03,  4.17603E-03,  4.33366E-03,  4.49672E-03,  4.66534E-03,  4.83966E-03,  5.01982E-03,  5.20595E-03,  5.39819E-03,  5.59666E-03,  5.80146E-03,  6.01267E-03,  6.23034E-03,  6.45449E-03,  6.68507E-03,  6.92198E-03,  7.16499E-03,  7.41381E-03,  7.66799E-03,  7.92691E-03,  8.18978E-03,  8.45557E-03,  8.72300E-03,  8.99053E-03,  9.25630E-03,  9.51813E-03,  9.77355E-03,  1.00197E-02,  1.02536E-02,  1.04720E-02,  1.06713E-02,  1.08480E-02,  1.09989E-02,  1.11206E-02,  1.12103E-02,  1.12658E-02,  1.12853E-02,  1.12680E-02,  1.12136E-02,  1.11228E-02,  1.09972E-02,  1.08390E-02,  1.06509E-02,  1.04363E-02,  1.01987E-02,  9.94205E-03,  9.67012E-03,  9.38666E-03,  9.09522E-03,  8.79909E-03,  8.50124E-03,  8.20429E-03,  7.91048E-03,  7.62171E-03,  7.33954E-03,  7.06518E-03,  6.79960E-03,  6.54347E-03,  6.29725E-03,  6.06121E-03,  5.83544E-03,  5.61992E-03,  5.41450E-03,  5.21895E-03,  5.03297E-03,  4.85622E-03,  4.68831E-03,  4.52883E-03,  4.37737E-03,  4.23350E-03,  4.09680E-03,  3.96685E-03,  3.84325E-03,  3.72562E-03,  3.61357E-03,  3.50677E-03,  3.40487E-03,  3.30755E-03,  3.21454E-03,  3.12554E-03,
  3.24226E-03,  3.36959E-03,  3.50166E-03,  3.63863E-03,  3.78064E-03,  3.92784E-03,  4.08039E-03,  4.23844E-03,  4.40217E-03,  4.57172E-03,  4.74729E-03,  4.92904E-03,  5.11715E-03,  5.31180E-03,  5.51317E-03,  5.72143E-03,  5.93675E-03,  6.15927E-03,  6.38913E-03,  6.62640E-03,  6.87114E-03,  7.12332E-03,  7.38281E-03,  7.64939E-03,  7.92269E-03,  8.20217E-03,  8.48706E-03,  8.77635E-03,  9.06875E-03,  9.36261E-03,  9.65596E-03,  9.94640E-03,  1.02311E-02,  1.05070E-02,  1.07704E-02,  1.10175E-02,  1.12442E-02,  1.14462E-02,  1.16195E-02,  1.17600E-02,  1.18642E-02,  1.19292E-02,  1.19529E-02,  1.19341E-02,  1.18726E-02,  1.17691E-02,  1.16256E-02,  1.14447E-02,  1.12301E-02,  1.09856E-02,  1.07158E-02,  1.04252E-02,  1.01185E-02,  9.80012E-03,  9.47414E-03,  9.14440E-03,  8.81427E-03,  8.48666E-03,  8.16403E-03,  7.84843E-03,  7.54147E-03,  7.24439E-03,  6.95811E-03,  6.68323E-03,  6.42013E-03,  6.16896E-03,  5.92970E-03,  5.70220E-03,  5.48619E-03,  5.28130E-03,  5.08712E-03,  4.90318E-03,  4.72900E-03,  4.56407E-03,  4.40787E-03,  4.25989E-03,  4.11963E-03,  3.98662E-03,  3.86038E-03,  3.74047E-03,  3.62646E-03,  3.51797E-03,  3.41462E-03,  3.31606E-03,  3.22196E-03,  3.13204E-03,
  3.27006E-03,  3.40123E-03,  3.53743E-03,  3.67881E-03,  3.82555E-03,  3.97781E-03,  4.13577E-03,  4.29962E-03,  4.46953E-03,  4.64571E-03,  4.82836E-03,  5.01769E-03,  5.21392E-03,  5.41728E-03,  5.62800E-03,  5.84631E-03,  6.07244E-03,  6.30663E-03,  6.54908E-03,  6.79998E-03,  7.05946E-03,  7.32762E-03,  7.60444E-03,  7.88981E-03,  8.18347E-03,  8.48497E-03,  8.79363E-03,  9.10848E-03,  9.42824E-03,  9.75121E-03,  1.00753E-02,  1.03979E-02,  1.07159E-02,  1.10257E-02,  1.13231E-02,  1.16037E-02,  1.18625E-02,  1.20944E-02,  1.22944E-02,  1.24574E-02,  1.25792E-02,  1.26559E-02,  1.26849E-02,  1.26647E-02,  1.25948E-02,  1.24764E-02,  1.23117E-02,  1.21042E-02,  1.18582E-02,  1.15787E-02,  1.12712E-02,  1.09412E-02,  1.05944E-02,  1.02359E-02,  9.87059E-03,  9.50290E-03,  9.13659E-03,  8.77492E-03,  8.42055E-03,  8.07563E-03,  7.74181E-03,  7.42032E-03,  7.11199E-03,  6.81732E-03,  6.53657E-03,  6.26972E-03,  6.01662E-03,  5.77694E-03,  5.55026E-03,  5.33607E-03,  5.13381E-03,  4.94289E-03,  4.76268E-03,  4.59256E-03,  4.43192E-03,  4.28014E-03,  4.13666E-03,  4.00090E-03,  3.87234E-03,  3.75046E-03,  3.63480E-03,  3.52491E-03,  3.42039E-03,  3.32084E-03,  3.22591E-03,  3.13528E-03,
  3.29600E-03,  3.43104E-03,  3.57140E-03,  3.71725E-03,  3.86878E-03,  4.02617E-03,  4.18962E-03,  4.35933E-03,  4.53553E-03,  4.71844E-03,  4.90829E-03,  5.10534E-03,  5.30983E-03,  5.52206E-03,  5.74232E-03,  5.97089E-03,  6.20810E-03,  6.45425E-03,  6.70965E-03,  6.97460E-03,  7.24937E-03,  7.53416E-03,  7.82910E-03,  8.13425E-03,  8.44947E-03,  8.77445E-03,  9.10865E-03,  9.45119E-03,  9.80083E-03,  1.01559E-02,  1.05141E-02,  1.08728E-02,  1.12285E-02,  1.15771E-02,  1.19139E-02,  1.22335E-02,  1.25300E-02,  1.27974E-02,  1.30293E-02,  1.32195E-02,  1.33626E-02,  1.34538E-02,  1.34896E-02,  1.34679E-02,  1.33884E-02,  1.32523E-02,  1.30625E-02,  1.28233E-02,  1.25401E-02,  1.22193E-02,  1.18676E-02,  1.14918E-02,  1.10985E-02,  1.06940E-02,  1.02840E-02,  9.87342E-03,  9.46666E-03,  9.06721E-03,  8.67796E-03,  8.30111E-03,  7.93832E-03,  7.59074E-03,  7.25907E-03,  6.94366E-03,  6.64458E-03,  6.36163E-03,  6.09444E-03,  5.84252E-03,  5.60524E-03,  5.38192E-03,  5.17183E-03,  4.97422E-03,  4.78833E-03,  4.61340E-03,  4.44871E-03,  4.29355E-03,  4.14724E-03,  4.00913E-03,  3.87863E-03,  3.75516E-03,  3.63819E-03,  3.52725E-03,  3.42186E-03,  3.32163E-03,  3.22615E-03,  3.13508E-03,
  3.31991E-03,  3.45886E-03,  3.60341E-03,  3.75377E-03,  3.91013E-03,  4.07270E-03,  4.24170E-03,  4.41737E-03,  4.59994E-03,  4.78966E-03,  4.98681E-03,  5.19168E-03,  5.40457E-03,  5.62581E-03,  5.85575E-03,  6.09476E-03,  6.34324E-03,  6.60159E-03,  6.87024E-03,  7.14961E-03,  7.44010E-03,  7.74208E-03,  8.05587E-03,  8.38168E-03,  8.71958E-03,  9.06947E-03,  9.43095E-03,  9.80333E-03,  1.01855E-02,  1.05757E-02,  1.09719E-02,  1.13710E-02,  1.17693E-02,  1.21622E-02,  1.25444E-02,  1.29095E-02,  1.32505E-02,  1.35601E-02,  1.38303E-02,  1.40535E-02,  1.42227E-02,  1.43318E-02,  1.43762E-02,  1.43533E-02,  1.42624E-02,  1.41052E-02,  1.38854E-02,  1.36083E-02,  1.32810E-02,  1.29113E-02,  1.25076E-02,  1.20782E-02,  1.16312E-02,  1.11739E-02,  1.07130E-02,  1.02542E-02,  9.80224E-03,  9.36105E-03,  8.93360E-03,  8.52216E-03,  8.12828E-03,  7.75298E-03,  7.39678E-03,  7.05980E-03,  6.74186E-03,  6.44254E-03,  6.16121E-03,  5.89714E-03,  5.64949E-03,  5.41736E-03,  5.19983E-03,  4.99598E-03,  4.80489E-03,  4.62565E-03,  4.45742E-03,  4.29936E-03,  4.15071E-03,  4.01073E-03,  3.87874E-03,  3.75411E-03,  3.63625E-03,  3.52463E-03,  3.41875E-03,  3.31816E-03,  3.22245E-03,  3.13123E-03,
  3.34163E-03,  3.48449E-03,  3.63326E-03,  3.78816E-03,  3.94939E-03,  4.11720E-03,  4.29182E-03,  4.47349E-03,  4.66250E-03,  4.85912E-03,  5.06365E-03,  5.27643E-03,  5.49780E-03,  5.72815E-03,  5.96789E-03,  6.21746E-03,  6.47736E-03,  6.74808E-03,  7.03019E-03,  7.32423E-03,  7.63079E-03,  7.95041E-03,  8.28362E-03,  8.63087E-03,  8.99248E-03,  9.36857E-03,  9.75902E-03,  1.01634E-02,  1.05806E-02,  1.10094E-02,  1.14474E-02,  1.18915E-02,  1.23379E-02,  1.27815E-02,  1.32160E-02,  1.36342E-02,  1.40277E-02,  1.43875E-02,  1.47038E-02,  1.49672E-02,  1.51684E-02,  1.52998E-02,  1.53553E-02,  1.53314E-02,  1.52271E-02,  1.50447E-02,  1.47887E-02,  1.44663E-02,  1.40862E-02,  1.36585E-02,  1.31934E-02,  1.27014E-02,  1.21921E-02,  1.16742E-02,  1.11555E-02,  1.06425E-02,  1.01403E-02,  9.65314E-03,  9.18410E-03,  8.73537E-03,  8.30836E-03,  7.90386E-03,  7.52210E-03,  7.16291E-03,  6.82580E-03,  6.51004E-03,  6.21472E-03,  5.93880E-03,  5.68120E-03,  5.44077E-03,  5.21637E-03,  5.00689E-03,  4.81121E-03,  4.62829E-03,  4.45713E-03,  4.29679E-03,  4.14639E-03,  4.00509E-03,  3.87215E-03,  3.74686E-03,  3.62858E-03,  3.51673E-03,  3.41076E-03,  3.31020E-03,  3.21459E-03,  3.12354E-03,
