 -4.01364E-03, -4.09047E-03, -4.16647E-03, -4.24134E-03, -4.31474E-03, -4.38630E-03, -4.45562E-03, -4.52225E-03, -4.58573E-03, -4.64555E-03, -4.70115E-03, -4.75195E-03, -4.79733E-03, -4.83661E-03, -4.86912E-03, -4.89410E-03, -4.91082E-03, -4.91847E-03, -4.91627E-03, -4.90339E-03, -4.87902E-03, -4.84236E-03, -4.79262E-03, -4.72905E-03, -4.65095E-03, -4.55770E-03, -4.44875E-03, -4.32370E-03, -4.18225E-03, -4.02427E-03, -3.84982E-03, -3.65917E-03, -3.45281E-03, -3.23149E-03, -2.99620E-03, -2.74825E-03, -2.48920E-03, -2.22088E-03, -1.94540E-03, -1.66510E-03, -1.38253E-03, -1.10039E-03, -8.21491E-04, -5.48668E-04, -2.84728E-04, -3.23627E-05,  2.05922E-04,  4.27881E-04,  6.31592E-04,  8.15506E-04,  9.78487E-04,  1.11983E-03,  1.23925E-03,  1.33690E-03,  1.41330E-03,  1.46931E-03,  1.50608E-03,  1.52501E-03,  1.52763E-03,  1.51561E-03,  1.49066E-03,  1.45449E-03,  1.40879E-03,  1.35518E-03,  1.29516E-03,  1.23015E-03,  1.16142E-03,  1.09013E-03,  1.01728E-03,  9.43780E-04,  8.70381E-04,  7.97739E-04,  7.26397E-04,  6.56803E-04,  5.89317E-04,  5.24222E-04,  4.61731E-04,  4.02000E-04,  3.45133E-04,  2.91192E-04,  2.40198E-04,  1.92145E-04,  1.47002E-04,
 -4.10988E-03, -4.19145E-03, -4.27233E-03, -4.35220E-03, -4.43071E-03, -4.50747E-03, -4.58206E-03, -4.65402E-03, -4.72285E-03, -4.78800E-03, -4.84888E-03, -4.90487E-03, -4.95528E-03, -4.99940E-03, -5.03647E-03, -5.06567E-03, -5.08618E-03, -5.09712E-03, -5.09758E-03, -5.08666E-03, -5.06342E-03, -5.02695E-03, -4.97631E-03, -4.91065E-03, -4.82912E-03, -4.73097E-03, -4.61553E-03, -4.48226E-03, -4.33074E-03, -4.16077E-03, -3.97230E-03, -3.76557E-03, -3.54103E-03, -3.29945E-03, -3.04190E-03, -2.76978E-03, -2.48481E-03, -2.18907E-03, -1.88495E-03, -1.57512E-03, -1.26253E-03, -9.50315E-04, -6.41771E-04, -3.40231E-04, -4.90043E-05,  2.28729E-04,  4.90011E-04,  7.32198E-04,  9.53041E-04,  1.15075E-03,  1.32404E-03,  1.47217E-03,  1.59490E-03,  1.69251E-03,  1.76576E-03,  1.81579E-03,  1.84409E-03,  1.85240E-03,  1.84263E-03,  1.81683E-03,  1.77706E-03,  1.72537E-03,  1.66375E-03,  1.59407E-03,  1.51807E-03,  1.43736E-03,  1.35337E-03,  1.26735E-03,  1.18043E-03,  1.09356E-03,  1.00753E-03,  9.23033E-04,  8.40607E-04,  7.60696E-04,  6.83641E-04,  6.09703E-04,  5.39064E-04,  4.71847E-04,  4.08120E-04,  3.47904E-04,  2.91187E-04,  2.37924E-04,  1.88044E-04,
 -4.20760E-03, -4.29415E-03, -4.38017E-03, -4.46533E-03, -4.54926E-03, -4.63156E-03, -4.71178E-03, -4.78945E-03, -4.86403E-03, -4.93495E-03, -5.00157E-03, -5.06321E-03, -5.11916E-03, -5.16862E-03, -5.21077E-03, -5.24472E-03, -5.26955E-03, -5.28429E-03, -5.28794E-03, -5.27945E-03, -5.25778E-03, -5.22186E-03, -5.17065E-03, -5.10310E-03, -5.01824E-03, -4.91515E-03, -4.79301E-03, -4.65112E-03, -4.48893E-03, -4.30609E-03, -4.10247E-03, -3.87820E-03, -3.63372E-03, -3.36977E-03, -3.08750E-03, -2.78839E-03, -2.47436E-03, -2.14772E-03, -1.81118E-03, -1.46781E-03, -1.12103E-03, -7.74491E-04, -4.32059E-04, -9.76769E-05,  2.24735E-04,  5.31397E-04,  8.18794E-04,  1.08379E-03,  1.32374E-03,  1.53656E-03,  1.72081E-03,  1.87567E-03,  2.00102E-03,  2.09732E-03,  2.16561E-03,  2.20741E-03,  2.22464E-03,  2.21948E-03,  2.19433E-03,  2.15167E-03,  2.09399E-03,  2.02376E-03,  1.94330E-03,  1.85478E-03,  1.76022E-03,  1.66140E-03,  1.55994E-03,  1.45721E-03,  1.35441E-03,  1.25255E-03,  1.15247E-03,  1.05485E-03,  9.60235E-04,  8.69039E-04,  7.81578E-04,  6.98072E-04,  6.18664E-04,  5.43429E-04,  4.72389E-04,  4.05519E-04,  3.42759E-04,  2.84017E-04,  2.29181E-04,
 -4.30664E-03, -4.39843E-03, -4.48987E-03, -4.58060E-03, -4.67027E-03, -4.75845E-03, -4.84468E-03, -4.92846E-03, -5.00922E-03, -5.08635E-03, -5.15918E-03, -5.22700E-03, -5.28900E-03, -5.34436E-03, -5.39216E-03, -5.43144E-03, -5.46119E-03, -5.48032E-03, -5.48771E-03, -5.48221E-03, -5.46262E-03, -5.42773E-03, -5.37632E-03, -5.30718E-03, -5.21917E-03, -5.11117E-03, -4.98217E-03, -4.83130E-03, -4.65783E-03, -4.46125E-03, -4.24128E-03, -3.99794E-03, -3.73160E-03, -3.44298E-03, -3.13323E-03, -2.80398E-03, -2.45730E-03, -2.09578E-03, -1.72248E-03, -1.34093E-03, -9.55073E-04, -5.69206E-04, -1.87875E-04,  1.84241E-04,  5.42470E-04,  8.82290E-04,  1.19950E-03,  1.49034E-03,  1.75169E-03,  1.98111E-03,  2.17693E-03,  2.33834E-03,  2.46531E-03,  2.55859E-03,  2.61959E-03,  2.65033E-03,  2.65325E-03,  2.63112E-03,  2.58692E-03,  2.52368E-03,  2.44444E-03,  2.35209E-03,  2.24938E-03,  2.13883E-03,  2.02273E-03,  1.90310E-03,  1.78169E-03,  1.66002E-03,  1.53937E-03,  1.42078E-03,  1.30510E-03,  1.19302E-03,  1.08504E-03,  9.81547E-04,  8.82811E-04,  7.88997E-04,  7.00189E-04,  6.16405E-04,  5.37607E-04,  4.63710E-04,  3.94599E-04,  3.30127E-04,  2.70130E-04,
 -4.40686E-03, -4.50413E-03, -4.60124E-03, -4.69785E-03, -4.79358E-03, -4.88800E-03, -4.98062E-03, -5.07092E-03, -5.15830E-03, -5.24213E-03, -5.32168E-03, -5.39620E-03, -5.46484E-03, -5.52668E-03, -5.58076E-03, -5.62601E-03, -5.66131E-03, -5.68549E-03, -5.69728E-03, -5.69540E-03, -5.67849E-03, -5.64517E-03, -5.59404E-03, -5.52370E-03, -5.43279E-03, -5.31999E-03, -5.18407E-03, -5.02391E-03, -4.83860E-03, -4.62740E-03, -4.38985E-03, -4.12582E-03, -3.83556E-03, -3.51973E-03, -3.17950E-03, -2.81656E-03, -2.43318E-03, -2.03222E-03, -1.61714E-03, -1.19199E-03, -7.61350E-04, -3.30248E-04,  9.59340E-05,  5.11619E-04,  9.11200E-04,  1.28924E-03,  1.64066E-03,  1.96097E-03,  2.24639E-03,  2.49406E-03,  2.70210E-03,  2.86964E-03,  2.99685E-03,  3.08484E-03,  3.13555E-03,  3.15161E-03,  3.13619E-03,  3.09277E-03,  3.02506E-03,  2.93677E-03,  2.83156E-03,  2.71289E-03,  2.58397E-03,  2.44770E-03,  2.30668E-03,  2.16316E-03,  2.01906E-03,  1.87601E-03,  1.73534E-03,  1.59812E-03,  1.46520E-03,  1.33722E-03,  1.21466E-03,  1.09783E-03,  9.86930E-04,  8.82059E-04,  7.83224E-04,  6.90367E-04,  6.03377E-04,  5.22099E-04,  4.46347E-04,  3.75914E-04,  3.10573E-04,
 -4.50804E-03, -4.61103E-03, -4.71410E-03, -4.81690E-03, -4.91902E-03, -5.02003E-03, -5.11943E-03, -5.21667E-03, -5.31114E-03, -5.40216E-03, -5.48897E-03, -5.57077E-03, -5.64664E-03, -5.71561E-03, -5.77662E-03, -5.82853E-03, -5.87011E-03, -5.90006E-03, -5.91699E-03, -5.91944E-03, -5.90591E-03, -5.87481E-03, -5.82455E-03, -5.75351E-03, -5.66008E-03, -5.54269E-03, -5.39985E-03, -5.23020E-03, -5.03253E-03, -4.80586E-03, -4.54949E-03, -4.26309E-03, -3.94672E-03, -3.60094E-03, -3.22689E-03, -2.82631E-03, -2.40165E-03, -1.95604E-03, -1.49340E-03, -1.01834E-03, -5.36186E-04, -5.28490E-05,  4.25285E-04,  8.91533E-04,  1.33913E-03,  1.76149E-03,  2.15245E-03,  2.50652E-03,  2.81918E-03,  3.08700E-03,  3.30781E-03,  3.48078E-03,  3.60631E-03,  3.68603E-03,  3.72257E-03,  3.71940E-03,  3.68057E-03,  3.61053E-03,  3.51385E-03,  3.39512E-03,  3.25872E-03,  3.10878E-03,  2.94902E-03,  2.78280E-03,  2.61302E-03,  2.44216E-03,  2.27231E-03,  2.10519E-03,  1.94215E-03,  1.78428E-03,  1.63237E-03,  1.48701E-03,  1.34860E-03,  1.21737E-03,  1.09341E-03,  9.76741E-04,  8.67263E-04,  7.64829E-04,  6.69237E-04,  5.80248E-04,  4.97595E-04,  4.20995E-04,  3.50154E-04,
 -4.60997E-03, -4.71894E-03, -4.82823E-03, -4.93750E-03, -5.04635E-03, -5.15432E-03, -5.26090E-03, -5.36553E-03, -5.46755E-03, -5.56628E-03, -5.66090E-03, -5.75057E-03, -5.83431E-03, -5.91109E-03, -5.97976E-03, -6.03908E-03, -6.08772E-03, -6.12424E-03, -6.14712E-03, -6.15473E-03, -6.14537E-03, -6.11727E-03, -6.06859E-03, -5.99746E-03, -5.90202E-03, -5.78039E-03, -5.63079E-03, -5.45153E-03, -5.24109E-03, -4.99816E-03, -4.72175E-03, -4.41123E-03, -4.06645E-03, -3.68779E-03, -3.27627E-03, -2.83368E-03, -2.36256E-03, -1.86637E-03, -1.34947E-03, -8.17146E-04, -2.75552E-04,  2.68347E-04,  8.06946E-04,  1.33220E-03,  1.83591E-03,  2.31000E-03,  2.74694E-03,  3.13999E-03,  3.48364E-03,  3.77376E-03,  4.00786E-03,  4.18512E-03,  4.30636E-03,  4.37387E-03,  4.39124E-03,  4.36302E-03,  4.29446E-03,  4.19117E-03,  4.05888E-03,  3.90319E-03,  3.72939E-03,  3.54235E-03,  3.34641E-03,  3.14537E-03,  2.94248E-03,  2.74045E-03,  2.54148E-03,  2.34736E-03,  2.15945E-03,  1.97877E-03,  1.80605E-03,  1.64178E-03,  1.48623E-03,  1.33951E-03,  1.20162E-03,  1.07242E-03,  9.51712E-04,  8.39226E-04,  7.34656E-04,  6.37661E-04,  5.47880E-04,  4.64945E-04,  3.88480E-04,
 -4.71240E-03, -4.82758E-03, -4.94337E-03, -5.05942E-03, -5.17532E-03, -5.29061E-03, -5.40478E-03, -5.51723E-03, -5.62730E-03, -5.73426E-03, -5.83728E-03, -5.93544E-03, -6.02773E-03, -6.11303E-03, -6.19012E-03, -6.25766E-03, -6.31421E-03, -6.35819E-03, -6.38792E-03, -6.40161E-03, -6.39734E-03, -6.37313E-03, -6.32688E-03, -6.25645E-03, -6.15965E-03, -6.03429E-03, -5.87823E-03, -5.68941E-03, -5.46590E-03, -5.20604E-03, -4.90842E-03, -4.57207E-03, -4.19649E-03, -3.78181E-03, -3.32889E-03, -2.83943E-03, -2.31608E-03, -1.76255E-03, -1.18369E-03, -5.85493E-04,  2.49050E-05,  6.39308E-04,  1.24863E-03,  1.84315E-03,  2.41283E-03,  2.94777E-03,  3.43859E-03,  3.87700E-03,  4.25615E-03,  4.57106E-03,  4.81881E-03,  4.99868E-03,  5.11203E-03,  5.16214E-03,  5.15385E-03,  5.09318E-03,  4.98691E-03,  4.84219E-03,  4.66616E-03,  4.46567E-03,  4.24709E-03,  4.01613E-03,  3.77781E-03,  3.53643E-03,  3.29555E-03,  3.05808E-03,  2.82632E-03,  2.60206E-03,  2.38659E-03,  2.18085E-03,  1.98544E-03,  1.80068E-03,  1.62671E-03,  1.46346E-03,  1.31077E-03,  1.16836E-03,  1.03587E-03,  9.12908E-04,  7.99029E-04,  6.93779E-04,  5.96689E-04,  5.07292E-04,  4.25123E-04,
 -4.81507E-03, -4.93669E-03, -5.05923E-03, -5.18234E-03, -5.30562E-03, -5.42860E-03, -5.55076E-03, -5.67148E-03, -5.79009E-03, -5.90583E-03, -6.01783E-03, -6.12513E-03, -6.22666E-03, -6.32125E-03, -6.40757E-03, -6.48420E-03, -6.54957E-03, -6.60198E-03, -6.63956E-03, -6.66036E-03, -6.66223E-03, -6.64294E-03, -6.60013E-03, -6.53134E-03, -6.43403E-03, -6.30564E-03, -6.14362E-03, -5.94547E-03, -5.70881E-03, -5.43147E-03, -5.11160E-03, -4.74774E-03, -4.33896E-03, -3.88501E-03, -3.38646E-03, -2.84484E-03, -2.26281E-03, -1.64430E-03, -9.94601E-04, -3.20494E-04,  3.69787E-04,  1.06660E-03,  1.75906E-03,  2.43538E-03,  3.08321E-03,  3.69024E-03,  4.24478E-03,  4.73640E-03,  5.15656E-03,  5.49913E-03,  5.76069E-03,  5.94068E-03,  6.04127E-03,  6.06709E-03,  6.02472E-03,  5.92213E-03,  5.76813E-03,  5.57182E-03,  5.34210E-03,  5.08737E-03,  4.81523E-03,  4.53240E-03,  4.24460E-03,  3.95661E-03,  3.67231E-03,  3.39473E-03,  3.12621E-03,  2.86845E-03,  2.62264E-03,  2.38952E-03,  2.16949E-03,  1.96270E-03,  1.76903E-03,  1.58824E-03,  1.41995E-03,  1.26370E-03,  1.11894E-03,  9.85133E-04,  8.61676E-04,  7.47981E-04,  6.43456E-04,  5.47522E-04,  4.59616E-04,
 -4.91766E-03, -5.04594E-03, -5.17549E-03, -5.30595E-03, -5.43692E-03, -5.56795E-03, -5.69849E-03, -5.82793E-03, -5.95558E-03, -6.08064E-03, -6.20222E-03, -6.31933E-03, -6.43083E-03, -6.53549E-03, -6.63190E-03, -6.71854E-03, -6.79372E-03, -6.85559E-03, -6.90213E-03, -6.93118E-03, -6.94036E-03, -6.92719E-03, -6.88899E-03, -6.82297E-03, -6.72622E-03, -6.59574E-03, -6.42850E-03, -6.22150E-03, -5.97182E-03, -5.67672E-03, -5.33374E-03, -4.94082E-03, -4.49649E-03, -3.99994E-03, -3.45131E-03, -2.85183E-03, -2.20400E-03, -1.51188E-03, -7.81188E-04, -1.94769E-05,  7.63796E-04,  1.55731E-03,  2.34802E-03,  3.12156E-03,  3.86264E-03,  4.55585E-03,  5.18641E-03,  5.74109E-03,  6.20907E-03,  6.58268E-03,  6.85787E-03,  7.03439E-03,  7.11558E-03,  7.10796E-03,  7.02051E-03,  6.86385E-03,  6.64945E-03,  6.38891E-03,  6.09337E-03,  5.77305E-03,  5.43702E-03,  5.09307E-03,  4.74767E-03,  4.40605E-03,  4.07232E-03,  3.74957E-03,  3.44005E-03,  3.14529E-03,  2.86624E-03,  2.60340E-03,  2.35688E-03,  2.12652E-03,  1.91197E-03,  1.71270E-03,  1.52809E-03,  1.35744E-03,  1.20002E-03,  1.05507E-03,  9.21843E-04,  7.99582E-04,  6.87562E-04,  5.85078E-04,  4.91459E-04,
