  3.38822E-03,  3.55956E-03,  3.73982E-03,  3.92934E-03,  4.12846E-03,  4.33750E-03,  4.55676E-03,  4.78649E-03,  5.02692E-03,  5.27821E-03,  5.54046E-03,  5.81370E-03,  6.09784E-03,  6.39271E-03,  6.69799E-03,  7.01324E-03,  7.33782E-03,  7.67094E-03,  8.01159E-03,  8.35853E-03,  8.71030E-03,  9.06518E-03,  9.42119E-03,  9.77610E-03,  1.01274E-02,  1.04724E-02,  1.08080E-02,  1.11312E-02,  1.14387E-02,  1.17271E-02,  1.19931E-02,  1.22334E-02,  1.24448E-02,  1.26244E-02,  1.27698E-02,  1.28788E-02,  1.29497E-02,  1.29815E-02,  1.29737E-02,  1.29262E-02,  1.28398E-02,  1.27157E-02,  1.25556E-02,  1.23617E-02,  1.21365E-02,  1.18829E-02,  1.16039E-02,  1.13028E-02,  1.09829E-02,  1.06473E-02,  1.02994E-02,  9.94206E-03,  9.57832E-03,  9.21088E-03,  8.84223E-03,  8.47468E-03,  8.11025E-03,  7.75076E-03,  7.39778E-03,  7.05265E-03,  6.71649E-03,  6.39023E-03,  6.07460E-03,  5.77016E-03,  5.47731E-03,  5.19632E-03,  4.92732E-03,  4.67033E-03,  4.42528E-03,  4.19203E-03,  3.97036E-03,  3.76000E-03,  3.56062E-03,  3.37188E-03,  3.19338E-03,  3.02474E-03,  2.86552E-03,  2.71533E-03,  2.57372E-03,  2.44029E-03,  2.31460E-03,  2.19627E-03,
  3.36838E-03,  3.54400E-03,  3.72913E-03,  3.92421E-03,  4.12963E-03,  4.34578E-03,  4.57303E-03,  4.81173E-03,  5.06216E-03,  5.32458E-03,  5.59917E-03,  5.88603E-03,  6.18517E-03,  6.49649E-03,  6.81973E-03,  7.15451E-03,  7.50023E-03,  7.85613E-03,  8.22119E-03,  8.59416E-03,  8.97349E-03,  9.35736E-03,  9.74365E-03,  1.01299E-02,  1.05134E-02,  1.08911E-02,  1.12596E-02,  1.16153E-02,  1.19546E-02,  1.22735E-02,  1.25681E-02,  1.28347E-02,  1.30694E-02,  1.32690E-02,  1.34304E-02,  1.35512E-02,  1.36293E-02,  1.36635E-02,  1.36532E-02,  1.35986E-02,  1.35004E-02,  1.33601E-02,  1.31799E-02,  1.29624E-02,  1.27105E-02,  1.24277E-02,  1.21175E-02,  1.17837E-02,  1.14301E-02,  1.10604E-02,  1.06782E-02,  1.02870E-02,  9.89007E-03,  9.49034E-03,  9.09061E-03,  8.69333E-03,  8.30070E-03,  7.91463E-03,  7.53675E-03,  7.16845E-03,  6.81085E-03,  6.46486E-03,  6.13119E-03,  5.81033E-03,  5.50263E-03,  5.20827E-03,  4.92731E-03,  4.65970E-03,  4.40526E-03,  4.16378E-03,  3.93493E-03,  3.71837E-03,  3.51369E-03,  3.32045E-03,  3.13821E-03,  2.96648E-03,  2.80478E-03,  2.65264E-03,  2.50956E-03,  2.37507E-03,  2.24871E-03,  2.13003E-03,
  3.34172E-03,  3.52139E-03,  3.71121E-03,  3.91167E-03,  4.12324E-03,  4.34640E-03,  4.58159E-03,  4.82925E-03,  5.08976E-03,  5.36346E-03,  5.65064E-03,  5.95150E-03,  6.26615E-03,  6.59457E-03,  6.93660E-03,  7.29193E-03,  7.66004E-03,  8.04019E-03,  8.43140E-03,  8.83240E-03,  9.24159E-03,  9.65706E-03,  1.00765E-02,  1.04974E-02,  1.09165E-02,  1.13306E-02,  1.17358E-02,  1.21281E-02,  1.25033E-02,  1.28568E-02,  1.31841E-02,  1.34806E-02,  1.37421E-02,  1.39644E-02,  1.41442E-02,  1.42783E-02,  1.43645E-02,  1.44013E-02,  1.43880E-02,  1.43248E-02,  1.42127E-02,  1.40537E-02,  1.38501E-02,  1.36052E-02,  1.33227E-02,  1.30064E-02,  1.26607E-02,  1.22900E-02,  1.18985E-02,  1.14905E-02,  1.10702E-02,  1.06415E-02,  1.02079E-02,  9.77283E-03,  9.33925E-03,  8.90980E-03,  8.48682E-03,  8.07231E-03,  7.66797E-03,  7.27518E-03,  6.89507E-03,  6.52851E-03,  6.17614E-03,  5.83839E-03,  5.51553E-03,  5.20763E-03,  4.91467E-03,  4.63648E-03,  4.37280E-03,  4.12328E-03,  3.88754E-03,  3.66510E-03,  3.45548E-03,  3.25814E-03,  3.07255E-03,  2.89816E-03,  2.73441E-03,  2.58074E-03,  2.43662E-03,  2.30151E-03,  2.17490E-03,  2.05627E-03,
  3.30773E-03,  3.49118E-03,  3.68543E-03,  3.89104E-03,  4.10857E-03,  4.33857E-03,  4.58158E-03,  4.83813E-03,  5.10871E-03,  5.39379E-03,  5.69375E-03,  6.00891E-03,  6.33950E-03,  6.68563E-03,  7.04724E-03,  7.42413E-03,  7.81587E-03,  8.22178E-03,  8.64094E-03,  9.07208E-03,  9.51359E-03,  9.96347E-03,  1.04193E-02,  1.08782E-02,  1.13369E-02,  1.17915E-02,  1.22379E-02,  1.26715E-02,  1.30873E-02,  1.34801E-02,  1.38446E-02,  1.41755E-02,  1.44677E-02,  1.47163E-02,  1.49171E-02,  1.50665E-02,  1.51619E-02,  1.52014E-02,  1.51842E-02,  1.51108E-02,  1.49824E-02,  1.48012E-02,  1.45705E-02,  1.42939E-02,  1.39760E-02,  1.36214E-02,  1.32351E-02,  1.28224E-02,  1.23881E-02,  1.19373E-02,  1.14745E-02,  1.10042E-02,  1.05304E-02,  1.00566E-02,  9.58624E-03,  9.12204E-03,  8.66647E-03,  8.22163E-03,  7.78924E-03,  7.37067E-03,  6.96703E-03,  6.57911E-03,  6.20748E-03,  5.85247E-03,  5.51422E-03,  5.19273E-03,  4.88782E-03,  4.59921E-03,  4.32653E-03,  4.06931E-03,  3.82704E-03,  3.59914E-03,  3.38503E-03,  3.18406E-03,  2.99562E-03,  2.81907E-03,  2.65376E-03,  2.49908E-03,  2.35440E-03,  2.21915E-03,  2.09275E-03,  1.97463E-03,
  3.26587E-03,  3.45279E-03,  3.65116E-03,  3.86163E-03,  4.08484E-03,  4.32143E-03,  4.57205E-03,  4.83735E-03,  5.11793E-03,  5.41438E-03,  5.72722E-03,  6.05692E-03,  6.40382E-03,  6.76819E-03,  7.15012E-03,  7.54953E-03,  7.96612E-03,  8.39932E-03,  8.84828E-03,  9.31178E-03,  9.78820E-03,  1.02755E-02,  1.07711E-02,  1.12720E-02,  1.17745E-02,  1.22744E-02,  1.27671E-02,  1.32473E-02,  1.37092E-02,  1.41469E-02,  1.45541E-02,  1.49245E-02,  1.52520E-02,  1.55308E-02,  1.57560E-02,  1.59230E-02,  1.60288E-02,  1.60711E-02,  1.60492E-02,  1.59635E-02,  1.58156E-02,  1.56084E-02,  1.53457E-02,  1.50323E-02,  1.46734E-02,  1.42747E-02,  1.38421E-02,  1.33816E-02,  1.28991E-02,  1.24001E-02,  1.18901E-02,  1.13737E-02,  1.08556E-02,  1.03396E-02,  9.82927E-03,  9.32759E-03,  8.83715E-03,  8.36006E-03,  7.89805E-03,  7.45247E-03,  7.02434E-03,  6.61437E-03,  6.22302E-03,  5.85048E-03,  5.49678E-03,  5.16174E-03,  4.84507E-03,  4.54634E-03,  4.26503E-03,  4.00054E-03,  3.75223E-03,  3.51941E-03,  3.30135E-03,  3.09733E-03,  2.90662E-03,  2.72848E-03,  2.56219E-03,  2.40706E-03,  2.26239E-03,  2.12753E-03,  2.00186E-03,  1.88476E-03,
  3.21563E-03,  3.40563E-03,  3.60775E-03,  3.82271E-03,  4.05124E-03,  4.29411E-03,  4.55206E-03,  4.82587E-03,  5.11627E-03,  5.42399E-03,  5.74972E-03,  6.09406E-03,  6.45755E-03,  6.84061E-03,  7.24351E-03,  7.66633E-03,  8.10895E-03,  8.57094E-03,  9.05156E-03,  9.54970E-03,  1.00638E-02,  1.05917E-02,  1.11308E-02,  1.16779E-02,  1.22290E-02,  1.27796E-02,  1.33243E-02,  1.38571E-02,  1.43715E-02,  1.48606E-02,  1.53169E-02,  1.57329E-02,  1.61014E-02,  1.64154E-02,  1.66688E-02,  1.68563E-02,  1.69739E-02,  1.70192E-02,  1.69913E-02,  1.68906E-02,  1.67195E-02,  1.64814E-02,  1.61813E-02,  1.58247E-02,  1.54182E-02,  1.49685E-02,  1.44828E-02,  1.39680E-02,  1.34309E-02,  1.28780E-02,  1.23152E-02,  1.17479E-02,  1.11811E-02,  1.06191E-02,  1.00655E-02,  9.52356E-03,  8.99589E-03,  8.48465E-03,  7.99152E-03,  7.51777E-03,  7.06432E-03,  6.63175E-03,  6.22036E-03,  5.83019E-03,  5.46109E-03,  5.11273E-03,  4.78463E-03,  4.47621E-03,  4.18679E-03,  3.91560E-03,  3.66188E-03,  3.42477E-03,  3.20344E-03,  2.99705E-03,  2.80473E-03,  2.62568E-03,  2.45907E-03,  2.30412E-03,  2.16008E-03,  2.02622E-03,  1.90185E-03,  1.78632E-03,
  3.15647E-03,  3.34911E-03,  3.55453E-03,  3.77353E-03,  4.00697E-03,  4.25569E-03,  4.52059E-03,  4.80256E-03,  5.10249E-03,  5.42127E-03,  5.75976E-03,  6.11875E-03,  6.49896E-03,  6.90104E-03,  7.32544E-03,  7.77249E-03,  8.24223E-03,  8.73446E-03,  9.24861E-03,  9.78369E-03,  1.03382E-02,  1.09102E-02,  1.14968E-02,  1.20948E-02,  1.26998E-02,  1.33069E-02,  1.39101E-02,  1.45026E-02,  1.50770E-02,  1.56250E-02,  1.61380E-02,  1.66071E-02,  1.70233E-02,  1.73784E-02,  1.76647E-02,  1.78760E-02,  1.80073E-02,  1.80556E-02,  1.80200E-02,  1.79012E-02,  1.77021E-02,  1.74273E-02,  1.70828E-02,  1.66756E-02,  1.62135E-02,  1.57049E-02,  1.51582E-02,  1.45815E-02,  1.39827E-02,  1.33692E-02,  1.27476E-02,  1.21241E-02,  1.15040E-02,  1.08918E-02,  1.02916E-02,  9.70649E-03,  9.13929E-03,  8.59205E-03,  8.06639E-03,  7.56346E-03,  7.08401E-03,  6.62844E-03,  6.19686E-03,  5.78914E-03,  5.40489E-03,  5.04361E-03,  4.70460E-03,  4.38710E-03,  4.09023E-03,  3.81308E-03,  3.55469E-03,  3.31408E-03,  3.09027E-03,  2.88228E-03,  2.68916E-03,  2.50995E-03,  2.34376E-03,  2.18972E-03,  2.04699E-03,  1.91479E-03,  1.79235E-03,  1.67898E-03,
  3.08787E-03,  3.28264E-03,  3.49083E-03,  3.71336E-03,  3.95117E-03,  4.20524E-03,  4.47658E-03,  4.76626E-03,  5.07531E-03,  5.40480E-03,  5.75578E-03,  6.12927E-03,  6.52620E-03,  6.94746E-03,  7.39377E-03,  7.86568E-03,  8.36353E-03,  8.88736E-03,  9.43683E-03,  1.00112E-02,  1.06091E-02,  1.12286E-02,  1.18670E-02,  1.25208E-02,  1.31856E-02,  1.38558E-02,  1.45249E-02,  1.51852E-02,  1.58282E-02,  1.64442E-02,  1.70229E-02,  1.75537E-02,  1.80259E-02,  1.84292E-02,  1.87543E-02,  1.89934E-02,  1.91406E-02,  1.91920E-02,  1.91466E-02,  1.90057E-02,  1.87729E-02,  1.84540E-02,  1.80567E-02,  1.75897E-02,  1.70627E-02,  1.64857E-02,  1.58687E-02,  1.52213E-02,  1.45527E-02,  1.38712E-02,  1.31844E-02,  1.24989E-02,  1.18204E-02,  1.11539E-02,  1.05034E-02,  9.87238E-03,  9.26338E-03,  8.67843E-03,  8.11899E-03,  7.58603E-03,  7.08010E-03,  6.60136E-03,  6.14969E-03,  5.72470E-03,  5.32578E-03,  4.95217E-03,  4.60297E-03,  4.27718E-03,  3.97373E-03,  3.69151E-03,  3.42937E-03,  3.18619E-03,  2.96082E-03,  2.75214E-03,  2.55908E-03,  2.38059E-03,  2.21565E-03,  2.06332E-03,  1.92267E-03,  1.79284E-03,  1.67303E-03,  1.56247E-03,
  3.00931E-03,  3.20563E-03,  3.41600E-03,  3.64144E-03,  3.88300E-03,  4.14179E-03,  4.41898E-03,  4.71576E-03,  5.03337E-03,  5.37307E-03,  5.73612E-03,  6.12378E-03,  6.53725E-03,  6.97767E-03,  7.44607E-03,  7.94333E-03,  8.47009E-03,  9.02672E-03,  9.61319E-03,  1.02290E-02,  1.08732E-02,  1.15439E-02,  1.22386E-02,  1.29537E-02,  1.36845E-02,  1.44252E-02,  1.51685E-02,  1.59059E-02,  1.66274E-02,  1.73219E-02,  1.79772E-02,  1.85804E-02,  1.91185E-02,  1.95788E-02,  1.99499E-02,  2.02219E-02,  2.03874E-02,  2.04420E-02,  2.03842E-02,  2.02159E-02,  1.99421E-02,  1.95702E-02,  1.91098E-02,  1.85720E-02,  1.79688E-02,  1.73122E-02,  1.66142E-02,  1.58862E-02,  1.51386E-02,  1.43809E-02,  1.36216E-02,  1.28678E-02,  1.21257E-02,  1.14005E-02,  1.06964E-02,  1.00166E-02,  9.36363E-03,  8.73944E-03,  8.14520E-03,  7.58163E-03,  7.04899E-03,  6.54718E-03,  6.07576E-03,  5.63406E-03,  5.22120E-03,  4.83612E-03,  4.47767E-03,  4.14460E-03,  3.83562E-03,  3.54940E-03,  3.28461E-03,  3.03993E-03,  2.81406E-03,  2.60574E-03,  2.41375E-03,  2.23693E-03,  2.07417E-03,  1.92442E-03,  1.78668E-03,  1.66002E-03,  1.54358E-03,  1.43653E-03,
  2.92031E-03,  3.11752E-03,  3.32939E-03,  3.55703E-03,  3.80162E-03,  4.06440E-03,  4.34668E-03,  4.64984E-03,  4.97529E-03,  5.32452E-03,  5.69903E-03,  6.10033E-03,  6.52992E-03,  6.98926E-03,  7.47974E-03,  8.00257E-03,  8.55881E-03,  9.14922E-03,  9.77419E-03,  1.04336E-02,  1.11269E-02,  1.18524E-02,  1.26079E-02,  1.33900E-02,  1.41937E-02,  1.50129E-02,  1.58399E-02,  1.66648E-02,  1.74766E-02,  1.82620E-02,  1.90067E-02,  1.96952E-02,  2.03114E-02,  2.08396E-02,  2.12655E-02,  2.15767E-02,  2.17639E-02,  2.18215E-02,  2.17479E-02,  2.15458E-02,  2.12217E-02,  2.07855E-02,  2.02495E-02,  1.96275E-02,  1.89344E-02,  1.81850E-02,  1.73936E-02,  1.65734E-02,  1.57366E-02,  1.48937E-02,  1.40541E-02,  1.32255E-02,  1.24144E-02,  1.16261E-02,  1.08648E-02,  1.01336E-02,  9.43490E-03,  8.77020E-03,  8.14044E-03,  7.54600E-03,  6.98677E-03,  6.46230E-03,  5.97181E-03,  5.51427E-03,  5.08846E-03,  4.69304E-03,  4.32654E-03,  3.98745E-03,  3.67422E-03,  3.38528E-03,  3.11911E-03,  2.87417E-03,  2.64901E-03,  2.44221E-03,  2.25241E-03,  2.07834E-03,  1.91877E-03,  1.77256E-03,  1.63864E-03,  1.51601E-03,  1.40373E-03,  1.30093E-03,
