  2.42395E-03,  2.51414E-03,  2.60772E-03,  2.70482E-03,  2.80558E-03,  2.91016E-03,  3.01871E-03,  3.13140E-03,  3.24840E-03,  3.36990E-03,  3.49608E-03,  3.62714E-03,  3.76326E-03,  3.90464E-03,  4.05148E-03,  4.20396E-03,  4.36224E-03,  4.52648E-03,  4.69679E-03,  4.87326E-03,  5.05591E-03,  5.24471E-03,  5.43954E-03,  5.64019E-03,  5.84634E-03,  6.05754E-03,  6.27317E-03,  6.49247E-03,  6.71449E-03,  6.93807E-03,  7.16185E-03,  7.38428E-03,  7.60357E-03,  7.81777E-03,  8.02475E-03,  8.22226E-03,  8.40797E-03,  8.57951E-03,  8.73459E-03,  8.87103E-03,  8.98685E-03,  9.08034E-03,  9.15018E-03,  9.19543E-03,  9.21558E-03,  9.21063E-03,  9.18099E-03,  9.12754E-03,  9.05154E-03,  8.95459E-03,  8.83854E-03,  8.70543E-03,  8.55741E-03,  8.39668E-03,  8.22542E-03,  8.04571E-03,  7.85954E-03,  7.66875E-03,  7.47500E-03,  7.27977E-03,  7.08436E-03,  6.88989E-03,  6.69732E-03,  6.50743E-03,  6.32085E-03,  6.13810E-03,  5.95957E-03,  5.78554E-03,  5.61620E-03,  5.45169E-03,  5.29206E-03,  5.13733E-03,  4.98745E-03,  4.84236E-03,  4.70197E-03,  4.56617E-03,  4.43483E-03,  4.30782E-03,  4.18499E-03,  4.06620E-03,  3.95130E-03,  3.84015E-03,  3.73261E-03,  3.62854E-03,  3.52781E-03,  3.43028E-03,  3.33584E-03,  3.24436E-03,
  2.45385E-03,  2.54683E-03,  2.64339E-03,  2.74368E-03,  2.84785E-03,  2.95608E-03,  3.06855E-03,  3.18544E-03,  3.30696E-03,  3.43332E-03,  3.56475E-03,  3.70147E-03,  3.84371E-03,  3.99174E-03,  4.14578E-03,  4.30608E-03,  4.47288E-03,  4.64638E-03,  4.82679E-03,  5.01424E-03,  5.20884E-03,  5.41063E-03,  5.61956E-03,  5.83549E-03,  6.05814E-03,  6.28709E-03,  6.52176E-03,  6.76136E-03,  7.00489E-03,  7.25111E-03,  7.49855E-03,  7.74544E-03,  7.98980E-03,  8.22935E-03,  8.46163E-03,  8.68398E-03,  8.89362E-03,  9.08772E-03,  9.26347E-03,  9.41822E-03,  9.54954E-03,  9.65534E-03,  9.73396E-03,  9.78424E-03,  9.80559E-03,  9.79798E-03,  9.76198E-03,  9.69869E-03,  9.60969E-03,  9.49696E-03,  9.36281E-03,  9.20972E-03,  9.04032E-03,  8.85724E-03,  8.66308E-03,  8.46029E-03,  8.25117E-03,  8.03784E-03,  7.82216E-03,  7.60579E-03,  7.39016E-03,  7.17647E-03,  6.96571E-03,  6.75870E-03,  6.55607E-03,  6.35831E-03,  6.16578E-03,  5.97872E-03,  5.79728E-03,  5.62153E-03,  5.45147E-03,  5.28705E-03,  5.12819E-03,  4.97477E-03,  4.82663E-03,  4.68363E-03,  4.54558E-03,  4.41232E-03,  4.28366E-03,  4.15942E-03,  4.03943E-03,  3.92350E-03,  3.81148E-03,  3.70319E-03,  3.59849E-03,  3.49722E-03,  3.39925E-03,  3.30444E-03,
  2.48299E-03,  2.57878E-03,  2.67834E-03,  2.78184E-03,  2.88946E-03,  3.00137E-03,  3.11780E-03,  3.23894E-03,  3.36504E-03,  3.49634E-03,  3.63309E-03,  3.77558E-03,  3.92408E-03,  4.07890E-03,  4.24034E-03,  4.40871E-03,  4.58432E-03,  4.76745E-03,  4.95839E-03,  5.15737E-03,  5.36460E-03,  5.58019E-03,  5.80419E-03,  6.03655E-03,  6.27706E-03,  6.52538E-03,  6.78093E-03,  7.04297E-03,  7.31045E-03,  7.58206E-03,  7.85620E-03,  8.13092E-03,  8.40396E-03,  8.67273E-03,  8.93434E-03,  9.18566E-03,  9.42336E-03,  9.64402E-03,  9.84422E-03,  1.00207E-02,  1.01704E-02,  1.02909E-02,  1.03799E-02,  1.04360E-02,  1.04586E-02,  1.04476E-02,  1.04038E-02,  1.03285E-02,  1.02238E-02,  1.00921E-02,  9.93630E-03,  9.75951E-03,  9.56490E-03,  9.35564E-03,  9.13484E-03,  8.90538E-03,  8.66994E-03,  8.43093E-03,  8.19045E-03,  7.95034E-03,  7.71214E-03,  7.47713E-03,  7.24635E-03,  7.02060E-03,  6.80051E-03,  6.58652E-03,  6.37894E-03,  6.17794E-03,  5.98361E-03,  5.79594E-03,  5.61487E-03,  5.44028E-03,  5.27202E-03,  5.10989E-03,  4.95370E-03,  4.80322E-03,  4.65824E-03,  4.51853E-03,  4.38386E-03,  4.25401E-03,  4.12878E-03,  4.00795E-03,  3.89133E-03,  3.77873E-03,  3.66997E-03,  3.56488E-03,  3.46331E-03,  3.36510E-03,
  2.51126E-03,  2.60987E-03,  2.71246E-03,  2.81919E-03,  2.93027E-03,  3.04590E-03,  3.16631E-03,  3.29175E-03,  3.42246E-03,  3.55874E-03,  3.70089E-03,  3.84922E-03,  4.00409E-03,  4.16583E-03,  4.33484E-03,  4.51148E-03,  4.69616E-03,  4.88926E-03,  5.09116E-03,  5.30220E-03,  5.52269E-03,  5.75289E-03,  5.99295E-03,  6.24293E-03,  6.50275E-03,  6.77212E-03,  7.05058E-03,  7.33739E-03,  7.63153E-03,  7.93162E-03,  8.23594E-03,  8.54235E-03,  8.84831E-03,  9.15084E-03,  9.44659E-03,  9.73184E-03,  1.00026E-02,  1.02547E-02,  1.04840E-02,  1.06865E-02,  1.08583E-02,  1.09962E-02,  1.10976E-02,  1.11607E-02,  1.11846E-02,  1.11692E-02,  1.11156E-02,  1.10256E-02,  1.09017E-02,  1.07471E-02,  1.05653E-02,  1.03603E-02,  1.01358E-02,  9.89576E-03,  9.64387E-03,  9.38353E-03,  9.11784E-03,  8.84954E-03,  8.58099E-03,  8.31421E-03,  8.05084E-03,  7.79222E-03,  7.53941E-03,  7.29319E-03,  7.05414E-03,  6.82263E-03,  6.59889E-03,  6.38302E-03,  6.17500E-03,  5.97475E-03,  5.78210E-03,  5.59685E-03,  5.41877E-03,  5.24759E-03,  5.08304E-03,  4.92484E-03,  4.77270E-03,  4.62634E-03,  4.48550E-03,  4.34990E-03,  4.21930E-03,  4.09346E-03,  3.97213E-03,  3.85512E-03,  3.74222E-03,  3.63323E-03,  3.52797E-03,  3.42629E-03,
  2.53856E-03,  2.64002E-03,  2.74563E-03,  2.85561E-03,  2.97017E-03,  3.08953E-03,  3.21394E-03,  3.34368E-03,  3.47904E-03,  3.62033E-03,  3.76791E-03,  3.92215E-03,  4.08343E-03,  4.25220E-03,  4.42889E-03,  4.61398E-03,  4.80796E-03,  5.01131E-03,  5.22455E-03,  5.44813E-03,  5.68252E-03,  5.92811E-03,  6.18521E-03,  6.45403E-03,  6.73463E-03,  7.02687E-03,  7.33039E-03,  7.64453E-03,  7.96832E-03,  8.30035E-03,  8.63881E-03,  8.98136E-03,  9.32516E-03,  9.66682E-03,  1.00024E-02,  1.03276E-02,  1.06376E-02,  1.09272E-02,  1.11914E-02,  1.14251E-02,  1.16235E-02,  1.17825E-02,  1.18989E-02,  1.19702E-02,  1.19953E-02,  1.19744E-02,  1.19086E-02,  1.18004E-02,  1.16530E-02,  1.14704E-02,  1.12573E-02,  1.10183E-02,  1.07582E-02,  1.04819E-02,  1.01936E-02,  9.89742E-03,  9.59691E-03,  9.29517E-03,  8.99484E-03,  8.69810E-03,  8.40668E-03,  8.12195E-03,  7.84495E-03,  7.57641E-03,  7.31682E-03,  7.06645E-03,  6.82543E-03,  6.59373E-03,  6.37123E-03,  6.15771E-03,  5.95292E-03,  5.75655E-03,  5.56826E-03,  5.38770E-03,  5.21451E-03,  5.04834E-03,  4.88884E-03,  4.73567E-03,  4.58850E-03,  4.44702E-03,  4.31093E-03,  4.17996E-03,  4.05384E-03,  3.93232E-03,  3.81519E-03,  3.70222E-03,  3.59322E-03,  3.48800E-03,
  2.56481E-03,  2.66910E-03,  2.77775E-03,  2.89098E-03,  3.00901E-03,  3.13210E-03,  3.26052E-03,  3.39457E-03,  3.53457E-03,  3.68089E-03,  3.83391E-03,  3.99407E-03,  4.16181E-03,  4.33765E-03,  4.52210E-03,  4.71575E-03,  4.91919E-03,  5.13304E-03,  5.35793E-03,  5.59449E-03,  5.84335E-03,  6.10507E-03,  6.38017E-03,  6.66904E-03,  6.97194E-03,  7.28892E-03,  7.61979E-03,  7.96403E-03,  8.32075E-03,  8.68860E-03,  9.06567E-03,  9.44948E-03,  9.83688E-03,  1.02240E-02,  1.06064E-02,  1.09788E-02,  1.13354E-02,  1.16701E-02,  1.19764E-02,  1.22480E-02,  1.24788E-02,  1.26635E-02,  1.27980E-02,  1.28791E-02,  1.29055E-02,  1.28773E-02,  1.27961E-02,  1.26651E-02,  1.24887E-02,  1.22719E-02,  1.20205E-02,  1.17406E-02,  1.14381E-02,  1.11187E-02,  1.07877E-02,  1.04498E-02,  1.01092E-02,  9.76926E-03,  9.43295E-03,  9.10257E-03,  8.77993E-03,  8.46638E-03,  8.16288E-03,  7.87006E-03,  7.58828E-03,  7.31768E-03,  7.05823E-03,  6.80975E-03,  6.57198E-03,  6.34456E-03,  6.12709E-03,  5.91915E-03,  5.72028E-03,  5.53003E-03,  5.34795E-03,  5.17360E-03,  5.00655E-03,  4.84640E-03,  4.69277E-03,  4.54528E-03,  4.40359E-03,  4.26740E-03,  4.13639E-03,  4.01030E-03,  3.88886E-03,  3.77184E-03,  3.65902E-03,  3.55020E-03,
  2.58989E-03,  2.69702E-03,  2.80870E-03,  2.92517E-03,  3.04667E-03,  3.17348E-03,  3.30589E-03,  3.44423E-03,  3.58887E-03,  3.74019E-03,  3.89863E-03,  4.06469E-03,  4.23888E-03,  4.42179E-03,  4.61403E-03,  4.81630E-03,  5.02929E-03,  5.25379E-03,  5.49058E-03,  5.74048E-03,  6.00430E-03,  6.28283E-03,  6.57683E-03,  6.88693E-03,  7.21365E-03,  7.55729E-03,  7.91791E-03,  8.29521E-03,  8.68846E-03,  9.09640E-03,  9.51715E-03,  9.94810E-03,  1.03858E-02,  1.08260E-02,  1.12634E-02,  1.16918E-02,  1.21044E-02,  1.24934E-02,  1.28510E-02,  1.31689E-02,  1.34395E-02,  1.36559E-02,  1.38126E-02,  1.39056E-02,  1.39331E-02,  1.38954E-02,  1.37946E-02,  1.36350E-02,  1.34222E-02,  1.31631E-02,  1.28649E-02,  1.25354E-02,  1.21818E-02,  1.18113E-02,  1.14300E-02,  1.10435E-02,  1.06566E-02,  1.02731E-02,  9.89606E-03,  9.52799E-03,  9.17067E-03,  8.82536E-03,  8.49291E-03,  8.17377E-03,  7.86811E-03,  7.57590E-03,  7.29688E-03,  7.03069E-03,  6.77689E-03,  6.53494E-03,  6.30430E-03,  6.08437E-03,  5.87459E-03,  5.67438E-03,  5.48318E-03,  5.30046E-03,  5.12571E-03,  4.95844E-03,  4.79822E-03,  4.64462E-03,  4.49724E-03,  4.35573E-03,  4.21976E-03,  4.08900E-03,  3.96319E-03,  3.84205E-03,  3.72535E-03,  3.61286E-03,
  2.61371E-03,  2.72366E-03,  2.83837E-03,  2.95807E-03,  3.08302E-03,  3.21353E-03,  3.34990E-03,  3.49250E-03,  3.64172E-03,  3.79799E-03,  3.96181E-03,  4.13371E-03,  4.31430E-03,  4.50422E-03,  4.70422E-03,  4.91507E-03,  5.13764E-03,  5.37286E-03,  5.62169E-03,  5.88517E-03,  6.16434E-03,  6.46026E-03,  6.77397E-03,  7.10641E-03,  7.45843E-03,  7.83067E-03,  8.22352E-03,  8.63699E-03,  9.07063E-03,  9.52339E-03,  9.99350E-03,  1.04783E-02,  1.09741E-02,  1.14762E-02,  1.19785E-02,  1.24738E-02,  1.29538E-02,  1.34090E-02,  1.38294E-02,  1.42046E-02,  1.45246E-02,  1.47805E-02,  1.49647E-02,  1.50723E-02,  1.51007E-02,  1.50503E-02,  1.49243E-02,  1.47282E-02,  1.44698E-02,  1.41578E-02,  1.38019E-02,  1.34118E-02,  1.29967E-02,  1.25650E-02,  1.21245E-02,  1.16813E-02,  1.12410E-02,  1.08077E-02,  1.03847E-02,  9.97444E-03,  9.57869E-03,  9.19852E-03,  8.83454E-03,  8.48698E-03,  8.15575E-03,  7.84053E-03,  7.54083E-03,  7.25605E-03,  6.98551E-03,  6.72847E-03,  6.48419E-03,  6.25192E-03,  6.03094E-03,  5.82053E-03,  5.62002E-03,  5.42877E-03,  5.24618E-03,  5.07168E-03,  4.90477E-03,  4.74496E-03,  4.59182E-03,  4.44492E-03,  4.30390E-03,  4.16842E-03,  4.03816E-03,  3.91284E-03,  3.79219E-03,  3.67598E-03,
  2.63616E-03,  2.74893E-03,  2.86664E-03,  2.98955E-03,  3.11793E-03,  3.25210E-03,  3.39239E-03,  3.53920E-03,  3.69294E-03,  3.85409E-03,  4.02319E-03,  4.20084E-03,  4.38770E-03,  4.58453E-03,  4.79215E-03,  5.01150E-03,  5.24356E-03,  5.48945E-03,  5.75036E-03,  6.02753E-03,  6.32231E-03,  6.63605E-03,  6.97013E-03,  7.32590E-03,  7.70460E-03,  8.10732E-03,  8.53488E-03,  8.98776E-03,  9.46591E-03,  9.96863E-03,  1.04944E-02,  1.10407E-02,  1.16036E-02,  1.21781E-02,  1.27573E-02,  1.33328E-02,  1.38945E-02,  1.44308E-02,  1.49289E-02,  1.53756E-02,  1.57577E-02,  1.60632E-02,  1.62822E-02,  1.64078E-02,  1.64366E-02,  1.63693E-02,  1.62103E-02,  1.59674E-02,  1.56508E-02,  1.52724E-02,  1.48448E-02,  1.43802E-02,  1.38905E-02,  1.33857E-02,  1.28751E-02,  1.23658E-02,  1.18638E-02,  1.13737E-02,  1.08989E-02,  1.04416E-02,  1.00035E-02,  9.58516E-03,  9.18703E-03,  8.80893E-03,  8.45044E-03,  8.11088E-03,  7.78944E-03,  7.48524E-03,  7.19731E-03,  6.92468E-03,  6.66638E-03,  6.42147E-03,  6.18905E-03,  5.96825E-03,  5.75828E-03,  5.55838E-03,  5.36784E-03,  5.18603E-03,  5.01236E-03,  4.84627E-03,  4.68727E-03,  4.53492E-03,  4.38879E-03,  4.24852E-03,  4.11376E-03,  3.98419E-03,  3.85954E-03,  3.73954E-03,
  2.65715E-03,  2.77271E-03,  2.89340E-03,  3.01949E-03,  3.15127E-03,  3.28905E-03,  3.43321E-03,  3.58415E-03,  3.74233E-03,  3.90825E-03,  4.08250E-03,  4.26575E-03,  4.45873E-03,  4.66228E-03,  4.87734E-03,  5.10497E-03,  5.34633E-03,  5.60272E-03,  5.87557E-03,  6.16639E-03,  6.47684E-03,  6.80864E-03,  7.16359E-03,  7.54348E-03,  7.95008E-03,  8.38503E-03,  8.84975E-03,  9.34530E-03,  9.87224E-03,  1.04304E-02,  1.10188E-02,  1.16351E-02,  1.22756E-02,  1.29349E-02,  1.36053E-02,  1.42772E-02,  1.49385E-02,  1.55749E-02,  1.61702E-02,  1.67070E-02,  1.71681E-02,  1.75371E-02,  1.78004E-02,  1.79486E-02,  1.79772E-02,  1.78870E-02,  1.76845E-02,  1.73805E-02,  1.69890E-02,  1.65263E-02,  1.60087E-02,  1.54523E-02,  1.48716E-02,  1.42792E-02,  1.36855E-02,  1.30990E-02,  1.25261E-02,  1.19714E-02,  1.14383E-02,  1.09288E-02,  1.04440E-02,  9.98424E-03,  9.54930E-03,  9.13859E-03,  8.75120E-03,  8.38605E-03,  8.04193E-03,  7.71758E-03,  7.41171E-03,  7.12308E-03,  6.85045E-03,  6.59267E-03,  6.34863E-03,  6.11732E-03,  5.89779E-03,  5.68915E-03,  5.49060E-03,  5.30141E-03,  5.12090E-03,  4.94848E-03,  4.78358E-03,  4.62572E-03,  4.47443E-03,  4.32930E-03,  4.18997E-03,  4.05610E-03,  3.92737E-03,  3.80352E-03,
