 -4.15180E-03, -4.22605E-03, -4.29961E-03, -4.37225E-03, -4.44371E-03, -4.51373E-03, -4.58201E-03, -4.64825E-03, -4.71213E-03, -4.77333E-03, -4.83151E-03, -4.88632E-03, -4.93741E-03, -4.98445E-03, -5.02709E-03, -5.06502E-03, -5.09794E-03, -5.12558E-03, -5.14770E-03, -5.16414E-03, -5.17476E-03, -5.17951E-03, -5.17841E-03, -5.17157E-03, -5.15917E-03, -5.14152E-03, -5.11900E-03, -5.09212E-03, -5.06147E-03, -5.02773E-03, -4.99165E-03, -4.95408E-03, -4.91586E-03, -4.87788E-03, -4.84102E-03, -4.80612E-03, -4.77395E-03, -4.74518E-03, -4.72036E-03, -4.69991E-03, -4.68408E-03, -4.67296E-03, -4.66643E-03, -4.66426E-03, -4.66601E-03, -4.67112E-03, -4.67891E-03, -4.68862E-03, -4.69942E-03, -4.71042E-03, -4.72077E-03, -4.72961E-03, -4.73614E-03, -4.73962E-03, -4.73939E-03, -4.73490E-03, -4.72569E-03, -4.71139E-03, -4.69176E-03, -4.66665E-03, -4.63601E-03, -4.59986E-03, -4.55832E-03, -4.51157E-03, -4.45986E-03, -4.40347E-03, -4.34273E-03, -4.27799E-03, -4.20963E-03, -4.13804E-03, -4.06360E-03, -3.98671E-03, -3.90774E-03, -3.82707E-03, -3.74505E-03, -3.66201E-03, -3.57828E-03, -3.49415E-03, -3.40990E-03, -3.32577E-03, -3.24199E-03, -3.15878E-03, -3.07631E-03, -2.99475E-03,
 -4.24369E-03, -4.32194E-03, -4.39956E-03, -4.47631E-03, -4.55191E-03, -4.62607E-03, -4.69847E-03, -4.76879E-03, -4.83667E-03, -4.90176E-03, -4.96367E-03, -5.02203E-03, -5.07643E-03, -5.12650E-03, -5.17184E-03, -5.21209E-03, -5.24689E-03, -5.27593E-03, -5.29892E-03, -5.31565E-03, -5.32595E-03, -5.32973E-03, -5.32698E-03, -5.31781E-03, -5.30242E-03, -5.28111E-03, -5.25432E-03, -5.22260E-03, -5.18664E-03, -5.14720E-03, -5.10517E-03, -5.06151E-03, -5.01723E-03, -4.97337E-03, -4.93098E-03, -4.89104E-03, -4.85449E-03, -4.82212E-03, -4.79462E-03, -4.77246E-03, -4.75597E-03, -4.74522E-03, -4.74012E-03, -4.74034E-03, -4.74538E-03, -4.75456E-03, -4.76706E-03, -4.78195E-03, -4.79826E-03, -4.81493E-03, -4.83093E-03, -4.84527E-03, -4.85700E-03, -4.86526E-03, -4.86930E-03, -4.86847E-03, -4.86225E-03, -4.85025E-03, -4.83219E-03, -4.80793E-03, -4.77743E-03, -4.74074E-03, -4.69802E-03, -4.64949E-03, -4.59546E-03, -4.53625E-03, -4.47227E-03, -4.40392E-03, -4.33164E-03, -4.25587E-03, -4.17705E-03, -4.09563E-03, -4.01204E-03, -3.92668E-03, -3.83995E-03, -3.75222E-03, -3.66383E-03, -3.57512E-03, -3.48637E-03, -3.39785E-03, -3.30981E-03, -3.22247E-03, -3.13602E-03, -3.05063E-03,
 -4.33770E-03, -4.42020E-03, -4.50215E-03, -4.58329E-03, -4.66332E-03, -4.74192E-03, -4.81877E-03, -4.89350E-03, -4.96572E-03, -5.03504E-03, -5.10104E-03, -5.16329E-03, -5.22135E-03, -5.27477E-03, -5.32312E-03, -5.36596E-03, -5.40289E-03, -5.43353E-03, -5.45754E-03, -5.47465E-03, -5.48463E-03, -5.48736E-03, -5.48281E-03, -5.47105E-03, -5.45229E-03, -5.42684E-03, -5.39520E-03, -5.35797E-03, -5.31591E-03, -5.26991E-03, -5.22100E-03, -5.17028E-03, -5.11894E-03, -5.06823E-03, -5.01936E-03, -4.97353E-03, -4.93185E-03, -4.89528E-03, -4.86463E-03, -4.84050E-03, -4.82326E-03, -4.81302E-03, -4.80965E-03, -4.81277E-03, -4.82176E-03, -4.83580E-03, -4.85392E-03, -4.87500E-03, -4.89784E-03, -4.92123E-03, -4.94393E-03, -4.96475E-03, -4.98260E-03, -4.99648E-03, -5.00550E-03, -5.00894E-03, -5.00621E-03, -4.99688E-03, -4.98066E-03, -4.95740E-03, -4.92708E-03, -4.88980E-03, -4.84576E-03, -4.79524E-03, -4.73861E-03, -4.67627E-03, -4.60868E-03, -4.53633E-03, -4.45971E-03, -4.37934E-03, -4.29571E-03, -4.20934E-03, -4.12069E-03, -4.03023E-03, -3.93840E-03, -3.84559E-03, -3.75219E-03, -3.65855E-03, -3.56499E-03, -3.47178E-03, -3.37920E-03, -3.28748E-03, -3.19681E-03, -3.10737E-03,
 -4.43378E-03, -4.52079E-03, -4.60735E-03, -4.69318E-03, -4.77795E-03, -4.86134E-03, -4.94298E-03, -5.02247E-03, -5.09941E-03, -5.17334E-03, -5.24382E-03, -5.31034E-03, -5.37243E-03, -5.42958E-03, -5.48129E-03, -5.52705E-03, -5.56640E-03, -5.59888E-03, -5.62410E-03, -5.64169E-03, -5.65140E-03, -5.65303E-03, -5.64651E-03, -5.63189E-03, -5.60936E-03, -5.57926E-03, -5.54212E-03, -5.49860E-03, -5.44956E-03, -5.39602E-03, -5.33915E-03, -5.28025E-03, -5.22071E-03, -5.16199E-03, -5.10555E-03, -5.05282E-03, -5.00511E-03, -4.96360E-03, -4.92927E-03, -4.90284E-03, -4.88475E-03, -4.87516E-03, -4.87390E-03, -4.88050E-03, -4.89422E-03, -4.91408E-03, -4.93889E-03, -4.96732E-03, -4.99793E-03, -5.02926E-03, -5.05985E-03, -5.08831E-03, -5.11334E-03, -5.13378E-03, -5.14862E-03, -5.15702E-03, -5.15834E-03, -5.15209E-03, -5.13798E-03, -5.11586E-03, -5.08576E-03, -5.04780E-03, -5.00227E-03, -4.94950E-03, -4.88995E-03, -4.82409E-03, -4.75248E-03, -4.67567E-03, -4.59424E-03, -4.50879E-03, -4.41988E-03, -4.32807E-03, -4.23390E-03, -4.13789E-03, -4.04051E-03, -3.94221E-03, -3.84340E-03, -3.74447E-03, -3.64574E-03, -3.54754E-03, -3.45013E-03, -3.35375E-03, -3.25862E-03, -3.16492E-03,
 -4.53188E-03, -4.62368E-03, -4.71514E-03, -4.80597E-03, -4.89582E-03, -4.98434E-03, -5.07114E-03, -5.15580E-03, -5.23785E-03, -5.31682E-03, -5.39219E-03, -5.46342E-03, -5.52997E-03, -5.59127E-03, -5.64673E-03, -5.69579E-03, -5.73790E-03, -5.77252E-03, -5.79916E-03, -5.81740E-03, -5.82689E-03, -5.82739E-03, -5.81875E-03, -5.80099E-03, -5.77428E-03, -5.73898E-03, -5.69562E-03, -5.64495E-03, -5.58794E-03, -5.52573E-03, -5.45968E-03, -5.39130E-03, -5.32221E-03, -5.25414E-03, -5.18884E-03, -5.12799E-03, -5.07320E-03, -5.02588E-03, -4.98721E-03, -4.95808E-03, -4.93903E-03, -4.93024E-03, -4.93152E-03, -4.94229E-03, -4.96168E-03, -4.98848E-03, -5.02125E-03, -5.05840E-03, -5.09821E-03, -5.13893E-03, -5.17882E-03, -5.21624E-03, -5.24968E-03, -5.27777E-03, -5.29937E-03, -5.31352E-03, -5.31949E-03, -5.31677E-03, -5.30506E-03, -5.28423E-03, -5.25433E-03, -5.21559E-03, -5.16834E-03, -5.11301E-03, -5.05015E-03, -4.98033E-03, -4.90420E-03, -4.82242E-03, -4.73565E-03, -4.64457E-03, -4.54982E-03, -4.45204E-03, -4.35184E-03, -4.24977E-03, -4.14637E-03, -4.04213E-03, -3.93749E-03, -3.83287E-03, -3.72862E-03, -3.62508E-03, -3.52253E-03, -3.42122E-03, -3.32137E-03, -3.22317E-03,
 -4.63193E-03, -4.72880E-03, -4.82547E-03, -4.92162E-03, -5.01691E-03, -5.11094E-03, -5.20330E-03, -5.29353E-03, -5.38114E-03, -5.46559E-03, -5.54633E-03, -5.62275E-03, -5.69423E-03, -5.76014E-03, -5.81982E-03, -5.87262E-03, -5.91788E-03, -5.95498E-03, -5.98333E-03, -6.00243E-03, -6.01182E-03, -6.01117E-03, -6.00028E-03, -5.97910E-03, -5.94778E-03, -5.90666E-03, -5.85631E-03, -5.79754E-03, -5.73143E-03, -5.65928E-03, -5.58264E-03, -5.50326E-03, -5.42307E-03, -5.34408E-03, -5.26838E-03, -5.19799E-03, -5.13485E-03, -5.08067E-03, -5.03689E-03, -5.00457E-03, -4.98440E-03, -4.97659E-03, -4.98091E-03, -4.99669E-03, -5.02283E-03, -5.05789E-03, -5.10014E-03, -5.14764E-03, -5.19833E-03, -5.25013E-03, -5.30096E-03, -5.34889E-03, -5.39214E-03, -5.42914E-03, -5.45856E-03, -5.47933E-03, -5.49064E-03, -5.49194E-03, -5.48292E-03, -5.46350E-03, -5.43380E-03, -5.39410E-03, -5.34484E-03, -5.28657E-03, -5.21994E-03, -5.14564E-03, -5.06443E-03, -4.97708E-03, -4.88436E-03, -4.78703E-03, -4.68584E-03, -4.58150E-03, -4.47468E-03, -4.36601E-03, -4.25607E-03, -4.14539E-03, -4.03447E-03, -3.92374E-03, -3.81358E-03, -3.70434E-03, -3.59632E-03, -3.48979E-03, -3.38496E-03, -3.28203E-03,
 -4.73383E-03, -4.83606E-03, -4.93826E-03, -5.04008E-03, -5.14117E-03, -5.24112E-03, -5.33946E-03, -5.43572E-03, -5.52935E-03, -5.61978E-03, -5.70639E-03, -5.78852E-03, -5.86547E-03, -5.93652E-03, -6.00094E-03, -6.05796E-03, -6.10683E-03, -6.14683E-03, -6.17725E-03, -6.19746E-03, -6.20691E-03, -6.20516E-03, -6.19191E-03, -6.16705E-03, -6.13066E-03, -6.08307E-03, -6.02487E-03, -5.95695E-03, -5.88047E-03, -5.79693E-03, -5.70809E-03, -5.61598E-03, -5.52285E-03, -5.43110E-03, -5.34320E-03, -5.26159E-03, -5.18859E-03, -5.12629E-03, -5.07643E-03, -5.04034E-03, -5.01884E-03, -5.01221E-03, -5.02018E-03, -5.04192E-03, -5.07612E-03, -5.12101E-03, -5.17451E-03, -5.23428E-03, -5.29785E-03, -5.36270E-03, -5.42639E-03, -5.48663E-03, -5.54133E-03, -5.58867E-03, -5.62714E-03, -5.65551E-03, -5.67291E-03, -5.67875E-03, -5.67273E-03, -5.65483E-03, -5.62524E-03, -5.58436E-03, -5.53274E-03, -5.47106E-03, -5.40010E-03, -5.32071E-03, -5.23377E-03, -5.14016E-03, -5.04079E-03, -4.93653E-03, -4.82822E-03, -4.71665E-03, -4.60258E-03, -4.48671E-03, -4.36966E-03, -4.25203E-03, -4.13433E-03, -4.01703E-03, -3.90055E-03, -3.78524E-03, -3.67142E-03, -3.55936E-03, -3.44928E-03, -3.34136E-03,
 -4.83745E-03, -4.94535E-03, -5.05340E-03, -5.16126E-03, -5.26855E-03, -5.37482E-03, -5.47960E-03, -5.58236E-03, -5.68253E-03, -5.77947E-03, -5.87251E-03, -5.96091E-03, -6.04392E-03, -6.12071E-03, -6.19044E-03, -6.25226E-03, -6.30528E-03, -6.34866E-03, -6.38157E-03, -6.40322E-03, -6.41295E-03, -6.41018E-03, -6.39450E-03, -6.36570E-03, -6.32378E-03, -6.26904E-03, -6.20207E-03, -6.12382E-03, -6.03557E-03, -5.93899E-03, -5.83610E-03, -5.72925E-03, -5.62107E-03, -5.51439E-03, -5.41216E-03, -5.31731E-03, -5.23265E-03, -5.16071E-03, -5.10363E-03, -5.06303E-03, -5.03994E-03, -5.03471E-03, -5.04701E-03, -5.07586E-03, -5.11965E-03, -5.17624E-03, -5.24311E-03, -5.31742E-03, -5.39620E-03, -5.47644E-03, -5.55524E-03, -5.62988E-03, -5.69792E-03, -5.75726E-03, -5.80614E-03, -5.84322E-03, -5.86753E-03, -5.87847E-03, -5.87576E-03, -5.85945E-03, -5.82986E-03, -5.78749E-03, -5.73306E-03, -5.66741E-03, -5.59149E-03, -5.50628E-03, -5.41284E-03, -5.31220E-03, -5.20540E-03, -5.09342E-03, -4.97723E-03, -4.85770E-03, -4.73569E-03, -4.61195E-03, -4.48719E-03, -4.36202E-03, -4.23703E-03, -4.11269E-03, -3.98944E-03, -3.86767E-03, -3.74769E-03, -3.62978E-03, -3.51417E-03, -3.40103E-03,
 -4.94264E-03, -5.05652E-03, -5.17077E-03, -5.28504E-03, -5.39892E-03, -5.51196E-03, -5.62365E-03, -5.73343E-03, -5.84067E-03, -5.94470E-03, -6.04477E-03, -6.14008E-03, -6.22978E-03, -6.31296E-03, -6.38867E-03, -6.45592E-03, -6.51372E-03, -6.56105E-03, -6.59694E-03, -6.62046E-03, -6.63076E-03, -6.62712E-03, -6.60898E-03, -6.57601E-03, -6.52810E-03, -6.46549E-03, -6.38875E-03, -6.29888E-03, -6.19727E-03, -6.08579E-03, -5.96673E-03, -5.84281E-03, -5.71711E-03, -5.59296E-03, -5.47388E-03, -5.36340E-03, -5.26491E-03, -5.18150E-03, -5.11579E-03, -5.06978E-03, -5.04475E-03, -5.04116E-03, -5.05861E-03, -5.09591E-03, -5.15111E-03, -5.22162E-03, -5.30436E-03, -5.39591E-03, -5.49267E-03, -5.59106E-03, -5.68760E-03, -5.77909E-03, -5.86266E-03, -5.93589E-03, -5.99677E-03, -6.04380E-03, -6.07593E-03, -6.09255E-03, -6.09345E-03, -6.07878E-03, -6.04897E-03, -6.00473E-03, -5.94695E-03, -5.87665E-03, -5.79498E-03, -5.70313E-03, -5.60232E-03, -5.49375E-03, -5.37862E-03, -5.25805E-03, -5.13313E-03, -5.00484E-03, -4.87412E-03, -4.74180E-03, -4.60865E-03, -4.47535E-03, -4.34249E-03, -4.21060E-03, -4.08014E-03, -3.95149E-03, -3.82499E-03, -3.70091E-03, -3.57947E-03, -3.46086E-03,
 -5.04923E-03, -5.16940E-03, -5.29020E-03, -5.41126E-03, -5.53215E-03, -5.65242E-03, -5.77152E-03, -5.88885E-03, -6.00374E-03, -6.11547E-03, -6.22322E-03, -6.32613E-03, -6.42323E-03, -6.51353E-03, -6.59594E-03, -6.66935E-03, -6.73262E-03, -6.78456E-03, -6.82403E-03, -6.84991E-03, -6.86117E-03, -6.85689E-03, -6.83633E-03, -6.79898E-03, -6.74462E-03, -6.67338E-03, -6.58580E-03, -6.48288E-03, -6.36615E-03, -6.23765E-03, -6.10001E-03, -5.95633E-03, -5.81021E-03, -5.66560E-03, -5.52668E-03, -5.39770E-03, -5.28278E-03, -5.18568E-03, -5.10962E-03, -5.05709E-03, -5.02967E-03, -5.02796E-03, -5.05150E-03, -5.09885E-03, -5.16763E-03, -5.25470E-03, -5.35630E-03, -5.46829E-03, -5.58634E-03, -5.70613E-03, -5.82352E-03, -5.93472E-03, -6.03638E-03, -6.12568E-03, -6.20035E-03, -6.25873E-03, -6.29968E-03, -6.32262E-03, -6.32741E-03, -6.31435E-03, -6.28406E-03, -6.23744E-03, -6.17562E-03, -6.09986E-03, -6.01154E-03, -5.91206E-03, -5.80287E-03, -5.68535E-03, -5.56089E-03, -5.43075E-03, -5.29615E-03, -5.15821E-03, -5.01794E-03, -4.87627E-03, -4.73402E-03, -4.59192E-03, -4.45060E-03, -4.31063E-03, -4.17247E-03, -4.03653E-03, -3.90313E-03, -3.77254E-03, -3.64500E-03, -3.52066E-03,
